class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
a,43,30,30,25,32,0,23,0,23,25,0,0,25,0,0,0,47,28,30,22,31,0,28,0,23,25,0,0,22,0,0,0,56,34,21,18,29,0,11,0,33,18,0,0,24,0,0,12,60,29,15,12,31,0,13,0,35,18,0,0,23,0,0,20
a,45,26,40,20,31,0,37,0,18,20,0,0,15,0,0,4,43,32,48,27,35,0,26,0,15,13,0,0,10,0,0,7,38,34,24,13,24,0,24,0,41,37,0,0,18,0,0,3,42,25,22,21,32,0,15,0,41,17,0,0,34,0,0,7
a,16,9,51,39,12,0,34,0,24,47,0,0,20,0,0,4,16,13,54,22,26,0,43,0,24,19,0,0,30,0,0,9,2,19,38,37,0,0,32,0,49,53,0,0,23,0,0,3,12,6,28,26,13,0,43,0,50,30,0,0,42,0,0,6
a,50,24,39,21,35,0,39,0,15,19,0,0,8,0,0,6,49,36,47,25,31,0,24,0,9,5,0,0,10,0,0,20,46,36,18,10,26,0,19,0,39,38,0,0,18,0,0,6,48,30,13,13,36,0,7,0,44,21,0,0,32,0,0,12
a,13,48,16,32,51,0,39,0,0,26,0,0,23,0,0,8,17,50,26,31,54,0,34,0,0,19,0,0,15,0,0,10,13,50,0,25,49,0,26,0,10,41,0,0,36,0,0,6,18,56,0,13,44,0,25,0,20,41,0,0,30,0,0,9
a,0,6,16,50,15,0,60,0,0,58,0,0,49,0,0,2,0,18,37,39,27,0,45,0,0,46,0,0,37,0,0,7,0,19,0,45,5,0,59,0,21,59,0,0,47,0,0,1,0,23,0,41,11,0,53,0,28,50,0,0,44,0,0,6
a,52,34,34,20,28,0,19,0,28,21,0,0,16,0,0,4,62,24,33,19,38,0,24,0,21,15,0,0,12,0,0,8,55,39,28,16,30,0,13,0,32,23,0,0,19,0,0,1,66,32,23,9,29,0,19,0,29,34,0,0,9,0,0,6
a,57,36,33,14,30,0,21,0,24,19,0,0,14,0,0,8,60,26,35,16,34,0,25,0,21,14,0,0,14,0,0,11,59,36,27,17,27,0,18,0,29,25,0,0,13,0,0,5,62,27,24,15,28,0,20,0,33,26,0,0,14,0,0,7
a,48,42,21,13,25,0,19,0,23,40,0,0,20,0,0,5,51,20,26,24,45,0,21,0,20,18,0,0,23,0,0,8,35,45,33,31,20,0,26,0,21,35,0,0,8,0,0,2,31,25,30,21,41,0,38,0,23,14,0,0,30,0,0,3
a,19,53,10,27,56,0,29,0,0,30,0,0,27,0,0,5,25,50,12,33,53,0,31,0,0,25,0,0,22,0,0,5,22,55,0,35,51,0,39,0,0,27,0,0,23,0,0,4,12,52,0,45,64,0,33,0,3,17,0,0,28,0,0,2
a,46,29,37,25,31,0,33,0,19,17,0,0,16,0,0,3,47,28,39,29,28,0,32,0,21,14,0,0,16,0,0,2,60,35,21,18,27,0,23,0,22,31,0,0,17,0,0,2,48,36,28,20,37,0,20,0,23,24,0,0,19,0,0,1
a,12,51,11,29,57,0,41,0,0,30,0,0,24,0,0,1,18,50,17,32,52,0,36,0,0,25,0,0,23,0,0,3,15,55,0,29,50,0,34,0,13,32,0,0,22,0,0,6,6,57,0,31,57,0,31,0,13,31,0,0,26,0,0,4
a,26,27,34,33,32,0,41,0,18,24,0,0,21,0,0,0,29,29,38,34,26,0,38,0,15,21,0,0,25,0,0,1,25,30,18,27,21,0,33,0,29,45,0,0,28,0,0,0,20,28,19,28,32,0,24,0,33,33,0,0,38,0,0,1
a,13,6,58,31,10,0,38,0,43,34,0,0,22,0,0,1,22,11,61,31,13,0,36,0,34,21,0,0,27,0,0,0,6,10,50,30,0,0,32,0,60,46,0,0,22,0,0,0,16,11,40,21,10,0,30,0,58,34,0,0,30,0,0,6
a,15,52,27,26,61,0,35,0,0,21,0,0,12,0,0,7,16,53,36,26,59,0,29,0,0,13,0,0,7,0,0,17,7,59,0,14,49,0,24,0,17,51,0,0,31,0,0,4,6,54,0,17,52,0,19,0,21,40,0,0,34,0,0,13
a,59,22,35,27,33,0,37,0,20,13,0,0,10,0,0,0,64,28,46,25,28,0,30,0,9,12,0,0,6,0,0,8,61,32,20,9,32,0,16,0,36,33,0,0,15,0,0,2,54,40,23,12,30,0,13,0,35,29,0,0,16,0,0,4
a,72,25,32,19,31,0,27,0,24,15,0,0,10,0,0,1,66,31,40,22,31,0,21,0,22,9,0,0,10,0,0,4,66,32,30,12,30,0,16,0,32,27,0,0,11,0,0,0,65,31,30,14,32,0,15,0,33,14,0,0,19,0,0,3
a,7,50,25,24,44,0,28,0,0,35,0,0,41,0,0,2,18,45,25,30,42,0,32,0,0,29,0,0,32,0,0,3,9,44,0,35,31,0,48,0,9,47,0,0,31,0,0,2,6,38,0,38,46,0,30,0,13,33,0,0,46,0,0,6
a,69,27,36,18,32,0,27,0,23,14,0,0,9,0,0,1,69,29,38,17,30,0,21,0,21,13,0,0,10,0,0,8,68,30,28,11,30,0,16,0,32,25,0,0,15,0,0,1,69,29,26,15,30,0,15,0,33,12,0,0,23,0,0,4
a,17,9,59,31,12,0,36,0,39,31,0,0,20,0,0,2,24,11,61,29,16,0,36,0,32,21,0,0,24,0,0,2,13,12,43,28,0,0,32,0,62,40,0,0,23,0,0,3,15,4,41,28,15,0,25,0,60,24,0,0,39,0,0,5
a,11,27,22,32,40,0,44,0,0,45,0,0,32,0,0,3,7,34,29,35,38,0,37,0,0,39,0,0,35,0,0,2,0,47,0,25,44,0,28,0,26,44,0,0,41,0,0,1,0,47,0,25,50,0,22,0,23,38,0,0,47,0,0,4
a,0,52,20,38,52,0,38,0,0,28,0,0,28,0,0,0,5,45,27,39,49,0,41,0,0,27,0,0,23,0,0,0,5,53,0,27,54,0,26,0,22,34,0,0,35,0,0,0,2,56,0,29,54,0,31,0,9,39,0,0,35,0,0,1
a,22,33,35,27,34,0,32,0,20,27,0,0,26,0,0,0,25,30,37,31,31,0,33,0,20,25,0,0,24,0,0,0,16,36,24,29,32,0,33,0,31,29,0,0,26,0,0,0,20,33,22,30,31,0,31,0,32,32,0,0,24,0,0,1
a,37,37,23,31,33,0,32,0,18,30,0,0,15,0,0,0,36,32,28,32,45,0,31,0,18,14,0,0,20,0,0,0,26,42,28,38,21,0,34,0,19,32,0,0,16,0,0,0,24,25,26,32,41,0,42,0,20,15,0,0,29,0,0,2
a,36,8,42,16,33,0,41,0,36,11,0,0,33,0,0,0,39,36,50,35,11,0,22,0,28,28,0,0,7,0,0,0,39,11,33,8,28,0,40,0,44,25,0,0,28,0,0,0,37,31,33,39,10,0,10,0,42,32,0,0,19,0,0,3
a,15,10,56,23,26,0,36,0,25,30,0,0,22,0,0,13,22,19,55,28,21,0,30,0,18,29,0,0,19,0,0,15,8,16,32,24,4,0,44,0,47,42,0,0,33,0,0,6,14,13,26,35,13,0,27,0,49,32,0,0,37,0,0,10
a,52,31,37,32,28,0,36,0,13,12,0,0,15,0,0,0,49,32,38,28,32,0,35,0,18,10,0,0,14,0,0,0,52,30,18,18,24,0,22,0,32,32,0,0,28,0,0,0,45,33,19,13,28,0,17,0,36,39,0,0,23,0,0,3
a,58,22,41,23,43,0,35,0,16,6,0,0,12,0,0,0,60,42,44,34,20,0,30,0,11,10,0,0,5,0,0,0,58,20,14,8,43,0,11,0,45,28,0,0,29,0,0,0,54,44,16,8,22,0,6,0,47,33,0,0,23,0,0,3
a,20,11,60,37,7,0,31,0,36,37,0,0,17,0,0,0,23,7,61,30,14,0,37,0,33,17,0,0,34,0,0,0,11,12,45,36,2,0,22,0,58,41,0,0,29,0,0,0,8,4,48,20,8,0,40,0,61,25,0,0,39,0,0,3
a,8,11,50,39,11,0,39,0,32,37,0,0,29,0,0,0,13,14,54,33,16,0,41,0,27,26,0,0,32,0,0,0,7,9,33,39,0,0,40,0,44,55,0,0,29,0,0,0,10,1,30,39,12,0,36,0,45,41,0,0,42,0,0,0
a,68,28,34,19,32,0,23,0,26,14,0,0,12,0,0,0,73,27,41,28,28,0,30,0,14,7,0,0,8,0,0,0,70,31,26,13,27,0,15,0,32,26,0,0,15,0,0,1,66,30,29,14,32,0,14,0,33,15,0,0,22,0,0,1
a,44,38,32,23,26,0,24,0,26,26,0,0,17,0,0,0,51,25,31,25,36,0,30,0,24,14,0,0,20,0,0,0,49,39,29,26,23,0,22,0,23,30,0,0,15,0,0,0,44,26,28,22,42,0,28,0,24,14,0,0,26,0,0,2
a,0,15,33,45,22,0,50,0,0,49,0,0,42,0,0,0,0,26,43,44,26,0,41,0,0,38,0,0,38,0,0,0,0,15,0,49,0,0,64,0,15,64,0,0,49,0,0,0,0,14,0,50,12,0,52,0,20,54,0,0,52,0,0,2
a,32,29,31,25,43,0,37,0,16,19,0,0,24,0,0,0,36,40,36,29,32,0,33,0,12,24,0,0,12,0,0,2,35,32,16,17,37,0,32,0,27,33,0,0,26,0,0,1,33,44,15,23,30,0,20,0,34,31,0,0,24,0,0,2
a,7,60,26,17,61,0,34,0,0,25,0,0,24,0,0,2,12,62,32,20,54,0,19,0,0,20,0,0,28,0,0,9,11,60,0,23,57,0,26,0,16,36,0,0,24,0,0,3,8,59,0,29,61,0,27,0,11,25,0,0,33,0,0,3
a,19,12,57,30,12,0,34,0,29,36,0,0,20,0,0,7,20,13,58,30,22,0,30,0,28,19,0,0,26,0,0,10,10,15,38,33,2,0,30,0,53,44,0,0,26,0,0,5,4,1,44,31,16,0,32,0,52,25,0,0,46,0,0,5
a,43,18,48,16,44,0,46,0,12,7,0,0,14,0,0,8,49,45,58,24,21,0,23,0,2,11,0,0,3,0,0,20,51,22,9,3,40,0,21,0,46,36,0,0,19,0,0,9,47,45,7,14,19,0,6,0,45,34,0,0,23,0,0,16
a,2,62,19,26,64,0,28,0,0,26,0,0,24,0,0,5,13,55,24,22,60,0,24,0,0,28,0,0,23,0,0,7,6,62,0,24,60,0,26,0,24,25,0,0,24,0,0,5,2,64,0,27,62,0,29,0,16,24,0,0,28,0,0,4
a,8,37,20,32,46,0,40,0,4,33,0,0,33,0,0,3,9,52,39,21,47,0,17,0,5,31,0,0,27,0,0,8,10,34,4,30,41,0,32,0,25,38,0,0,39,0,0,3,5,41,6,35,29,0,38,0,15,47,0,0,38,0,0,2
a,49,22,48,19,51,0,35,0,9,4,0,0,9,0,0,10,45,52,51,29,22,0,21,0,9,8,0,0,4,0,0,15,44,20,14,8,49,0,16,0,42,19,0,0,38,0,0,6,43,47,16,15,20,0,8,0,42,38,0,0,23,0,0,4
a,68,30,38,23,30,0,24,0,22,10,0,0,10,0,0,1,72,29,37,24,27,0,27,0,19,8,0,0,10,0,0,3,71,28,20,10,29,0,9,0,37,23,0,0,26,0,0,3,68,29,25,13,31,0,11,0,35,20,0,0,21,0,0,3
a,58,51,21,8,15,0,11,0,35,40,0,0,11,0,0,6,59,12,21,13,50,0,15,0,37,10,0,0,33,0,0,6,55,51,43,37,16,0,10,0,17,15,0,0,9,0,0,3,57,15,41,13,47,0,45,0,14,13,0,0,9,0,0,2
a,38,42,28,15,38,0,23,0,22,27,0,0,19,0,0,4,51,28,29,19,43,0,28,0,16,19,0,0,15,0,0,8,37,43,21,20,35,0,20,0,30,29,0,0,15,0,0,6,37,32,23,22,41,0,25,0,29,18,0,0,26,0,0,3
a,43,28,39,20,43,0,31,0,19,12,0,0,18,0,0,3,49,40,42,31,26,0,24,0,14,14,0,0,10,0,0,6,46,27,15,11,44,0,15,0,42,18,0,0,31,0,0,7,45,41,16,17,26,0,12,0,36,38,0,0,21,0,0,4
a,49,31,39,21,37,0,32,0,14,15,0,0,8,0,0,10,47,36,45,23,38,0,24,0,16,9,0,0,8,0,0,10,42,36,19,10,34,0,14,0,42,32,0,0,24,0,0,3,44,32,18,17,30,0,18,0,37,31,0,0,26,0,0,3
a,39,33,32,26,31,0,25,0,9,25,0,0,27,0,0,9,38,34,33,26,33,0,24,0,9,24,0,0,25,0,0,10,32,28,20,32,29,0,31,0,18,30,0,0,33,0,0,3,35,27,18,30,31,0,27,0,21,28,0,0,36,0,0,3
a,9,56,12,16,63,0,24,0,0,40,0,0,33,0,0,3,23,51,12,27,54,0,30,0,0,31,0,0,28,0,0,0,17,60,0,33,51,0,42,0,7,27,0,0,17,0,0,2,4,64,0,38,60,0,42,0,9,24,0,0,13,0,0,2
a,59,29,21,13,38,0,26,0,24,22,0,0,16,0,0,8,49,40,35,13,38,0,14,0,19,14,0,0,15,0,0,19,56,37,25,21,27,0,28,0,20,28,0,0,8,0,0,6,49,37,26,21,34,0,22,0,28,22,0,0,9,0,0,8
a,0,23,53,27,39,0,38,0,0,41,0,0,25,0,0,10,0,37,55,28,38,0,32,0,0,27,0,0,26,0,0,13,0,9,0,55,25,0,39,0,33,38,0,0,49,0,0,8,0,8,0,56,29,0,35,0,34,36,0,0,54,0,0,4
a,0,8,32,33,32,0,61,0,0,56,0,0,32,0,0,2,0,29,47,38,31,0,41,0,0,35,0,0,33,0,0,2,0,17,0,47,14,0,50,0,19,54,0,0,51,0,0,4,0,3,0,61,19,0,45,0,22,45,0,0,61,0,0,0
a,0,18,22,36,30,0,54,0,0,54,0,0,42,0,0,0,0,35,38,37,40,0,36,0,0,37,0,0,32,0,0,1,0,26,0,38,22,0,42,0,28,53,0,0,47,0,0,0,0,20,0,44,22,0,42,0,23,52,0,0,53,0,0,0
a,43,29,36,13,34,0,37,0,23,24,0,0,17,0,0,0,52,35,43,33,29,0,28,0,14,7,0,0,14,0,0,1,43,36,22,13,29,0,19,0,38,34,0,0,20,0,0,2,45,27,23,19,33,0,15,0,36,21,0,0,36,0,0,1
a,63,26,30,13,39,0,34,0,22,15,0,0,14,0,0,0,67,36,39,33,25,0,25,0,13,7,0,0,9,0,0,2,64,31,20,10,33,0,17,0,31,33,0,0,17,0,0,0,65,34,21,16,29,0,12,0,32,21,0,0,26,0,0,0
a,70,26,33,12,32,0,34,0,25,14,0,0,10,0,0,0,72,28,43,26,28,0,28,0,13,7,0,0,9,0,0,2,74,28,19,9,26,0,14,0,35,28,0,0,23,0,0,0,69,29,21,9,30,0,8,0,38,25,0,0,26,0,0,1
a,45,33,39,20,38,0,37,0,18,16,0,0,8,0,0,2,46,37,52,27,38,0,19,0,11,8,0,0,7,0,0,11,43,37,16,12,35,0,11,0,49,27,0,0,19,0,0,7,51,40,10,5,31,0,14,0,45,37,0,0,21,0,0,2
a,34,32,37,16,42,0,35,0,19,21,0,0,20,0,0,0,33,40,43,22,38,0,23,0,18,22,0,0,15,0,0,2,45,30,14,15,32,0,22,0,32,30,0,0,35,0,0,1,45,35,12,19,28,0,17,0,33,37,0,0,30,0,0,0
a,13,23,19,30,42,0,43,0,0,52,0,0,33,0,0,1,10,42,36,35,40,0,29,0,0,29,0,0,31,0,0,4,0,49,0,23,43,0,29,0,23,49,0,0,39,0,0,1,2,54,0,16,49,0,21,0,38,43,0,0,32,0,0,1
a,54,21,19,18,32,0,36,0,28,30,0,0,17,0,0,1,54,27,38,33,30,0,29,0,16,13,0,0,10,0,0,6,56,30,26,15,21,0,25,0,21,39,0,0,21,0,0,2,55,31,19,11,23,0,20,0,34,34,0,0,25,0,0,4
a,73,25,32,15,30,0,30,0,23,12,0,0,9,0,0,7,68,30,43,18,30,0,19,0,15,7,0,0,7,0,0,19,72,32,24,10,24,0,16,0,32,31,0,0,11,0,0,4,70,29,22,11,29,0,10,0,36,20,0,0,19,0,0,10
a,0,3,22,45,19,0,61,0,0,61,0,0,45,0,0,0,0,29,41,43,28,0,42,0,0,35,0,0,36,0,0,2,0,20,0,44,10,0,54,0,30,54,0,0,43,0,0,1,0,34,0,30,18,0,46,0,36,56,0,0,35,0,0,1
a,0,5,25,42,23,0,61,0,0,59,0,0,41,0,0,0,0,15,34,39,30,0,55,0,0,49,0,0,34,0,0,0,0,22,0,42,16,0,48,0,34,51,0,0,42,0,0,1,0,18,0,46,13,0,51,0,25,54,0,0,49,0,0,0
a,0,14,34,39,29,0,49,0,0,50,0,0,35,0,0,6,0,27,45,35,33,0,43,0,0,37,0,0,31,0,0,5,0,20,0,44,5,0,59,0,25,59,0,0,44,0,0,0,0,1,0,63,5,0,59,0,6,59,0,0,63,0,0,0
a,11,8,54,30,16,0,43,0,37,32,0,0,24,0,0,1,17,15,60,29,19,0,38,0,31,25,0,0,21,0,0,1,10,8,38,32,0,0,40,0,48,50,0,0,30,0,0,0,1,1,47,39,3,0,37,0,50,38,0,0,40,0,0,0
a,30,35,32,28,39,0,39,0,17,19,0,0,15,0,0,2,33,35,33,34,34,0,33,0,15,18,0,0,19,0,0,2,34,32,16,26,27,0,30,0,25,38,0,0,27,0,0,1,30,26,17,33,37,0,22,0,27,22,0,0,38,0,0,4
a,43,30,40,18,33,0,38,0,20,17,0,0,14,0,0,3,45,28,44,24,33,0,33,0,19,15,0,0,8,0,0,7,56,37,19,17,29,0,21,0,27,31,0,0,17,0,0,2,53,30,26,24,39,0,17,0,21,19,0,0,25,0,0,2
a,0,6,24,42,24,0,59,0,0,58,0,0,40,0,0,3,0,27,39,38,29,0,46,0,0,37,0,0,35,0,0,5,0,22,0,42,12,0,52,0,23,59,0,0,44,0,0,2,0,3,0,61,8,0,56,0,8,57,0,0,61,0,0,2
a,24,37,20,23,47,0,44,0,14,24,0,0,22,0,0,1,28,42,38,27,46,0,33,0,7,23,0,0,10,0,0,2,28,44,10,18,44,0,25,0,28,31,0,0,26,0,0,2,22,47,14,29,43,0,24,0,18,30,0,0,25,0,0,4
a,58,46,33,21,24,0,31,0,13,23,0,0,4,0,0,3,55,20,37,20,53,0,28,0,15,8,0,0,16,0,0,4,52,54,21,18,22,0,10,0,30,35,0,0,13,0,0,1,50,22,23,12,56,0,25,0,25,10,0,0,32,0,0,1
a,0,18,33,40,31,0,52,0,0,46,0,0,33,0,0,3,0,19,45,31,39,0,45,0,0,45,0,0,25,0,0,7,0,18,0,46,5,0,59,0,18,63,0,0,46,0,0,1,0,0,0,64,2,0,62,0,2,62,0,0,64,0,0,0
a,61,31,43,19,19,0,26,0,24,15,0,0,8,0,0,10,71,18,41,23,30,0,25,0,15,6,0,0,11,0,0,16,60,37,32,13,15,0,15,0,36,36,0,0,6,0,0,6,58,20,30,10,35,0,18,0,38,23,0,0,15,0,0,9
a,24,29,33,18,34,0,38,0,19,33,0,0,28,0,0,0,31,33,49,20,35,0,37,0,9,17,0,0,15,0,0,10,22,38,20,18,30,0,28,0,32,34,0,0,32,0,0,2,18,29,22,31,29,0,31,0,24,36,0,0,36,0,0,0
a,34,26,36,21,39,0,41,0,17,21,0,0,17,0,0,4,40,34,41,31,28,0,32,0,14,17,0,0,15,0,0,4,38,29,13,17,28,0,26,0,38,38,0,0,28,0,0,1,35,31,16,28,26,0,21,0,34,32,0,0,31,0,0,2
a,0,20,27,34,30,0,48,0,0,52,0,0,42,0,0,3,5,28,37,37,32,0,40,0,0,39,0,0,35,0,0,3,0,19,0,45,2,0,62,0,21,62,0,0,45,0,0,0,0,3,0,61,13,0,51,0,14,51,0,0,59,0,0,4
a,0,6,28,38,28,0,59,0,0,58,0,0,36,0,0,3,0,25,48,33,35,0,42,0,0,39,0,0,29,0,0,5,0,25,0,39,2,0,62,0,25,63,0,0,39,0,0,1,0,0,0,64,8,0,56,0,8,56,0,0,62,0,0,2
a,10,57,24,22,61,0,30,0,0,28,0,0,24,0,0,0,19,50,27,27,59,0,29,0,0,25,0,0,16,0,0,4,7,58,0,31,49,0,40,0,10,38,0,0,22,0,0,1,1,55,0,38,56,0,37,0,12,25,0,0,30,0,0,2
a,16,46,17,32,62,0,47,0,0,26,0,0,10,0,0,0,19,54,30,32,51,0,34,0,0,15,0,0,18,0,0,3,10,57,0,21,48,0,30,0,20,44,0,0,25,0,0,1,1,56,0,31,55,0,32,0,10,33,0,0,37,0,0,1
