class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63 
ga,64,16,16,4,16,32,4,8,16,4,32,8,4,8,8,16,64,16,16,4,18,16,4,18,18,4,28,8,6,15,8,13,63,14,14,4,18,29,13,6,16,4,26,8,4,8,7,22,67,20,15,3,16,19,4,9,15,8,23,13,4,16,8,16
ga,18,13,22,18,26,14,36,18,15,10,9,7,20,8,14,8,25,23,33,23,12,15,13,18,23,12,10,10,16,4,3,16,29,14,10,4,41,15,13,5,25,17,16,8,15,7,11,26,32,29,7,11,11,13,7,8,29,28,13,19,9,17,6,17
ha,52,22,30,6,17,13,16,6,14,6,9,5,6,6,6,42,50,20,28,6,19,15,8,4,14,6,10,3,6,6,5,56,54,20,14,6,19,16,6,6,28,8,17,7,9,9,8,29,57,18,14,6,15,14,6,6,27,10,16,6,10,10,7,34
ha,14,24,18,8,25,32,19,24,0,5,3,17,4,8,12,43,14,22,25,11,22,32,12,24,0,4,1,13,4,8,14,50,21,23,4,1,20,41,2,3,12,20,5,12,10,24,14,44,21,25,4,4,25,35,3,0,7,13,5,13,14,30,14,43
ha,43,21,29,10,24,12,19,20,11,10,11,8,8,7,9,14,43,26,27,16,22,12,21,5,13,8,7,7,9,7,8,25,41,21,15,12,18,12,13,9,22,22,10,11,16,12,6,16,34,19,18,13,21,12,13,9,24,18,10,7,19,18,7,14
ha,47,22,14,8,13,21,8,17,16,13,21,9,3,11,12,21,38,4,27,10,20,21,17,18,17,4,15,5,12,14,12,22,45,22,17,14,6,18,3,16,11,21,17,16,12,15,3,20,45,8,12,2,21,21,13,15,21,18,13,4,15,7,15,26
ha,39,18,19,16,22,15,18,12,15,15,8,6,13,13,7,20,35,27,15,19,19,15,17,11,13,14,11,5,15,13,7,20,22,19,16,15,21,17,17,16,24,24,6,3,21,13,8,14,26,18,20,17,16,14,14,16,25,24,6,3,18,16,6,17
ha,63,16,23,12,16,21,7,11,16,4,16,8,4,8,12,19,65,15,26,17,12,16,11,12,16,4,11,4,4,8,12,23,60,19,16,4,16,28,4,8,16,13,28,7,4,6,8,19,60,16,16,4,14,26,4,8,20,17,26,6,4,9,7,19
ha,20,17,24,15,11,11,14,23,12,12,16,14,11,22,15,19,18,11,32,18,8,7,15,20,12,11,12,13,11,22,15,31,12,10,12,11,4,8,13,26,12,26,28,9,13,17,18,37,14,5,12,12,3,5,12,25,25,22,25,11,16,24,12,33
ha,47,22,38,15,16,8,22,17,12,7,9,10,7,4,7,15,43,22,36,24,19,9,25,9,12,7,8,8,7,4,9,14,38,24,10,7,23,9,7,4,27,29,18,8,22,8,12,10,43,17,10,7,16,8,7,4,26,30,22,5,27,22,5,7
ha,18,11,31,15,10,4,15,22,12,12,13,16,12,24,16,25,18,10,33,15,13,6,13,21,12,12,12,15,12,24,15,25,12,8,12,11,7,8,11,24,20,25,29,8,19,19,11,32,14,4,12,12,6,6,11,24,18,15,28,14,21,28,11,32
ha,10,8,19,6,13,4,27,32,1,19,5,23,16,32,15,26,6,2,21,15,7,8,24,26,0,19,0,22,16,32,18,40,2,7,0,16,4,3,16,32,20,32,6,14,21,36,17,30,0,6,0,16,6,1,16,32,14,38,4,10,25,29,19,40
ha,38,15,27,15,18,10,19,20,19,10,12,6,9,12,9,17,35,17,31,18,18,9,16,20,19,9,10,5,9,12,12,16,25,15,22,11,13,16,10,13,27,24,21,6,18,13,6,16,29,10,20,10,10,12,11,14,28,24,15,8,16,19,11,19
ha,18,8,32,18,14,11,30,30,14,9,9,12,12,14,11,14,24,12,27,25,9,12,26,28,13,12,9,11,9,14,13,12,19,9,12,9,16,12,12,14,27,17,9,12,33,19,11,25,22,13,12,12,10,13,9,14,23,20,12,17,21,24,13,21
ha,0,0,19,17,3,0,31,31,0,16,0,28,16,32,23,40,1,0,20,21,2,0,31,29,0,16,0,24,16,32,20,44,0,0,0,16,2,0,16,32,12,29,0,23,38,19,18,51,0,0,0,16,2,0,16,32,4,32,0,24,34,17,23,56
ha,9,6,14,6,9,0,40,25,0,16,4,31,16,32,9,39,7,9,26,22,11,4,27,19,3,16,5,14,15,29,9,40,8,8,0,16,1,1,16,32,27,24,9,14,9,32,21,38,1,3,0,16,7,1,14,32,21,31,7,11,29,15,13,55
ha,38,20,29,12,21,9,27,14,23,16,8,7,15,8,6,3,39,20,28,13,28,9,16,15,21,16,9,6,12,7,15,2,37,21,22,16,25,9,14,8,22,24,10,4,26,4,7,7,36,23,24,16,21,11,16,8,28,17,10,7,18,11,6,4
ha,32,19,17,10,21,35,19,27,11,6,11,11,4,7,13,13,31,19,16,19,18,35,25,21,10,5,12,9,5,7,7,17,28,18,8,7,20,32,6,16,15,19,12,8,28,11,6,22,24,22,8,7,23,31,7,17,14,19,12,8,21,12,11,20
ha,22,8,22,12,9,17,31,25,12,10,17,14,10,18,9,20,18,7,21,17,10,16,34,26,12,10,16,13,9,18,10,19,12,12,12,8,14,17,8,17,27,19,15,14,29,21,7,24,18,14,12,9,10,20,9,18,17,14,22,15,23,21,9,25
ha,10,7,29,13,8,10,26,28,20,14,9,13,13,27,10,19,10,5,38,23,6,9,27,29,20,13,4,8,13,27,10,14,8,10,12,10,11,12,11,22,24,28,18,9,24,14,10,33,14,6,12,10,5,9,11,22,37,26,13,8,15,33,14,21
ha,24,29,31,23,14,0,20,15,12,47,2,13,16,0,9,1,16,13,30,18,43,0,31,8,15,19,1,6,39,0,15,2,19,30,15,41,12,0,20,0,18,46,3,10,34,4,3,1,13,16,18,20,34,0,44,0,18,22,3,7,46,4,11,0
ha,39,4,26,4,9,15,17,20,22,3,34,6,6,15,17,19,36,10,30,21,8,15,15,14,22,6,26,8,3,15,10,17,35,4,24,3,7,15,6,15,28,22,30,7,12,13,10,25,31,8,24,6,5,16,3,15,29,20,37,7,11,13,3,28
ha,1,0,34,10,0,0,25,23,24,12,37,24,8,20,10,28,5,0,38,19,8,0,20,21,24,8,28,10,12,20,20,23,6,0,24,12,2,0,8,20,36,27,26,15,24,15,10,31,0,0,24,8,0,2,12,20,32,18,40,12,19,18,18,33
ha,45,25,14,9,17,25,14,23,5,4,18,20,1,3,13,20,41,15,26,25,24,24,20,21,1,0,13,7,2,2,21,14,43,25,2,0,14,23,1,3,17,29,17,14,19,15,13,21,39,18,4,1,25,27,2,4,14,15,21,9,24,14,15,24
ha,41,17,25,15,15,13,15,29,17,9,10,9,9,12,19,1,38,11,33,17,14,14,28,25,17,9,10,11,9,12,2,6,41,17,18,8,18,17,9,9,17,22,13,6,20,19,18,4,37,16,18,9,14,15,8,9,30,33,11,1,19,21,7,8
ha,22,15,22,18,15,14,24,26,14,12,15,11,12,11,16,9,25,16,30,23,14,14,30,23,9,9,12,9,10,9,9,14,23,15,12,12,12,11,14,14,22,35,12,11,17,19,15,12,24,16,10,10,15,12,13,11,29,24,9,10,24,15,14,20
ha,0,20,22,13,20,40,17,24,0,12,0,12,12,24,12,28,6,19,21,16,23,40,17,15,0,12,1,12,9,18,16,31,6,22,0,12,20,36,12,20,22,15,0,12,16,17,12,34,0,20,0,12,20,40,12,24,27,18,0,12,10,21,12,28
ha,36,10,43,10,21,12,44,24,12,4,9,5,10,6,1,9,38,30,38,27,15,12,15,13,12,10,6,1,4,6,10,19,42,10,12,4,22,16,10,6,42,17,5,9,28,14,0,19,39,22,12,10,12,12,4,6,38,30,16,4,13,29,4,5
ha,14,16,17,14,17,24,17,27,0,20,0,8,20,40,8,14,10,14,17,19,19,27,21,21,0,20,1,7,20,40,7,13,7,23,0,16,20,26,16,32,20,15,0,8,17,28,8,20,5,19,0,16,19,32,16,32,20,18,0,8,15,29,8,19
ha,61,13,27,2,14,24,14,21,16,4,24,8,4,8,5,11,60,14,21,17,16,26,8,8,16,4,21,4,4,8,14,15,59,13,16,4,13,23,4,8,23,18,22,6,15,12,5,15,64,16,16,4,16,24,4,8,21,4,27,8,4,17,8,15
ha,48,9,31,10,13,19,20,22,27,8,18,4,6,13,2,6,52,11,26,19,23,16,8,13,23,6,13,3,6,12,12,13,56,16,25,7,8,16,8,13,29,12,13,6,10,16,6,15,56,12,26,8,8,20,8,13,28,10,18,6,6,19,6,12
ha,62,14,24,9,14,20,16,15,16,4,21,7,4,8,5,17,57,13,27,16,12,24,16,14,16,4,21,6,4,8,5,13,60,15,16,4,14,22,4,8,22,16,25,5,9,17,6,13,64,15,16,4,15,24,4,8,19,4,28,8,9,17,7,14
ha,37,30,26,7,19,5,18,16,8,13,19,25,5,6,10,12,36,16,31,13,28,6,23,15,8,5,13,12,13,6,18,13,37,27,15,17,12,5,9,6,17,27,17,18,15,14,8,12,36,16,15,9,30,8,17,6,18,11,21,10,7,13,28,11
ha,6,15,2,13,19,32,22,25,0,25,0,8,21,47,5,16,2,24,3,22,25,43,13,14,5,17,9,7,18,30,12,12,17,20,2,13,16,27,16,24,20,25,0,8,11,27,9,21,5,24,2,17,20,30,20,31,5,20,0,10,12,23,12,25
ha,21,13,27,9,11,8,28,31,7,8,4,16,8,21,12,32,17,10,38,20,9,8,19,28,9,8,1,7,8,21,9,44,17,14,9,9,8,13,9,20,24,19,16,10,16,28,9,35,18,10,10,9,7,11,9,20,24,21,10,12,16,24,15,40
ha,1,0,21,15,3,0,29,30,0,16,0,29,16,32,21,43,5,1,20,25,1,1,29,30,0,16,4,18,16,32,15,43,0,4,0,16,0,0,16,32,25,26,1,23,13,29,27,44,0,0,0,16,0,0,16,32,10,20,0,30,15,31,32,54
ha,46,10,20,4,12,19,17,16,40,10,17,6,7,14,4,14,47,12,19,18,13,24,11,6,33,6,18,4,6,10,14,15,49,12,34,11,10,15,11,15,20,13,19,4,8,14,6,15,45,10,43,12,10,19,12,21,17,4,23,6,4,11,6,13
ha,9,13,43,17,14,2,27,18,32,12,15,14,11,8,12,9,20,15,36,21,16,2,16,15,27,11,14,9,12,8,20,14,18,9,28,15,5,3,15,8,39,23,22,13,15,20,10,13,8,7,28,17,7,4,17,8,41,25,25,14,13,16,16,10
ha,14,12,12,11,12,10,31,20,12,30,7,15,30,22,10,8,16,15,16,24,17,14,12,10,10,28,7,8,26,20,22,11,9,15,12,29,9,13,30,18,24,21,9,12,12,15,12,16,14,7,12,30,6,11,30,24,18,17,9,16,22,16,11,13
ha,48,13,14,7,29,16,24,16,2,2,34,9,0,0,24,18,51,27,29,12,15,15,10,17,1,2,19,23,1,1,13,20,49,15,0,0,22,12,0,0,21,19,23,14,22,17,22,20,45,29,1,0,11,18,0,0,14,21,35,26,18,13,7,18
ha,25,17,30,18,20,14,20,20,14,18,5,6,16,16,5,12,28,18,26,24,17,16,18,15,14,16,4,3,17,16,9,15,23,17,16,17,17,16,18,16,29,25,5,5,18,15,5,14,22,20,16,17,18,20,17,17,27,13,6,8,23,13,6,13
ha,17,14,25,22,23,4,24,19,11,35,3,4,29,11,9,6,12,17,28,35,16,6,27,12,12,29,0,2,30,11,7,12,15,19,8,30,15,5,36,12,27,30,2,4,28,14,4,7,7,18,10,35,20,5,32,12,29,27,2,3,32,14,3,7
ha,53,21,12,9,25,14,13,15,10,8,17,13,7,6,18,15,41,23,28,20,24,14,10,12,6,7,13,8,9,6,16,19,36,24,8,8,24,13,7,6,28,21,10,14,12,12,17,16,35,23,8,7,22,14,8,6,28,17,10,12,21,10,15,20
ha,28,18,22,17,19,12,18,24,15,14,9,8,12,12,16,12,24,18,28,28,18,13,19,18,12,11,8,4,13,12,11,19,29,13,11,12,15,12,12,13,28,27,8,9,18,20,11,18,29,15,11,11,13,10,13,15,31,19,7,7,31,13,7,24
ha,49,39,22,13,14,10,11,11,12,12,16,17,4,4,10,12,46,14,28,20,34,10,14,10,12,4,9,4,12,4,17,18,49,37,12,12,13,12,4,4,21,18,15,18,12,8,7,14,49,12,12,4,33,10,12,4,25,15,10,6,21,8,17,18
ha,1,11,15,6,8,1,28,30,0,16,7,32,16,32,20,33,15,6,19,27,7,1,28,24,0,16,6,13,16,32,14,32,4,5,0,16,0,1,16,32,28,28,4,17,11,25,26,43,1,0,0,16,0,0,16,32,26,26,0,17,21,23,19,59
ha,42,19,20,10,28,20,20,15,10,6,17,6,8,8,8,19,47,22,17,17,23,18,13,13,10,8,12,8,6,8,13,21,41,23,10,6,25,20,8,8,25,15,9,10,10,12,13,21,41,27,10,8,19,24,6,8,20,11,14,13,18,10,8,19
ha,43,27,18,10,29,12,4,15,12,15,11,11,15,6,17,11,37,27,19,20,31,11,7,7,12,15,9,9,15,6,16,15,34,34,12,15,32,11,15,6,3,23,13,16,14,7,14,7,34,27,12,15,30,12,15,6,9,21,12,11,27,6,10,9
ha,46,18,10,8,11,20,8,15,22,18,18,12,4,22,12,12,39,7,22,12,21,22,8,13,20,3,17,6,15,21,15,15,39,27,25,14,6,22,4,22,8,23,23,13,3,11,5,11,36,4,24,4,24,26,13,23,11,13,21,3,22,7,12,13
ha,32,19,14,16,15,16,11,15,13,34,7,10,13,18,12,11,31,12,19,13,27,12,15,10,12,13,6,8,24,19,12,23,19,23,19,27,9,12,17,20,11,30,9,11,19,17,3,10,13,14,17,16,23,12,31,20,10,24,5,5,32,12,9,13
ha,46,10,38,8,15,13,14,25,20,6,18,4,4,11,14,10,46,12,38,21,9,17,14,17,16,4,18,4,4,9,7,20,42,8,24,5,8,15,5,12,49,20,10,7,13,23,4,11,42,9,24,5,11,15,6,12,40,18,12,3,23,14,4,18
ha,47,16,16,4,20,28,9,17,16,5,16,8,4,12,17,21,41,15,25,14,16,33,8,11,13,3,16,5,3,10,11,32,41,15,12,4,13,29,4,12,25,24,15,4,15,19,4,20,41,13,12,4,15,31,4,12,27,16,12,3,19,15,5,27
ha,26,21,27,19,16,10,23,22,7,19,8,19,10,8,11,10,22,21,23,21,30,9,23,16,7,10,10,10,14,7,21,12,14,33,13,13,20,11,11,7,16,32,15,15,20,12,11,13,17,18,12,11,25,12,19,8,15,22,13,12,25,15,19,13
ha,32,14,26,17,13,24,30,31,4,6,9,11,6,12,6,15,30,19,32,21,16,26,20,24,4,6,8,7,6,12,10,15,27,20,8,6,15,28,6,12,22,24,14,7,18,24,7,18,28,15,8,6,17,27,6,12,25,21,12,6,14,33,10,16
ha,5,16,15,4,20,37,11,16,0,22,0,16,18,35,15,26,13,19,7,18,16,29,19,20,5,15,2,13,17,24,13,26,9,21,0,16,21,30,14,29,8,26,1,9,23,12,11,26,2,18,0,18,16,31,20,37,8,14,0,15,10,24,16,27
ha,0,64,29,7,64,0,13,14,0,0,0,32,0,0,32,1,28,48,8,25,47,4,28,4,0,0,5,25,0,0,23,11,30,47,0,0,49,0,0,0,6,28,0,26,26,6,23,15,0,64,0,0,64,0,0,0,12,25,0,32,20,5,32,2
ha,49,15,38,8,9,13,16,22,16,4,17,9,4,8,12,16,51,11,36,18,10,13,18,16,16,4,15,8,4,8,8,20,36,10,16,4,8,15,4,8,43,20,30,3,11,21,8,19,34,8,16,4,8,16,4,8,38,17,35,4,22,23,4,15
ha,23,17,33,13,32,16,30,19,9,6,9,7,12,6,16,8,33,31,24,24,21,17,15,9,8,12,9,15,6,6,12,14,32,19,9,5,32,13,11,8,27,20,7,12,24,9,14,14,21,28,10,17,14,16,8,7,28,32,10,15,15,20,8,7
ha,21,23,31,12,25,7,23,15,18,20,7,9,20,9,8,8,35,23,21,18,28,13,11,6,14,20,10,7,16,8,17,9,30,26,15,19,24,9,21,8,19,24,6,11,17,9,10,8,23,26,17,21,25,12,22,8,22,18,8,10,17,11,10,6
ha,0,2,23,12,4,0,30,32,0,16,1,29,16,32,20,39,4,8,18,22,10,4,22,26,0,16,7,19,16,32,20,32,1,7,0,16,0,4,16,32,18,27,8,20,17,25,23,42,0,0,0,16,0,0,16,32,18,20,0,25,17,26,26,60
ha,31,16,20,8,18,23,21,30,5,8,17,11,6,9,10,23,34,15,25,19,18,21,16,24,4,7,13,7,7,7,16,23,28,25,14,2,14,27,7,7,19,20,15,11,8,23,10,26,26,16,13,6,15,33,8,12,13,20,18,7,7,20,13,29
ha,5,11,21,9,11,21,17,22,0,36,0,0,36,67,0,0,19,7,3,24,14,26,19,11,0,32,4,2,30,53,4,8,11,21,0,31,12,12,34,63,3,21,0,2,23,15,0,8,0,12,0,36,12,24,36,72,11,16,0,0,16,20,0,1
ha,45,14,26,8,7,21,17,19,21,10,20,10,3,15,1,19,54,7,20,15,18,22,13,12,18,3,17,4,8,12,13,20,44,25,20,10,12,22,3,14,15,17,20,13,13,5,3,20,51,7,22,4,20,27,13,18,10,2,31,4,3,14,11,19
ha,56,25,24,0,1,16,16,19,32,16,10,16,0,16,2,7,54,8,17,12,25,17,9,9,32,0,14,2,16,16,13,12,60,22,32,16,2,22,0,16,12,18,21,8,4,10,0,13,63,0,32,0,25,23,16,16,16,4,17,0,3,8,14,19
ha,62,13,23,4,14,24,17,14,16,4,23,8,4,8,5,17,59,16,21,16,18,23,11,7,16,4,22,6,4,8,8,17,58,15,16,4,15,23,4,8,23,14,21,7,15,9,5,19,63,14,16,4,13,24,4,8,25,5,24,8,9,15,6,18
ha,10,17,34,20,12,6,25,17,10,22,1,20,21,12,12,17,15,15,18,30,21,9,19,9,11,20,5,9,22,12,21,20,15,20,4,23,22,13,17,9,21,24,9,16,19,8,14,22,16,16,2,21,20,12,22,10,26,15,6,20,20,12,21,17
ha,0,0,21,16,0,0,21,34,0,16,0,25,16,32,22,53,0,3,17,27,4,4,27,24,0,16,4,17,16,32,18,47,4,0,0,16,0,0,16,32,24,21,0,23,21,25,23,51,0,0,0,16,0,0,16,32,11,21,0,29,22,23,28,58
ha,65,15,20,2,21,18,10,18,16,4,20,7,4,8,12,16,63,16,23,14,14,19,11,7,16,4,14,5,4,8,10,28,59,18,16,4,12,22,4,8,25,15,21,7,7,11,5,22,56,15,16,4,17,22,4,8,26,11,17,5,12,5,12,26
ha,14,20,25,15,22,11,14,12,14,25,7,12,26,15,11,13,18,20,22,19,19,12,22,11,12,24,7,11,24,14,12,9,11,21,15,22,18,13,26,13,28,16,7,12,20,12,11,11,11,18,15,26,19,11,24,15,26,17,7,11,18,16,12,10
ha,1,0,14,20,0,0,26,32,0,27,0,27,22,38,16,33,0,2,14,26,3,4,29,24,0,22,3,16,27,38,18,30,2,7,0,23,4,9,20,33,18,32,0,16,17,27,19,29,0,4,0,20,6,9,24,33,12,15,0,22,22,29,26,34
ha,0,24,25,19,24,48,15,25,0,8,0,11,8,16,12,21,3,23,16,22,27,43,23,24,0,8,1,11,8,16,9,22,3,25,0,8,25,43,8,16,16,14,0,12,27,24,10,25,0,24,0,8,24,48,8,16,14,18,0,12,20,29,12,23
ha,0,0,36,18,0,0,29,20,16,8,21,11,20,20,26,31,0,0,35,27,0,0,20,21,16,20,21,28,8,20,11,29,0,0,16,8,0,0,20,20,23,13,30,13,27,19,32,35,0,0,16,20,0,0,8,20,24,19,30,37,11,24,14,33
ha,10,16,15,28,16,32,34,57,0,8,0,5,8,16,3,8,4,20,23,33,21,33,29,39,0,8,1,1,8,16,4,16,7,19,0,8,19,32,8,16,14,32,0,5,37,33,0,26,4,23,0,8,23,36,8,16,9,23,2,9,31,40,4,20
ha,0,24,21,13,24,48,18,23,0,8,0,12,8,16,12,29,9,22,18,23,22,43,19,28,0,8,2,8,8,16,12,18,5,25,0,8,24,42,8,16,9,27,0,10,23,21,12,26,0,24,0,8,24,48,8,16,15,15,0,12,19,29,12,26
ha,6,16,14,11,17,32,10,20,0,22,0,12,21,40,12,23,4,10,15,25,9,11,29,35,0,22,0,7,23,53,5,8,8,15,0,22,16,15,21,52,7,17,0,10,20,22,9,22,3,13,0,27,16,24,24,50,10,9,0,12,11,22,12,23
ha,0,0,19,25,0,0,23,33,0,16,0,21,16,32,23,48,0,0,16,28,0,0,29,29,0,16,0,20,16,32,20,50,0,0,0,16,0,0,16,32,13,21,0,28,27,24,25,54,0,0,0,16,0,0,16,32,8,16,0,32,20,30,30,56
ha,39,16,28,15,16,9,17,9,28,20,6,4,20,9,4,16,39,20,24,14,20,11,17,5,26,16,8,7,17,8,5,19,44,19,29,20,19,6,23,10,19,20,7,4,9,10,7,10,39,21,33,23,23,8,22,12,15,11,9,7,14,7,7,5
ha,16,19,24,19,14,24,18,18,12,11,16,14,7,14,12,18,20,14,27,20,18,21,24,21,12,7,14,10,11,14,10,13,24,20,14,16,17,18,10,21,16,13,17,13,14,17,10,16,25,16,14,10,20,23,16,21,16,5,16,13,15,16,13,17
ha,56,13,32,4,13,24,11,7,16,4,20,5,4,8,5,34,57,14,29,8,17,20,8,7,16,4,13,4,4,8,6,41,59,18,16,4,10,23,4,8,28,9,17,10,6,9,5,30,59,12,16,4,12,24,4,8,31,9,20,6,6,12,7,26
ha,7,21,9,18,27,30,25,23,0,12,0,12,8,23,16,25,17,19,13,30,26,22,24,18,0,9,0,10,9,19,11,29,16,23,0,9,29,19,8,24,6,28,0,14,25,15,12,28,8,22,0,12,23,29,11,22,14,24,0,12,24,19,12,24
ha,36,49,7,14,19,12,27,7,0,7,19,34,3,2,6,14,39,16,18,16,48,8,32,18,1,1,5,10,1,0,30,13,41,38,4,0,17,8,0,0,19,35,5,23,29,15,7,15,33,22,0,0,43,10,6,1,9,23,16,9,38,10,26,10
ha,35,31,14,10,16,10,16,7,26,33,10,12,14,12,6,4,43,18,16,17,35,5,14,13,18,12,6,5,19,7,18,10,46,27,20,24,16,10,9,8,19,11,6,14,13,13,11,9,38,16,24,11,31,8,27,11,13,21,9,5,19,4,11,8
ha,9,22,3,13,22,27,27,37,0,12,0,16,12,24,13,19,9,20,10,32,26,18,20,32,0,12,6,6,12,24,14,15,9,20,0,12,20,26,12,24,5,33,0,9,23,28,12,23,10,20,0,12,19,25,12,24,5,28,0,8,33,25,10,25
ha,0,24,8,19,24,37,38,37,0,8,0,12,8,16,5,20,14,19,10,21,24,25,35,42,0,8,1,10,8,16,13,10,22,15,0,8,19,25,8,16,6,30,1,11,36,36,12,11,9,22,0,8,21,31,8,16,8,33,1,7,23,41,11,17
ha,36,19,20,12,10,11,12,22,21,22,11,15,8,16,12,9,32,11,29,20,23,8,14,19,21,8,3,6,17,16,16,13,31,22,20,18,16,10,6,17,13,29,10,11,16,5,13,19,27,11,23,8,24,14,20,17,16,17,17,6,21,6,11,18
ha,1,0,5,15,0,0,46,16,0,16,0,32,16,32,15,62,2,12,18,20,21,6,32,16,6,17,7,18,7,27,15,32,15,8,7,8,6,0,16,32,19,39,2,12,19,17,16,40,0,1,0,16,5,0,16,32,3,40,0,19,33,10,24,57
ha,42,15,12,4,18,36,19,9,17,5,21,8,3,16,8,23,51,14,21,17,15,23,13,17,13,3,10,8,4,11,11,25,49,14,12,4,14,27,4,12,24,16,9,13,14,22,7,15,40,13,12,4,14,33,4,12,23,25,13,3,21,12,6,21
ha,37,30,14,7,33,18,24,6,10,8,13,15,8,6,15,12,50,19,20,18,27,14,14,13,10,8,12,6,8,6,16,15,49,23,10,8,23,14,8,6,24,10,8,18,17,15,9,14,39,32,10,8,28,18,8,6,13,15,17,15,23,2,10,12
ha,35,27,14,6,13,7,8,11,22,60,5,11,8,13,10,6,42,12,11,14,39,7,17,10,22,6,4,5,24,6,17,20,43,36,23,36,11,3,11,11,6,14,3,14,7,15,9,14,27,13,24,9,36,4,46,15,9,14,4,4,20,3,14,14
ha,43,15,24,17,21,13,10,10,24,6,7,3,9,12,13,29,41,10,36,22,6,13,9,15,26,9,6,2,8,15,2,36,33,6,23,7,7,12,16,17,51,16,8,3,12,17,6,22,40,12,18,9,6,10,7,11,46,13,4,7,14,17,3,39
ha,0,0,22,18,0,0,32,14,12,24,16,48,12,16,14,28,16,1,27,1,9,0,38,18,13,12,19,21,20,16,16,29,20,5,15,22,10,1,10,16,22,30,7,19,21,15,22,21,9,0,12,12,0,0,24,16,15,36,8,20,39,8,32,25
ha,37,16,30,9,24,16,35,15,16,7,13,8,9,6,8,7,43,21,29,10,23,13,23,18,15,9,9,7,6,6,15,9,49,15,13,6,22,14,8,6,30,16,6,10,26,13,8,14,37,25,16,9,17,16,7,6,28,26,13,7,21,12,7,9
ha,15,20,17,19,15,12,28,28,14,22,8,12,18,15,5,8,28,21,24,10,29,12,16,10,17,14,6,2,13,11,14,29,39,15,11,13,17,19,8,5,18,22,7,11,20,11,9,31,26,15,13,16,19,18,18,13,13,15,5,14,25,17,13,16
ha,21,35,25,8,13,27,13,16,8,17,8,22,5,13,5,20,38,13,28,9,31,16,12,14,8,5,7,6,16,11,11,31,29,30,8,17,15,21,5,13,17,21,5,12,17,8,6,32,20,14,8,5,38,33,17,13,7,10,12,7,17,11,24,20
ha,0,0,32,5,0,0,30,15,28,4,51,8,16,16,21,30,15,9,42,16,6,2,13,14,29,16,20,17,3,15,10,29,20,2,28,3,9,1,16,16,35,15,19,10,25,11,15,31,0,0,28,16,0,0,4,16,43,17,41,25,16,16,4,30
ha,38,19,24,8,18,22,14,11,18,8,18,12,8,12,10,16,46,18,26,13,21,15,11,12,15,8,11,8,6,11,12,23,52,14,15,7,20,16,8,10,17,17,10,14,16,14,8,18,36,19,20,8,19,23,8,10,19,15,18,10,13,11,10,17
ha,0,0,33,10,0,0,29,15,16,12,25,21,24,12,35,24,18,6,41,13,8,3,16,15,17,23,8,26,13,10,17,22,12,7,14,12,7,2,24,12,27,23,23,17,30,9,11,26,0,0,16,24,0,0,12,12,37,20,22,40,15,17,17,24
ha,0,0,22,17,0,0,26,24,8,20,16,32,16,20,23,32,5,5,27,20,13,2,25,19,8,16,8,21,20,20,27,20,11,0,8,20,2,1,16,20,30,36,8,13,27,11,18,35,0,1,8,16,1,0,20,20,20,16,11,29,34,14,33,33
ha,43,14,32,7,27,24,21,21,7,2,20,6,4,4,11,13,52,23,29,20,18,20,10,16,7,4,10,8,2,4,16,17,51,11,6,2,21,22,5,4,30,15,9,13,28,15,10,14,40,25,10,7,11,26,4,6,24,20,24,13,8,19,7,12
ha,62,12,25,3,13,24,19,12,16,4,21,8,4,8,6,19,62,12,31,6,23,17,9,8,17,4,8,5,3,5,11,35,63,13,16,2,17,15,3,5,14,25,17,6,15,13,3,29,60,19,16,4,16,28,4,8,19,11,28,7,4,7,8,17
ha,23,31,24,12,14,23,15,17,8,17,7,18,5,13,7,22,22,15,21,13,35,22,22,15,8,5,10,5,17,13,10,23,30,29,8,17,11,25,5,13,19,17,16,13,9,18,5,21,30,12,8,5,27,22,17,13,17,16,8,3,20,11,15,32
ha,23,24,29,15,24,8,23,15,16,21,6,9,19,8,8,8,47,23,25,15,33,3,15,11,8,14,5,6,7,5,11,28,38,24,15,11,18,5,17,8,26,19,2,13,24,11,6,19,20,26,18,22,26,8,22,10,18,22,8,10,22,10,10,4
ha,28,10,19,6,10,26,21,13,30,10,16,6,10,30,4,17,45,13,20,9,16,17,12,17,20,10,11,7,7,18,12,22,53,15,17,5,16,21,6,21,15,12,9,11,13,12,6,24,32,13,30,9,12,35,10,30,20,12,12,4,6,14,4,13
ha,2,8,17,14,8,8,29,35,0,24,0,12,24,48,8,19,16,20,22,13,32,21,10,17,2,25,8,6,7,18,13,26,17,34,0,9,17,16,20,35,12,18,0,16,24,8,1,29,0,20,0,20,20,40,20,40,0,17,0,11,12,20,12,24
ha,18,9,33,14,10,9,20,20,15,24,10,16,12,17,11,18,35,11,18,13,20,19,17,13,14,14,16,10,8,10,19,19,24,15,15,20,3,1,14,20,22,28,11,21,22,23,8,9,11,4,17,14,11,8,25,20,18,19,18,11,25,20,19,16
