class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255 
ba,37,13,18,7,21,34,10,15,12,3,29,9,5,10,12,21,25,20,11,8,26,34,12,17,9,7,19,13,8,8,18,21,25,26,10,12,20,34,13,14,9,8,18,18,7,8,13,21,42,31,23,9,20,16,19,6,14,6,8,12,3,1,7,39,25,8,25,8,13,22,11,18,19,6,27,10,9,15,15,25,18,15,15,11,17,21,15,19,12,8,19,14,12,15,20,25,25,21,25,9,21,7,19,11,25,10,13,17,12,6,4,31,25,12,25,11,7,21,8,18,20,17,26,10,6,14,10,26,26,9,22,5,12,24,23,13,23,7,25,9,11,19,4,24,22,28,19,10,30,21,14,0,21,15,6,6,7,12,14,31,31,22,11,8,8,21,6,8,23,19,19,10,8,20,10,32,26,16,21,9,10,25,6,15,23,11,26,12,7,19,9,21,47,12,6,3,27,25,0,4,24,11,16,4,16,9,13,39,32,22,11,12,24,24,9,14,13,9,15,16,13,14,9,19,25,24,7,9,19,30,6,13,15,13,17,18,10,16,13,21,36,18,13,8,12,30,5,12,21,9,26,13,7,15,8,23
ba,10,28,12,32,28,8,32,8,6,24,4,12,24,12,12,4,10,28,12,32,28,8,32,8,6,24,4,12,24,12,12,4,10,28,12,32,28,8,32,8,6,24,4,12,24,12,12,4,29,23,16,19,31,6,33,9,7,18,3,8,14,9,11,20,10,28,12,32,28,8,32,8,6,24,4,12,24,12,12,4,12,26,14,28,28,8,40,6,5,24,3,12,22,11,9,8,17,36,21,31,34,11,18,2,4,12,3,6,12,6,19,24,29,25,21,21,22,11,18,6,14,22,9,7,9,11,5,26,13,25,14,28,28,7,40,5,5,24,4,11,22,12,10,8,30,31,19,15,23,1,19,5,18,28,1,6,13,7,5,35,11,28,12,31,27,8,32,8,6,25,4,12,24,12,12,4,10,28,12,32,28,8,32,8,6,24,4,12,24,12,12,4,22,29,6,14,42,10,11,4,8,14,13,8,23,6,2,44,16,43,10,16,40,13,17,4,9,9,11,15,12,5,11,25,10,28,12,32,28,8,32,8,6,24,4,12,24,12,12,4,10,28,12,32,28,8,32,8,6,24,4,12,24,12,12,4
ba,5,7,4,30,9,13,36,22,6,25,1,18,30,15,21,14,5,9,4,36,7,13,30,22,6,30,1,21,25,15,18,14,5,7,4,30,9,13,36,22,6,25,1,18,30,15,21,14,5,9,4,36,7,13,30,22,6,30,1,21,25,15,18,14,5,13,3,23,18,15,27,18,5,24,3,20,27,17,24,14,9,28,22,13,26,19,16,4,5,19,2,13,13,10,16,41,22,25,17,11,26,13,23,5,1,13,2,11,14,10,10,53,11,36,8,11,31,22,19,9,7,20,8,7,13,5,5,44,11,33,9,4,45,17,13,8,8,18,4,4,16,4,7,55,7,33,3,27,9,10,24,10,10,22,0,18,20,10,14,39,7,10,4,29,9,10,34,20,20,23,1,14,25,16,16,18,5,9,4,36,7,13,30,22,6,30,1,21,25,15,18,14,5,13,3,23,18,15,27,18,5,24,3,20,27,17,24,14,5,18,3,27,13,15,23,18,5,27,3,24,24,17,20,14,5,13,3,23,18,15,27,18,5,24,3,20,27,17,24,14,5,18,3,27,13,15,23,18,5,27,3,24,24,17,20,14
ba,12,21,16,16,21,16,22,16,10,12,10,15,18,16,19,16,12,21,16,22,21,16,16,16,10,18,10,19,12,16,15,16,12,21,16,16,21,16,22,16,10,12,10,15,18,16,19,16,12,21,16,22,21,16,16,16,10,18,10,19,12,16,15,16,12,18,13,16,19,16,24,15,13,15,10,15,20,16,18,16,24,22,20,21,16,5,17,12,10,19,6,10,14,16,14,30,28,25,12,9,31,17,22,3,14,14,10,9,7,12,8,35,20,26,9,15,24,14,11,12,21,18,3,13,23,7,4,36,32,27,10,4,34,14,13,11,9,15,7,5,15,5,10,45,28,25,20,30,20,10,11,9,12,11,9,10,10,11,11,29,12,21,16,16,21,16,22,16,10,12,10,15,18,16,19,16,12,21,16,22,21,16,16,16,10,18,10,19,12,16,15,16,12,18,13,16,20,16,21,16,13,15,10,15,20,16,19,16,12,20,13,21,18,16,16,16,13,20,10,19,15,16,15,16,12,18,13,16,20,16,21,16,13,15,10,15,20,16,19,16,12,20,13,21,18,16,16,16,13,20,10,19,15,16,15,16
ba,0,0,0,16,0,0,16,32,0,16,0,32,16,32,32,64,0,0,0,16,0,0,16,32,0,16,0,32,16,32,32,64,0,0,0,16,0,0,16,32,0,16,0,32,16,32,32,64,9,0,0,16,6,0,56,4,0,16,1,32,12,32,8,64,0,0,0,16,0,0,16,32,0,16,0,32,16,32,32,64,0,0,0,16,0,0,16,32,0,16,0,32,16,32,32,64,0,0,4,15,0,0,32,29,0,16,0,29,16,32,24,59,1,13,23,10,13,2,21,9,23,37,16,6,1,4,21,56,4,2,18,6,0,0,38,23,0,16,0,27,16,32,9,65,7,0,14,30,14,0,16,11,0,16,0,9,9,23,23,84,2,8,0,24,0,0,16,22,1,33,0,6,21,20,16,87,0,0,0,16,0,0,16,32,0,38,0,17,16,17,32,72,3,7,0,14,0,2,16,30,7,44,0,14,14,12,32,61,0,0,0,16,0,0,16,32,6,10,0,32,48,16,10,70,0,4,0,16,0,0,16,32,0,41,0,18,16,17,32,64,0,0,0,16,0,0,16,32,0,16,0,32,16,32,32,64
ba,64,8,24,3,24,32,9,12,8,1,32,4,3,4,12,16,64,24,24,9,8,32,3,12,8,3,32,12,1,4,4,16,64,8,24,3,24,32,9,12,8,1,32,4,3,4,12,16,62,23,23,8,9,30,14,8,8,3,29,12,1,4,3,19,64,8,8,1,24,32,3,4,24,3,32,4,9,12,12,16,62,18,22,7,10,21,14,3,18,8,16,9,2,8,9,29,60,10,20,3,25,23,17,4,23,5,9,2,4,6,7,38,55,18,8,3,7,21,1,4,39,22,13,11,9,11,3,31,64,9,20,4,31,22,15,6,8,2,7,3,6,3,9,47,56,29,20,21,8,17,3,5,10,16,20,8,1,3,4,35,64,8,24,3,24,32,9,12,8,1,32,4,3,4,12,16,64,24,24,9,8,32,3,12,8,3,32,12,1,4,4,16,64,8,8,1,24,32,3,4,24,3,32,4,9,12,12,16,63,24,8,3,8,30,1,4,24,15,30,11,3,11,4,17,64,8,8,1,24,32,3,4,24,3,32,4,9,12,12,16,64,24,8,3,8,32,1,4,24,9,32,12,3,12,4,16
ba,28,26,8,10,34,18,11,9,12,12,16,16,17,9,18,12,47,25,18,11,6,25,3,11,23,13,24,15,3,13,4,15,47,6,18,3,25,25,11,11,23,3,24,4,13,13,15,15,26,28,17,9,21,15,27,6,12,17,12,14,12,9,9,22,28,26,8,10,34,18,11,9,12,12,16,16,17,9,18,12,45,23,20,11,5,20,19,7,23,13,17,15,3,13,5,17,56,5,21,4,26,17,17,6,26,4,9,4,1,12,11,37,32,30,8,11,22,13,10,9,17,31,9,15,11,5,14,19,36,27,16,6,35,21,10,6,10,11,10,10,12,4,9,33,58,16,20,14,7,17,3,11,18,20,14,1,1,10,4,42,48,5,18,3,25,23,11,11,24,3,23,4,13,16,15,14,28,34,8,11,26,18,10,9,12,17,16,18,12,9,16,12,28,26,8,10,34,18,11,9,12,12,16,16,17,9,18,12,47,23,18,11,6,23,3,11,26,15,21,12,3,12,4,21,47,6,18,3,25,25,11,11,23,3,24,4,13,13,15,15,28,34,8,11,26,18,10,9,12,17,16,18,12,9,16,12
ba,0,20,0,20,20,40,20,40,0,20,0,4,20,40,4,8,0,20,0,20,20,40,20,40,0,20,0,4,20,40,4,8,0,20,0,20,20,40,20,40,0,20,0,4,20,40,4,8,7,17,7,16,25,28,35,22,0,20,0,4,12,33,1,29,0,16,0,16,16,32,16,32,0,20,0,12,20,40,12,24,15,20,12,6,23,18,31,5,1,20,3,12,13,35,4,38,20,24,7,9,34,34,18,5,11,10,6,3,1,16,2,56,4,17,0,15,16,28,16,32,9,41,0,3,14,14,12,35,5,40,7,3,34,49,2,17,0,10,7,7,14,11,6,44,25,29,17,21,23,6,12,6,2,21,0,4,15,7,6,62,0,20,0,20,20,40,20,40,0,16,0,8,16,32,8,16,0,20,0,20,20,40,20,40,0,16,0,8,16,32,8,16,0,24,0,12,24,48,12,24,0,16,0,12,16,32,12,24,4,24,1,12,26,34,10,18,7,15,0,12,32,18,7,36,0,24,0,12,24,48,12,24,0,16,0,12,16,32,12,24,0,24,0,12,24,48,12,24,0,16,0,12,16,32,12,24
ba,49,14,28,8,28,21,16,12,14,4,21,6,8,6,12,9,56,14,32,8,14,28,8,16,16,4,24,6,4,8,6,12,56,14,32,8,14,28,8,16,16,4,24,6,4,8,6,12,50,21,36,13,17,13,27,7,9,5,9,9,2,3,5,30,56,16,14,4,32,24,8,6,14,4,28,8,8,6,16,12,63,16,23,3,15,18,19,4,15,4,15,7,4,8,8,34,64,16,14,2,20,28,8,3,15,7,8,4,7,6,5,49,58,25,13,8,11,17,4,6,15,34,19,8,2,2,6,28,56,21,17,3,30,18,10,6,12,8,6,5,7,1,7,49,63,21,12,16,16,10,1,2,17,10,14,3,4,4,8,55,64,16,16,4,16,32,4,8,16,4,32,8,4,8,8,16,56,32,14,8,16,24,4,6,14,8,28,16,4,6,8,12,49,14,14,4,28,21,8,6,28,8,21,6,16,12,12,9,57,13,14,4,14,18,3,4,36,7,18,6,16,19,7,20,56,14,16,4,14,28,4,8,32,8,24,6,8,16,6,12,49,28,14,8,14,21,4,6,28,16,21,12,8,12,6,9
ba,19,23,14,18,17,13,15,12,20,25,11,14,20,15,12,8,10,18,7,14,32,12,26,12,9,20,6,12,35,15,19,9,10,32,7,26,18,12,14,12,9,35,6,19,20,15,12,9,20,14,14,14,21,12,33,8,18,20,8,11,23,15,8,17,14,16,27,33,11,10,28,20,14,19,9,12,17,11,8,7,21,18,22,16,35,8,30,9,7,14,8,6,13,6,13,30,20,37,20,20,28,16,10,8,8,13,11,4,9,3,5,44,33,17,21,14,13,4,27,14,21,28,4,7,16,5,4,28,32,32,10,8,27,10,8,9,13,23,10,5,17,8,7,37,21,23,8,19,16,1,21,8,13,28,5,5,35,7,15,31,7,21,6,27,12,6,14,12,13,44,6,20,26,21,12,9,14,10,15,15,14,7,19,12,25,27,10,12,33,20,14,9,17,21,20,25,16,12,20,15,19,23,8,11,20,14,8,7,15,13,11,19,25,9,35,13,14,21,4,7,30,16,14,10,9,28,11,36,16,12,20,15,8,33,4,15,20,15,8,6,17,16,20,20,21,12,25,15,19,20,8,8,23,14,11,7
ba,46,22,18,9,19,27,9,12,9,5,23,12,9,9,11,16,46,19,18,9,22,27,9,12,9,9,23,11,5,9,12,16,46,22,18,9,19,27,9,12,9,5,23,12,9,9,11,16,49,21,20,7,20,13,22,8,9,9,14,10,5,9,6,34,46,22,9,5,20,27,8,9,18,9,23,12,9,12,11,16,49,19,18,6,15,17,24,6,18,9,13,11,9,12,5,25,46,23,10,0,29,17,11,2,25,19,6,8,3,5,8,44,45,19,9,8,22,26,5,9,14,18,22,9,9,7,12,22,49,24,22,9,27,23,3,10,4,4,6,8,11,1,4,51,44,19,15,10,21,17,9,8,12,24,10,1,5,3,12,46,46,22,18,9,19,27,9,12,9,5,23,12,9,9,11,16,46,19,18,9,22,27,9,12,9,9,23,11,5,9,12,16,46,22,9,5,20,27,8,9,18,9,23,12,9,12,11,16,42,24,9,7,22,17,5,9,21,15,14,11,9,9,12,30,46,22,9,5,20,27,8,9,18,9,23,12,9,12,11,16,46,20,9,8,22,27,5,9,18,9,23,11,9,12,12,16
ba,40,18,14,12,18,24,12,16,22,12,20,6,12,16,6,8,40,18,14,12,18,24,12,16,22,12,20,6,12,16,6,8,40,18,14,12,18,24,12,16,22,12,20,6,12,16,6,8,39,18,12,12,18,24,18,8,22,12,18,6,12,16,6,15,40,18,14,12,18,24,12,16,22,12,20,6,12,16,6,8,44,20,22,8,22,13,13,6,20,12,7,6,9,15,10,29,60,20,12,3,21,20,13,0,20,12,8,4,0,11,5,47,44,18,14,9,19,15,12,16,20,20,12,6,7,5,6,33,45,21,16,9,24,20,3,13,15,12,8,1,12,2,7,48,41,23,13,20,18,14,12,7,17,18,13,1,12,7,6,34,40,18,14,12,18,24,12,16,22,12,20,6,12,16,6,8,40,18,14,12,18,24,12,16,22,12,20,6,12,16,6,8,40,18,14,12,18,24,12,16,22,12,20,6,12,16,6,8,40,18,14,12,18,24,12,16,23,12,19,6,12,11,6,13,40,18,14,12,18,24,12,16,22,12,20,6,12,16,6,8,40,18,14,12,18,24,12,16,22,12,20,6,12,16,6,8
ba,19,3,24,4,16,14,19,16,47,8,6,1,41,32,4,2,19,16,24,19,3,14,4,16,47,41,6,4,8,32,1,2,19,3,24,4,16,14,19,16,47,8,6,1,41,32,4,2,27,13,18,3,8,11,20,3,37,37,6,4,5,29,2,33,42,7,18,3,35,28,15,12,18,3,18,3,15,12,15,12,50,27,23,8,9,18,20,1,15,14,7,8,2,11,5,38,49,10,14,1,43,22,13,3,20,7,7,2,9,2,1,53,36,30,18,15,6,20,3,12,22,36,10,9,5,5,2,27,38,14,13,3,41,5,13,4,15,8,4,1,20,3,4,70,35,47,14,28,7,12,3,4,11,32,12,13,3,2,3,30,42,7,18,3,35,28,15,12,18,3,18,3,15,12,15,12,42,35,18,15,7,28,3,12,18,15,18,15,3,12,3,12,24,4,45,8,22,11,38,31,15,3,6,1,28,12,4,4,24,27,42,34,4,7,8,31,12,30,6,5,3,4,1,18,24,4,48,8,20,13,38,31,18,3,6,1,18,16,4,4,24,20,48,38,4,13,8,31,18,18,6,4,3,16,1,4
ba,30,10,24,8,15,28,12,20,30,10,12,4,15,22,6,10,15,26,12,20,27,15,19,12,15,24,6,10,24,15,10,6,15,27,12,19,26,15,20,12,15,24,6,10,24,15,10,6,28,15,25,8,15,19,26,7,27,15,4,6,10,22,5,24,30,10,30,10,16,28,15,23,24,8,12,4,11,19,6,10,21,24,22,15,21,13,28,6,12,19,5,9,19,12,8,22,35,35,11,8,34,17,18,1,10,17,11,3,6,5,7,38,36,16,29,13,6,21,10,23,25,27,9,3,4,7,2,25,54,7,24,2,25,18,3,15,16,9,6,3,9,7,4,54,17,28,12,23,27,9,19,9,18,29,4,9,19,5,10,18,15,27,12,19,26,15,20,12,15,24,6,10,24,15,10,6,30,15,24,12,10,28,8,20,30,15,12,6,10,22,4,10,31,8,29,10,16,26,13,23,26,4,10,4,19,15,3,19,15,26,15,25,26,13,25,15,12,26,6,8,19,9,10,6,15,26,15,25,26,15,25,15,12,19,6,10,19,12,10,6,30,16,30,15,10,28,10,23,24,11,12,6,8,19,4,10
ba,32,17,26,13,12,27,9,20,26,12,12,6,7,23,4,10,20,21,19,18,21,20,18,17,17,17,8,8,17,19,8,8,20,21,19,18,21,20,18,17,17,17,8,8,17,19,8,8,31,9,24,6,20,25,29,7,24,7,8,3,11,18,3,31,34,18,31,8,12,30,11,15,21,11,12,6,6,18,4,19,34,33,22,7,25,11,22,3,11,15,3,4,4,9,7,46,37,25,13,10,34,23,11,3,17,2,6,6,7,6,2,54,35,17,19,7,15,16,12,18,28,25,6,4,6,11,5,32,32,13,18,12,14,15,7,18,21,16,2,2,19,6,3,58,25,32,16,32,17,5,13,5,16,19,4,6,13,7,6,40,20,21,19,18,21,20,18,17,17,17,8,8,17,19,8,8,32,12,26,9,17,27,13,20,26,7,12,4,12,23,6,10,32,17,26,13,12,27,9,20,26,12,12,6,7,23,4,10,20,19,18,18,20,15,17,15,25,23,4,6,14,19,8,15,20,21,19,18,21,20,18,17,17,17,8,8,17,19,8,8,32,12,26,9,17,27,13,20,26,7,12,4,12,23,6,10
ba,5,10,11,20,14,14,24,25,9,16,7,18,19,20,23,21,15,6,27,10,13,13,20,27,22,8,16,8,14,20,17,20,15,13,27,20,6,13,10,27,22,14,16,17,8,20,8,20,22,11,18,11,22,7,32,1,11,17,3,17,6,8,7,63,12,22,7,18,28,29,22,24,3,9,10,15,11,10,19,17,31,12,19,10,24,28,17,23,8,4,22,6,7,10,16,19,28,14,28,8,7,15,28,12,8,7,5,11,4,10,0,71,31,30,11,7,16,6,16,8,12,31,6,1,1,0,11,69,11,22,3,8,29,29,10,10,9,17,9,17,21,20,20,21,26,12,7,4,27,17,22,4,17,8,12,8,11,15,13,53,27,25,8,6,12,15,4,8,21,31,15,6,9,8,8,53,11,29,3,10,22,29,8,10,9,21,9,20,17,20,17,21,14,31,11,2,38,31,19,1,9,19,1,0,4,6,0,70,30,15,12,2,33,19,9,11,8,9,0,0,11,5,0,92,33,30,10,17,7,24,6,0,19,2,15,5,9,8,7,64,6,12,9,20,10,14,15,17,9,26,8,22,20,25,19,24
ba,32,32,8,8,32,32,8,8,8,8,16,16,8,8,16,16,40,24,10,6,32,32,8,8,10,6,20,12,8,8,16,16,40,32,10,8,24,32,6,8,10,8,20,16,6,8,12,16,32,31,9,8,31,31,13,8,8,8,15,16,8,8,14,16,32,32,8,8,32,32,8,8,8,8,16,16,8,8,16,16,39,24,11,6,32,29,16,8,10,6,19,12,6,8,13,17,41,27,19,21,19,24,7,18,7,4,15,11,5,4,11,23,48,22,16,5,25,13,12,9,21,10,11,4,8,7,9,36,33,32,13,12,31,32,12,12,3,4,11,8,7,1,11,34,41,25,16,1,34,15,7,3,22,18,7,8,9,4,7,39,43,21,7,4,29,5,13,4,18,13,10,9,12,8,5,55,29,37,5,7,30,20,8,5,9,31,9,13,8,6,16,23,32,32,8,8,32,32,8,8,8,8,16,16,8,8,16,16,40,24,10,6,32,32,8,8,10,6,20,12,8,8,16,16,40,31,10,8,24,28,6,8,12,9,19,15,9,12,10,15,32,32,8,8,32,32,8,8,8,8,16,16,8,8,16,16
ba,18,14,24,24,14,12,24,24,12,15,10,11,15,16,11,12,18,14,24,24,14,12,24,24,12,15,10,11,15,16,11,12,18,14,24,24,14,12,24,24,12,15,10,11,15,16,11,12,18,14,24,24,14,12,24,24,12,15,10,11,15,16,11,12,28,28,8,8,28,28,8,8,10,9,18,19,9,8,19,20,28,28,8,8,28,28,8,8,10,9,18,19,9,8,19,20,28,28,8,8,28,28,8,8,10,9,18,19,9,8,19,20,40,17,13,4,36,13,15,16,11,6,11,13,13,5,19,24,24,23,23,16,25,22,18,12,8,8,10,12,8,8,5,34,36,29,16,10,28,20,12,2,12,14,17,6,8,2,10,34,38,28,16,5,31,17,9,6,10,11,15,8,9,6,16,31,40,31,16,2,25,22,3,1,11,21,10,19,4,10,13,28,14,17,18,16,17,16,16,16,22,21,10,10,21,22,10,10,14,17,18,16,17,16,16,16,22,21,10,10,21,22,10,10,14,17,18,16,17,16,16,16,22,21,10,10,21,22,10,10,14,17,18,16,17,16,16,16,22,21,10,10,21,22,10,10
ba,16,18,12,6,18,36,6,12,12,9,24,15,9,18,15,30,16,18,12,6,18,36,6,12,12,9,24,15,9,18,15,30,16,18,12,6,18,36,6,12,12,9,24,15,9,18,15,30,16,18,12,6,18,36,10,10,12,9,23,15,9,18,14,30,16,18,12,6,18,36,6,12,12,9,24,15,9,18,15,30,16,18,12,6,18,36,6,12,12,9,24,15,9,18,15,30,16,18,12,6,18,36,6,12,12,9,24,15,9,18,15,30,29,21,20,2,24,10,23,15,17,12,11,11,14,11,5,31,12,15,24,11,16,28,23,12,12,9,15,9,9,18,8,35,26,26,19,8,22,23,8,8,11,18,12,10,16,4,10,35,28,21,15,7,25,24,5,10,18,10,12,8,13,11,11,38,16,18,12,6,18,32,6,12,12,24,21,11,9,11,15,33,16,18,12,6,18,36,6,12,12,17,22,15,9,12,15,30,16,18,12,6,18,36,6,12,12,9,24,15,9,18,15,30,16,18,12,6,18,36,6,12,12,9,24,15,9,18,15,30,16,18,12,6,18,36,6,12,12,9,24,15,9,18,15,30
ba,42,20,15,9,21,25,9,12,16,7,23,12,6,11,12,16,28,27,12,12,28,27,12,12,10,9,14,16,8,9,16,16,28,28,12,12,27,27,12,12,10,8,14,16,9,9,16,16,41,20,16,8,21,21,25,9,14,6,19,12,6,11,9,18,33,12,23,12,14,18,10,17,25,14,15,10,15,15,9,14,23,17,15,16,16,16,16,16,16,18,10,13,20,19,12,13,23,16,15,16,17,16,16,16,16,20,10,12,18,19,13,13,49,13,22,8,13,9,12,21,24,13,18,5,10,17,4,18,30,13,21,11,13,17,19,11,24,11,18,12,12,18,12,14,28,17,22,9,23,10,16,13,24,13,8,14,14,7,8,30,29,13,15,16,15,10,15,16,25,25,8,5,18,15,11,20,31,12,23,12,11,14,12,14,27,29,12,8,8,15,12,16,42,19,11,5,15,21,8,9,27,20,12,10,16,10,6,25,30,22,9,12,24,24,12,8,20,16,14,11,7,21,15,11,28,28,9,12,27,28,12,11,11,8,16,16,9,10,16,15,45,20,15,9,21,26,8,12,12,7,24,12,8,10,11,16
ba,15,23,16,32,16,12,21,16,11,29,6,12,19,14,8,6,15,16,16,21,23,12,32,16,11,19,6,8,29,14,12,6,15,23,16,32,16,12,21,16,11,29,6,12,19,14,8,6,20,16,13,20,31,7,40,12,7,19,4,8,26,11,13,9,11,19,13,30,13,10,20,15,15,29,9,18,19,14,12,9,11,13,13,20,19,10,30,15,15,19,9,12,29,14,18,9,11,19,13,30,13,10,20,15,15,29,9,18,19,14,12,9,29,13,31,14,16,8,14,13,29,18,9,7,8,17,6,24,13,22,13,27,15,11,18,14,13,29,9,18,19,14,12,9,29,17,24,14,19,8,14,15,27,17,8,7,15,8,6,28,12,19,10,22,12,9,15,12,23,32,5,12,31,14,6,22,14,13,13,16,20,9,27,14,14,30,8,7,28,13,18,12,21,41,10,10,25,21,12,5,11,20,10,14,15,10,13,18,28,24,9,11,24,14,17,8,19,16,10,10,27,11,5,23,13,20,13,29,14,11,19,14,16,35,6,12,23,17,8,6,13,14,13,19,20,11,29,14,16,23,6,8,35,17,12,6
ba,22,28,15,19,23,18,14,9,15,18,12,15,15,12,12,9,22,23,15,14,28,18,19,9,15,15,12,12,18,12,15,9,22,28,15,19,23,18,14,9,15,18,12,15,15,12,12,9,20,22,17,12,28,15,29,6,14,15,9,12,17,12,12,16,22,28,22,27,23,18,20,12,12,13,8,12,11,9,10,9,22,23,22,20,28,18,27,12,12,11,8,10,13,9,12,9,22,28,22,27,23,18,20,12,12,13,8,12,11,9,10,9,41,22,34,2,22,8,19,13,20,10,7,6,9,6,5,32,22,28,15,19,23,18,14,9,15,18,12,15,15,12,12,9,38,21,26,2,30,10,20,3,22,16,12,3,5,4,2,42,30,27,8,15,26,12,12,8,13,16,7,9,14,10,11,38,30,30,7,9,25,8,18,6,12,24,7,6,13,6,13,42,28,28,15,20,25,14,16,11,9,11,5,11,15,5,4,39,31,17,16,16,17,12,24,11,23,13,5,8,8,11,8,36,22,28,22,27,23,18,20,12,12,13,8,12,11,9,10,9,22,23,22,20,28,18,27,12,12,11,8,10,13,9,12,9
ba,16,17,0,0,12,21,0,0,43,42,5,5,30,52,6,7,16,12,0,0,17,21,0,0,43,30,5,6,42,52,5,7,16,17,0,0,12,21,0,0,43,42,5,5,30,52,6,7,18,12,2,0,28,6,15,4,42,30,3,6,27,50,5,8,9,7,11,14,0,7,12,18,31,33,13,10,27,42,9,13,9,0,11,12,7,7,14,18,31,27,13,9,33,42,10,13,9,7,11,13,5,10,17,13,31,33,13,10,22,39,9,14,31,10,13,8,12,6,17,14,30,29,7,8,21,18,5,27,8,5,30,29,0,5,30,35,13,15,13,15,12,19,8,19,22,8,30,20,18,14,22,6,15,21,6,3,12,10,12,37,22,16,17,15,11,16,12,22,17,12,12,15,16,1,11,41,8,4,30,20,5,5,29,37,13,15,13,12,15,16,15,19,27,27,29,21,8,14,28,34,10,4,2,13,18,2,0,19,18,10,41,30,16,14,45,55,0,14,3,0,0,2,3,5,18,16,43,45,12,20,30,55,0,0,3,3,0,0,6,5,18,12,43,30,16,20,45,55,0,0,3,6,0,0,3,5
ba,21,10,13,8,28,18,24,16,14,6,16,8,20,14,24,16,15,18,12,15,31,13,21,12,9,15,12,16,20,11,24,12,15,31,12,21,18,13,15,12,9,20,12,24,15,11,16,12,21,27,14,23,10,17,12,16,14,20,15,24,6,14,7,16,21,10,13,8,28,18,24,16,14,6,16,8,20,14,24,16,16,17,14,14,28,10,33,12,9,15,12,16,18,11,17,14,18,22,23,35,14,8,32,15,5,17,7,13,11,10,10,16,27,36,23,9,18,10,6,8,19,22,8,19,14,9,3,25,26,8,27,15,27,14,31,19,11,5,9,5,11,9,21,18,28,23,18,4,28,9,15,8,24,17,8,12,12,13,14,23,17,27,12,20,16,10,14,12,15,21,10,22,19,18,13,10,21,28,13,24,10,18,8,16,14,20,16,24,6,14,8,16,20,14,11,7,27,14,24,16,16,14,13,7,20,12,23,18,15,18,12,15,31,13,21,12,9,15,12,16,20,11,24,12,15,31,12,21,18,13,15,12,9,20,12,24,15,11,16,12,21,28,13,24,10,18,8,16,14,20,16,24,6,14,8,16
ba,16,28,9,15,23,20,13,12,11,17,12,20,12,16,16,16,29,18,20,12,11,18,5,15,24,19,23,15,8,16,8,15,29,11,20,5,18,18,12,15,24,8,23,8,19,16,15,15,18,21,10,12,33,16,30,6,10,12,11,16,12,14,16,19,19,33,6,8,27,24,5,10,13,20,10,19,16,16,16,14,44,22,16,5,15,22,17,8,19,10,20,14,3,15,7,19,52,14,18,11,24,20,10,13,10,6,20,7,6,8,12,25,32,28,14,8,29,8,9,7,22,22,1,11,15,13,9,28,18,29,14,19,25,19,28,17,6,10,9,18,8,8,10,18,36,21,42,13,16,17,9,8,15,4,15,10,3,11,6,30,42,13,14,7,28,21,11,5,15,3,22,8,18,14,14,21,19,27,11,13,33,24,17,16,6,8,12,16,10,8,20,16,24,19,5,18,12,17,18,9,20,31,9,13,17,9,10,25,31,17,21,16,10,12,7,20,21,20,21,15,8,14,7,16,29,10,23,7,17,12,16,20,23,8,21,7,16,16,15,16,16,15,9,20,21,18,22,14,12,16,11,13,20,16,17,16
ba,18,19,11,13,12,23,9,16,16,16,19,16,15,21,12,20,18,12,11,9,19,23,13,16,16,15,19,12,16,21,16,20,18,19,11,13,12,23,9,16,16,16,19,16,15,21,12,20,26,12,10,9,19,14,27,11,16,15,17,12,15,21,9,23,19,17,16,16,12,21,12,20,11,14,18,17,12,18,12,21,19,12,16,12,17,21,19,17,11,12,18,12,14,18,17,21,19,17,15,21,12,21,13,15,11,14,18,17,12,18,12,21,34,16,17,16,18,6,17,14,17,18,11,9,6,18,15,24,18,19,11,13,12,23,9,16,16,16,19,16,15,21,12,20,29,15,14,17,24,10,14,9,20,23,7,3,12,11,11,37,22,18,11,13,14,16,9,16,32,12,7,12,21,16,7,30,18,12,11,9,19,23,13,16,16,19,19,9,16,17,16,23,20,22,16,16,14,20,12,20,14,11,11,16,19,14,9,22,18,13,16,12,17,15,16,20,11,27,14,6,14,12,17,28,19,17,16,16,12,21,12,20,11,14,18,17,12,18,12,21,19,12,16,12,17,21,16,20,11,12,18,12,14,18,17,21
