class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63 
ga,48,32,18,12,32,16,12,6,24,16,6,4,16,8,4,2,72,17,16,19,30,9,7,11,16,13,5,1,23,2,8,7,71,26,24,18,28,13,6,3,8,2,9,6,14,3,5,20,50,37,20,11,29,10,16,8,19,29,4,6,7,3,4,3
ga,30,23,18,9,23,12,9,4,48,32,0,0,32,16,0,0,64,16,12,25,18,9,4,4,33,14,0,2,34,6,3,12,58,27,37,22,35,3,14,4,6,3,4,1,8,2,8,24,37,31,43,23,24,7,29,14,12,23,0,0,10,1,0,2
ga,0,6,0,60,6,0,60,0,0,62,0,0,62,0,0,0,24,5,30,30,39,0,15,10,16,36,0,0,29,0,7,15,25,38,42,15,40,3,24,0,3,20,2,3,11,1,4,25,1,32,1,34,5,0,59,0,23,54,0,3,39,0,0,5
ga,24,0,33,35,0,0,35,0,30,35,9,10,35,0,10,0,60,1,28,36,6,0,16,5,17,26,5,3,35,0,8,10,60,26,32,19,19,3,9,3,20,6,6,8,15,2,6,22,24,17,33,20,0,0,35,0,36,38,8,4,29,0,10,2
ga,21,27,29,33,21,0,29,0,30,36,0,0,30,0,0,0,47,14,30,19,34,0,17,8,27,18,0,0,25,0,7,10,46,34,24,21,34,0,9,0,26,9,0,9,22,0,3,19,44,37,24,9,18,0,23,0,30,23,0,6,22,4,0,16
ga,30,26,31,24,24,0,23,0,24,21,11,9,23,0,10,0,47,15,40,13,25,1,7,10,25,13,8,6,33,0,5,8,55,21,39,16,30,1,13,5,10,15,10,1,13,0,7,20,45,34,31,24,20,0,14,0,24,16,7,4,13,3,7,14
ga,19,30,14,25,36,12,30,10,15,25,0,0,30,10,0,0,33,30,24,29,23,16,15,6,30,16,0,0,24,5,0,5,42,18,24,22,38,14,11,5,21,12,1,0,32,4,7,5,26,49,15,7,23,8,22,9,27,43,0,4,12,9,0,2
ga,4,22,14,41,22,0,41,0,14,49,0,0,49,0,0,0,19,16,23,26,39,0,33,4,18,38,0,0,34,0,6,0,23,34,20,26,35,2,22,0,29,16,2,8,24,4,5,6,24,40,15,30,17,0,29,0,28,30,0,7,27,6,0,3
ga,20,22,24,30,22,8,30,12,20,28,0,0,28,12,0,0,34,14,33,16,39,6,20,12,16,25,0,0,26,4,7,4,50,32,9,18,31,1,16,6,24,15,0,9,27,10,3,5,37,40,12,20,17,4,24,9,30,28,0,8,16,9,0,2
ga,4,18,12,31,18,6,31,10,14,35,2,12,35,12,12,4,19,11,30,19,38,6,14,15,11,33,6,6,32,4,12,0,33,30,8,16,31,2,19,7,27,12,8,12,29,10,10,2,7,43,12,17,16,3,31,8,29,34,3,11,18,12,10,2
ga,56,44,5,5,8,14,1,2,38,36,13,11,5,12,2,4,67,6,9,9,43,9,8,10,33,4,10,0,29,4,12,3,69,42,19,18,12,6,8,6,10,13,11,16,17,4,4,1,65,12,23,6,28,9,35,10,13,24,5,9,3,2,11,1
ga,40,27,22,13,27,12,13,8,22,16,12,8,16,8,8,4,50,21,23,17,33,12,12,12,19,10,14,0,21,0,9,3,57,34,10,17,34,12,7,0,23,10,10,15,16,4,6,1,51,25,18,9,19,12,12,7,26,40,9,12,6,5,5,0
ga,0,21,0,42,21,6,42,12,0,42,0,7,42,12,7,2,16,16,23,39,34,12,9,9,19,19,3,1,42,2,5,7,28,34,13,26,30,3,25,3,15,19,4,9,27,9,5,6,6,43,0,28,15,5,42,7,15,41,1,9,27,9,6,2
ga,16,23,20,26,23,10,26,10,20,25,8,6,25,10,6,2,36,13,28,13,41,2,16,13,19,16,6,2,29,0,4,18,57,22,23,9,19,0,23,1,16,17,2,4,5,8,1,49,37,38,15,18,18,3,21,4,24,25,7,6,11,10,3,16
ga,0,7,0,49,7,2,49,14,0,49,0,7,49,14,7,2,5,7,26,28,43,3,24,16,9,39,3,4,34,5,9,1,11,33,6,20,25,0,30,8,24,34,2,11,36,8,6,2,5,41,3,22,4,3,46,13,24,41,3,9,27,10,4,1
ga,32,34,22,18,33,7,20,4,22,25,4,3,25,5,2,0,47,23,22,11,40,4,23,8,17,21,3,1,23,1,6,6,52,31,17,15,29,1,16,2,19,11,6,11,28,6,3,9,51,43,21,9,19,4,16,4,23,24,6,11,11,7,1,6
ga,24,0,33,35,0,0,35,0,30,35,9,10,35,0,10,0,43,1,44,20,22,0,9,10,20,27,8,3,32,0,8,9,59,14,18,21,19,0,20,3,26,11,7,12,26,2,4,14,30,33,27,18,0,0,32,0,37,30,9,8,20,1,6,5
ga,36,38,21,17,20,6,8,3,38,39,1,2,19,7,1,0,61,12,23,9,37,4,7,10,28,15,2,0,33,2,8,5,56,33,22,18,22,0,15,2,20,17,4,12,19,5,2,9,53,29,24,12,26,3,30,5,16,27,3,7,11,2,3,5
ga,0,0,21,49,0,0,42,0,21,49,6,14,42,0,12,0,19,0,37,28,30,0,18,10,19,32,8,4,36,0,11,4,36,18,21,21,6,0,27,6,35,30,1,7,33,4,3,8,4,38,21,16,0,0,45,0,38,40,10,6,28,0,8,2
ga,72,45,27,10,0,17,0,5,27,15,18,10,0,6,0,4,80,0,27,16,36,9,5,6,22,0,6,0,27,3,9,10,87,31,13,8,3,2,8,7,29,19,0,11,22,6,4,6,77,4,18,0,36,13,10,5,28,24,9,4,14,0,10,4
ga,32,32,22,15,48,8,21,3,20,13,6,4,21,4,6,1,54,28,21,9,39,5,20,4,14,15,4,4,20,1,4,14,55,27,17,21,45,6,10,0,13,5,8,2,16,3,3,25,65,35,21,19,14,11,7,2,23,6,9,8,14,4,0,18
ga,40,31,23,13,30,17,13,6,21,12,12,8,13,5,8,4,51,16,26,7,34,13,9,11,33,3,13,3,16,4,3,14,50,26,24,17,37,10,16,4,12,8,15,0,8,4,4,21,56,31,23,14,24,14,3,0,18,7,13,9,18,7,2,17
ga,42,25,24,16,25,12,16,8,18,15,12,8,15,8,8,4,52,12,32,8,29,13,8,13,24,9,12,6,23,1,2,12,49,24,29,17,33,12,23,2,10,12,12,2,9,4,3,15,54,35,21,16,17,9,10,2,23,11,13,10,8,12,4,11
ga,64,24,32,12,32,8,16,4,24,9,8,3,12,3,4,1,71,18,29,11,30,7,11,9,23,6,8,1,15,1,4,12,79,17,19,13,29,9,7,1,21,2,7,7,24,1,3,17,76,37,17,7,14,6,7,2,31,17,8,7,4,10,0,13
ha,58,15,45,10,23,7,11,2,20,8,2,0,5,1,8,41,46,20,52,12,21,7,9,3,16,8,6,0,3,1,1,51,56,16,23,9,15,7,14,0,47,22,4,0,10,3,5,25,58,20,22,9,16,7,9,0,44,15,3,1,14,1,3,34
ha,24,41,21,25,48,14,27,4,0,10,0,2,3,0,9,28,20,45,31,20,46,13,21,5,0,4,0,3,3,1,5,39,9,53,0,6,48,14,11,0,22,32,0,4,20,8,8,21,14,51,0,10,49,14,12,0,23,23,0,6,18,4,8,24
ha,71,22,28,15,22,7,28,4,22,16,5,2,4,2,2,6,78,15,31,22,26,6,19,3,16,10,2,1,7,2,5,13,66,31,24,8,22,4,12,3,32,21,3,4,10,4,3,9,60,21,28,11,29,7,15,3,35,11,3,1,21,2,1,8
ha,66,12,45,16,38,7,34,5,10,3,5,0,2,0,5,8,65,34,48,29,14,6,21,5,9,8,3,2,2,1,2,7,66,14,8,4,35,6,7,2,44,28,4,0,25,1,4,8,67,34,5,4,14,5,1,2,46,36,3,2,21,2,2,12
ha,39,32,34,23,37,6,24,4,13,9,3,4,13,1,5,9,42,36,33,28,32,6,21,3,6,15,3,4,7,1,6,13,31,27,14,18,35,3,17,4,26,26,2,5,39,0,0,9,28,42,14,15,31,5,15,2,24,30,3,5,26,1,4,11
ha,47,23,33,28,24,10,20,4,13,10,9,4,9,4,8,10,48,20,44,28,22,9,25,6,12,10,4,1,9,5,4,9,38,31,21,13,25,6,16,8,19,32,10,7,15,0,8,7,36,24,22,15,22,9,16,8,31,22,4,5,24,8,4,6
ha,25,21,37,29,25,8,30,2,13,16,7,5,13,7,7,11,16,18,48,31,21,6,27,5,17,18,3,2,16,8,8,12,9,21,19,21,11,2,28,12,26,50,7,7,31,0,6,6,11,17,17,23,16,7,23,10,41,32,2,3,36,2,4,12
ha,35,32,38,19,35,10,28,6,10,15,1,2,10,6,5,4,34,34,32,26,36,9,26,5,13,10,4,2,10,7,3,5,28,37,16,8,36,9,16,8,19,40,4,3,26,0,3,3,29,35,12,12,34,12,14,4,28,31,3,2,26,6,3,5
ha,16,18,45,29,17,6,31,6,18,18,4,6,19,8,5,10,18,21,48,29,18,6,26,6,16,16,4,6,18,8,5,11,15,17,15,22,13,6,25,8,38,45,3,3,31,2,4,9,7,15,21,24,15,8,25,8,38,32,4,4,39,6,4,6
ha,20,30,22,19,45,11,23,7,0,36,2,2,23,5,6,5,13,31,19,24,40,12,29,6,0,36,0,2,27,8,4,5,6,46,0,16,45,11,17,4,19,39,0,6,31,6,6,4,8,44,0,15,43,10,16,4,15,43,0,2,35,2,7,12
ha,47,24,30,18,24,0,21,4,31,25,0,0,25,0,0,7,47,25,29,21,24,0,20,4,32,21,0,0,25,0,0,8,33,23,37,32,26,0,26,0,29,26,0,0,20,0,0,4,31,26,32,28,23,0,32,0,32,24,0,0,17,0,0,11
ha,18,15,39,28,27,7,34,11,13,24,1,1,19,7,5,7,21,20,36,34,25,8,39,5,10,25,2,2,13,6,4,6,14,14,11,23,27,4,19,10,38,27,0,5,45,11,4,4,15,18,11,28,14,4,23,10,35,29,0,9,39,17,4,0
ha,12,44,19,28,51,13,33,7,0,21,0,3,14,5,5,1,13,43,19,31,49,13,34,5,0,20,0,2,14,5,4,4,13,43,0,26,50,14,19,6,15,24,0,2,32,4,4,4,13,44,0,27,50,13,21,8,7,27,0,2,34,3,4,3
ha,28,22,34,21,36,0,33,4,7,34,0,0,20,0,4,13,32,30,34,28,40,0,21,3,7,21,0,0,15,0,7,18,13,40,12,18,30,0,26,0,40,30,0,2,24,4,0,17,14,33,12,25,37,0,19,0,42,20,0,0,28,2,0,24
ha,31,37,29,19,38,0,28,2,17,28,0,0,27,0,0,0,30,38,33,19,40,0,30,2,16,26,0,0,22,0,0,0,32,36,17,26,39,0,19,0,26,28,0,0,32,0,0,1,29,39,17,26,38,0,27,0,25,25,0,0,30,0,0,0
ha,37,37,21,21,41,0,32,3,18,22,3,3,16,0,2,0,32,40,26,25,41,0,30,1,18,18,2,2,18,0,3,0,32,36,19,28,37,0,27,0,20,22,1,1,32,0,0,1,33,35,17,29,37,0,26,0,19,23,1,1,35,0,0,0
ha,33,23,31,30,32,0,44,4,16,26,0,0,17,0,0,0,29,24,33,34,32,0,44,2,17,25,0,0,16,0,0,0,32,23,16,26,32,0,20,0,30,31,0,0,44,2,0,0,24,27,20,29,33,0,26,0,31,29,0,0,35,2,0,0
ha,22,14,46,18,20,9,28,10,26,21,7,4,17,9,5,0,24,17,52,27,18,10,31,5,23,18,1,2,17,8,3,0,31,21,22,14,18,7,14,8,39,34,4,3,28,4,4,5,29,19,22,13,19,10,12,4,46,36,2,1,29,7,3,4
ha,49,29,38,24,20,0,27,2,27,30,0,0,10,0,0,0,45,16,40,19,36,0,41,1,28,14,0,0,16,0,0,0,44,33,25,19,15,0,12,0,43,35,0,0,29,0,0,1,41,15,32,15,33,0,28,0,42,16,0,0,31,3,0,0
ha,49,13,31,11,30,4,34,7,23,12,13,3,15,4,7,0,49,26,43,34,18,5,28,1,18,14,3,2,7,3,3,2,45,16,21,11,27,4,18,4,34,35,8,1,22,1,6,3,44,28,25,19,16,4,11,4,34,31,7,5,22,2,2,2
ha,30,10,50,17,19,5,31,4,38,22,7,7,9,4,3,0,38,14,50,27,19,5,34,2,29,12,6,1,11,4,4,0,35,14,36,17,18,6,6,3,46,30,7,3,28,3,2,2,25,14,42,14,14,7,18,3,49,19,10,3,30,4,4,0
ha,48,19,16,20,47,5,40,9,12,11,5,4,7,3,10,0,44,44,31,47,25,7,33,1,2,6,5,1,3,0,4,3,40,24,7,8,49,4,7,3,24,32,3,4,40,1,7,3,45,40,7,18,24,5,9,3,18,38,5,7,28,6,3,0
ha,44,20,48,20,38,8,29,7,12,5,4,0,13,1,6,1,46,40,46,45,18,7,26,3,9,5,3,0,4,1,1,2,44,18,12,8,41,6,10,2,38,19,3,1,46,1,6,1,43,39,10,12,18,6,7,2,44,43,3,1,23,4,1,0
ha,14,8,28,36,21,5,37,12,10,34,3,4,22,9,11,2,13,27,40,44,19,4,32,7,7,15,1,3,23,10,5,6,5,18,11,27,17,4,28,10,30,48,2,4,30,10,11,1,11,18,8,25,18,7,25,7,39,40,0,2,34,5,7,10
ha,0,42,24,19,42,12,25,8,0,35,0,0,35,10,0,4,4,39,31,25,48,14,27,5,0,31,0,0,22,6,0,4,9,38,0,30,37,12,31,6,21,34,0,0,25,7,0,6,5,39,0,34,40,12,33,8,17,27,0,0,31,6,0,4
ha,53,18,42,10,34,7,32,8,18,9,3,2,11,2,0,7,59,29,39,26,23,5,29,1,11,10,3,0,2,2,5,12,60,20,11,4,27,6,13,1,43,37,2,0,15,3,1,13,53,33,19,12,19,7,9,2,43,29,5,0,8,10,3,4
ha,20,39,19,23,44,14,26,8,0,26,0,1,21,4,2,9,11,42,27,22,51,14,29,5,0,23,0,3,14,4,2,9,8,37,0,31,33,12,35,7,23,29,0,2,19,7,3,10,5,38,0,34,39,12,33,8,24,18,0,5,20,8,4,8
ha,30,19,28,18,21,10,36,12,17,25,2,7,22,8,1,0,37,18,28,31,23,8,28,7,12,19,4,5,14,7,7,8,28,25,10,14,18,9,21,7,36,44,1,3,24,4,4,8,28,21,15,21,20,10,22,6,30,26,3,8,22,14,8,2
ha,22,38,28,29,46,0,33,5,5,25,1,3,17,0,4,0,22,39,31,30,44,0,36,2,4,18,2,4,13,0,5,6,24,47,3,16,37,0,25,0,26,40,2,3,20,4,5,4,27,42,3,20,36,0,24,0,32,34,1,3,16,9,6,3
ha,22,25,39,22,29,9,22,8,17,20,4,3,17,7,4,8,20,24,36,26,27,8,27,9,18,20,3,3,17,8,4,6,19,30,17,15,27,8,17,8,35,38,2,5,18,8,6,3,20,29,18,17,29,8,17,8,30,19,4,9,27,11,7,3
ha,22,11,41,31,12,3,40,7,22,33,5,4,17,4,1,3,16,11,49,31,23,4,35,6,23,18,5,1,20,3,4,7,17,25,26,19,11,3,22,5,46,42,3,6,15,5,4,7,11,16,31,21,19,3,32,5,40,24,7,4,29,6,5,3
ha,17,39,10,22,40,0,30,0,10,38,2,7,37,0,4,0,28,39,21,25,39,0,22,3,8,28,2,5,28,0,7,1,22,41,9,18,29,0,30,0,40,31,0,0,19,7,1,9,18,38,9,32,28,0,42,0,16,39,1,3,18,0,7,5
ha,33,13,51,16,37,13,24,4,10,9,1,2,6,2,11,24,38,29,51,22,16,12,18,3,5,13,4,1,5,2,2,35,36,15,6,7,31,12,13,2,44,32,3,0,19,2,11,23,36,27,10,15,12,12,9,2,39,32,4,5,25,2,3,23
ha,0,2,32,38,17,4,44,10,0,47,0,5,32,10,9,6,0,16,34,42,17,4,36,12,0,33,0,6,32,10,9,5,0,11,0,38,2,6,47,8,32,53,0,3,32,12,9,3,0,2,0,47,0,0,49,14,14,53,0,6,38,17,14,2
ha,42,15,27,14,20,10,24,8,32,24,3,2,18,10,2,5,44,18,34,23,20,10,25,6,23,17,4,3,15,6,3,5,42,21,31,16,14,10,24,7,30,34,2,1,10,8,3,3,38,22,36,24,22,10,24,12,22,13,5,3,9,9,4,3
ha,35,20,37,18,23,12,31,8,27,19,0,0,16,8,0,2,41,23,41,21,24,11,31,2,20,15,0,0,13,7,0,7,37,24,22,12,21,12,15,6,49,24,0,0,23,9,0,2,35,20,27,17,18,12,19,6,41,29,0,0,19,9,0,4
ha,44,27,13,16,35,14,29,6,17,23,3,1,16,6,4,2,47,33,23,19,31,11,22,3,11,16,1,3,17,7,4,8,45,34,14,18,29,13,22,4,18,28,2,0,11,4,5,9,41,37,18,16,31,14,22,4,19,18,1,4,12,8,4,7
ha,72,28,35,27,10,14,21,9,8,11,11,3,0,0,0,7,73,6,38,20,34,12,21,6,10,2,5,0,8,2,7,12,67,34,9,8,10,13,2,1,36,37,9,3,11,3,2,11,66,8,15,2,37,11,11,4,36,9,8,1,30,9,4,5
ha,36,26,29,22,40,6,27,5,15,17,3,2,13,2,5,8,32,38,40,24,34,7,19,4,8,17,3,2,9,1,4,14,30,28,13,17,37,4,15,4,26,30,3,3,34,0,2,10,26,35,15,21,27,4,19,4,29,24,1,5,35,4,2,5
ha,54,22,30,13,34,8,26,9,13,13,8,3,5,6,7,5,50,25,36,22,28,13,21,3,11,12,3,1,9,4,6,12,42,31,14,9,27,10,10,6,31,33,5,1,24,0,2,11,37,29,20,10,29,12,9,6,39,16,4,5,22,8,3,7
ha,69,14,33,22,16,5,24,5,17,19,8,2,7,3,6,6,62,13,41,29,21,5,25,1,16,11,3,0,14,3,2,10,57,23,22,12,17,2,12,5,38,28,5,2,20,3,4,6,56,15,23,12,23,3,13,5,42,15,4,1,30,4,1,9
ha,35,32,25,25,17,0,23,5,24,43,0,0,21,0,0,6,33,22,33,25,38,0,27,0,17,14,0,0,34,0,0,13,26,43,25,39,22,0,15,0,28,27,0,0,19,3,0,9,31,15,21,23,43,0,37,0,27,14,0,0,34,2,0,9
ha,49,38,26,31,18,0,20,3,11,27,7,7,6,0,6,7,38,16,40,27,49,0,23,2,13,8,2,0,16,0,11,11,38,46,14,22,18,0,7,0,30,36,3,9,22,0,3,8,34,17,14,8,49,0,19,0,38,21,4,2,35,0,4,11
ha,44,18,20,20,29,10,25,9,17,25,3,4,14,5,8,5,40,24,38,34,26,10,22,3,8,16,1,0,14,4,5,11,34,31,3,12,26,7,14,8,36,32,2,7,25,5,3,11,31,26,4,14,25,7,15,9,34,30,1,1,40,4,0,15
ha,46,28,38,17,20,12,27,4,14,16,5,4,6,4,4,11,52,14,38,22,30,11,25,3,14,8,3,1,9,4,5,17,37,36,18,13,19,9,10,5,33,33,5,3,17,6,2,10,41,17,22,11,31,12,13,5,36,9,5,4,31,9,3,7
ha,22,29,44,22,38,0,25,6,21,26,0,0,17,0,0,6,24,36,44,29,37,0,26,1,14,18,0,0,18,0,0,9,23,30,22,30,27,0,33,0,25,35,0,0,27,0,0,4,21,32,23,29,30,0,32,0,23,31,0,0,32,0,0,3
ha,65,21,39,14,28,7,26,6,20,9,4,2,8,2,2,3,61,27,42,26,22,7,22,2,18,9,3,0,7,2,1,7,61,23,23,6,30,7,12,3,34,29,5,1,18,0,2,2,60,28,23,12,22,7,8,3,38,21,3,1,25,2,0,3
ha,72,29,22,14,13,7,23,5,29,20,5,3,7,2,0,5,68,11,32,19,30,6,29,3,18,5,3,0,11,2,0,19,62,39,30,18,14,4,6,5,27,26,3,3,14,0,0,5,67,13,30,9,32,5,22,5,24,17,3,1,23,1,0,4
ha,60,20,29,18,34,9,28,13,9,12,6,1,5,5,4,3,51,24,46,30,28,13,29,7,5,6,1,2,1,1,0,12,51,32,12,9,27,8,8,6,34,30,4,1,18,11,1,4,49,27,14,11,28,12,12,6,34,17,0,3,31,5,0,7
ha,43,24,22,16,33,11,27,7,15,23,2,3,12,6,5,7,33,30,30,29,32,12,23,0,14,15,2,0,13,6,3,14,31,36,11,10,35,10,13,6,27,31,2,2,30,3,2,7,32,35,11,13,36,12,12,6,27,24,2,2,28,5,3,8
ha,40,30,48,32,0,14,17,11,22,32,5,1,0,4,0,0,37,0,52,18,37,12,31,5,22,0,4,0,24,6,5,3,30,39,38,26,0,12,0,6,40,37,7,3,13,3,0,2,32,0,37,0,34,14,31,4,43,10,6,0,29,8,5,3
ha,19,23,27,34,28,10,41,11,5,25,0,3,20,6,3,1,17,26,38,33,27,8,35,8,4,22,1,3,21,8,3,2,14,22,9,24,20,8,26,6,33,45,0,2,32,7,4,4,13,20,10,28,21,7,27,7,23,42,0,3,39,12,3,1
ha,18,37,7,28,40,12,34,12,0,27,0,6,24,6,4,1,24,39,13,35,43,10,21,9,0,20,0,6,16,5,12,3,8,40,0,15,38,10,17,4,21,43,0,5,38,5,7,5,3,41,0,20,40,12,21,5,10,37,0,9,29,15,14,0
ha,44,33,47,27,32,0,32,4,6,8,7,5,8,0,2,1,47,29,51,32,36,0,33,4,1,6,6,3,1,0,6,1,45,35,2,4,30,0,8,0,43,33,11,3,29,1,6,6,44,32,6,8,33,0,8,0,42,27,6,6,30,2,10,2
ha,49,16,34,21,26,11,33,5,14,14,6,2,6,3,8,8,47,21,44,21,21,11,25,7,15,9,5,2,9,5,6,8,36,26,18,13,20,7,14,8,36,30,6,6,25,3,2,6,31,21,20,14,22,10,14,6,42,23,4,3,28,7,5,6
ha,33,26,37,14,37,7,27,7,20,16,1,2,24,4,1,0,44,29,37,31,23,7,29,5,11,21,2,1,11,2,1,2,34,26,15,11,34,6,21,2,40,29,2,1,29,3,1,2,31,37,18,23,25,6,15,3,33,26,1,3,27,6,2,0
ha,55,22,39,19,35,0,34,3,21,15,0,0,10,0,0,3,57,32,38,28,23,0,27,2,20,13,0,0,14,0,0,2,53,28,21,12,31,0,17,0,44,26,0,0,18,4,0,2,49,35,28,19,28,0,16,0,37,23,0,0,17,2,0,2
ha,0,5,30,41,16,5,46,8,0,44,0,6,33,9,9,4,0,16,39,41,20,6,37,5,0,33,0,7,29,8,9,6,0,14,0,35,8,8,41,6,28,51,0,6,35,4,12,8,0,3,0,46,3,2,46,12,10,50,0,10,49,12,8,5
ha,15,24,31,31,35,0,46,3,8,36,0,0,24,0,0,3,15,31,41,32,34,0,33,4,9,29,0,0,25,0,0,3,14,31,9,31,22,0,39,0,30,45,0,0,29,2,0,4,9,29,12,40,23,0,45,0,19,40,0,0,36,0,0,3
ha,7,45,21,11,46,14,16,5,0,41,0,0,40,10,0,0,17,40,20,24,42,13,28,4,0,31,0,0,29,7,0,1,7,51,0,31,42,12,40,9,19,25,0,0,15,2,0,3,0,49,0,42,49,14,42,12,17,13,0,0,12,5,0,1
ha,52,22,36,20,26,6,26,6,23,15,3,1,13,3,1,3,58,21,41,27,25,5,23,8,17,10,3,0,8,2,3,5,57,28,24,11,23,6,12,1,31,34,1,5,17,3,0,3,52,27,32,16,26,6,17,4,31,17,1,2,14,7,3,1
ha,63,8,52,8,45,7,39,6,8,1,4,1,6,1,5,2,62,45,52,28,7,7,24,5,8,6,4,4,1,1,0,2,63,8,8,1,46,7,6,1,52,19,4,1,27,5,6,2,62,45,8,6,7,7,1,1,53,38,3,5,11,5,0,4
ha,29,35,42,25,36,0,28,5,10,22,0,0,20,0,0,4,38,30,38,33,30,0,36,3,8,19,0,0,18,0,0,3,32,36,19,24,33,0,27,0,25,30,0,0,23,1,0,6,31,32,23,31,36,0,28,0,25,18,0,0,23,3,0,6
ha,37,18,50,18,16,4,25,7,18,29,0,0,21,5,0,8,39,18,51,23,24,4,23,6,15,19,0,0,23,5,0,6,28,24,33,24,16,6,22,3,48,19,0,0,18,6,0,9,24,12,38,27,19,2,29,7,38,17,0,0,31,8,0,4
ha,0,3,21,50,3,2,48,13,0,46,0,1,46,12,1,10,0,18,30,36,17,4,41,8,0,31,0,10,32,10,7,12,0,11,0,38,7,3,42,11,28,41,0,7,44,9,2,13,0,6,0,43,0,0,49,14,13,53,0,7,43,10,10,8
ha,35,22,29,21,33,12,35,5,12,19,5,3,9,3,8,5,35,29,44,22,26,12,22,5,9,10,2,1,11,3,7,18,24,33,14,14,29,8,16,10,31,29,2,5,27,1,2,11,25,24,15,20,32,10,13,6,37,16,2,3,33,3,3,14
ha,36,24,41,25,18,5,21,6,25,25,0,0,20,4,0,6,41,19,35,25,23,5,30,5,23,17,3,1,22,4,0,3,43,32,28,24,24,7,20,2,27,18,2,3,14,6,2,4,43,26,30,20,33,7,25,3,25,14,3,2,13,4,4,4
ha,43,30,35,21,19,5,20,4,34,25,0,1,14,5,0,0,53,19,30,14,32,6,20,4,26,12,7,3,18,3,3,6,54,31,34,21,16,5,14,5,25,29,0,1,16,3,1,1,53,20,40,15,31,6,25,4,25,10,0,3,13,6,3,2
ha,15,40,16,22,38,12,23,5,0,31,0,3,33,8,3,7,22,36,13,21,44,12,19,3,0,31,0,5,23,6,9,12,12,45,0,31,43,12,33,8,9,17,0,8,21,5,5,7,10,49,0,33,47,12,35,9,5,17,0,9,10,5,10,5
ha,25,26,35,25,23,9,28,7,17,18,2,3,21,8,3,6,23,23,38,24,26,9,28,8,17,21,1,2,18,8,4,6,23,28,14,18,25,9,17,7,32,22,2,8,31,9,5,6,23,26,14,17,29,9,18,7,27,30,3,6,24,12,9,2
ha,7,45,22,30,46,14,35,12,0,18,0,0,17,4,0,6,1,50,37,25,48,13,31,8,0,14,0,0,16,5,0,8,2,48,0,17,48,14,17,4,26,32,0,3,26,3,3,13,3,46,0,21,49,14,18,4,17,26,0,6,36,9,3,4
ha,2,42,20,20,42,12,26,5,0,35,0,2,35,10,0,5,17,44,17,21,38,12,24,5,0,23,0,8,29,6,4,8,16,45,0,29,39,11,35,8,6,25,0,6,20,2,5,9,7,48,0,35,48,12,35,10,3,18,0,8,15,4,9,4
ha,11,38,13,26,38,12,28,8,0,33,0,2,33,8,1,5,8,47,18,21,47,12,17,4,0,28,0,6,28,8,9,3,11,43,0,33,45,12,31,8,10,17,0,8,23,4,5,6,9,49,0,33,47,12,35,9,3,17,0,9,12,7,10,4
ha,0,25,24,39,28,6,35,11,0,38,0,0,35,12,0,3,3,21,22,42,21,6,42,9,0,35,0,3,35,10,2,5,5,20,0,38,19,7,39,9,15,39,0,5,42,10,2,6,4,22,0,38,18,7,42,10,7,42,0,7,41,11,5,2
ha,32,38,26,17,37,0,15,1,18,28,0,0,30,0,0,14,37,32,25,18,35,0,21,2,16,29,0,0,28,0,0,13,30,37,24,34,32,0,40,0,18,22,0,0,15,0,0,4,28,36,25,41,32,0,44,0,15,18,0,0,16,0,0,1
ha,48,25,44,23,25,6,23,6,22,15,0,0,15,4,0,0,56,28,39,20,27,5,21,5,15,12,5,4,12,4,2,1,57,28,26,14,26,6,14,4,26,23,4,3,17,4,2,2,57,30,26,14,26,6,15,4,25,20,4,4,18,3,3,1
ha,23,28,43,17,32,0,25,2,16,26,0,0,22,0,0,22,29,27,46,18,29,0,20,3,12,21,0,0,19,0,0,32,23,32,17,18,27,0,25,0,44,24,0,0,20,3,0,23,22,26,18,28,29,0,26,0,38,20,0,0,32,1,0,16
ha,7,35,23,20,51,8,39,8,0,35,0,0,19,10,0,1,17,35,29,35,48,8,37,3,0,22,0,0,10,6,1,5,21,36,0,23,42,6,17,10,20,34,0,0,37,3,3,4,13,32,0,34,45,11,21,10,23,25,0,0,34,6,2,0
ha,76,31,38,10,5,9,21,9,16,15,7,10,0,6,0,3,72,0,42,15,34,14,34,2,13,0,2,0,11,0,11,6,77,38,11,2,0,14,0,0,33,28,10,6,22,4,3,8,67,1,20,0,37,13,4,1,44,16,7,0,28,10,6,2
ha,34,26,25,16,27,3,29,4,24,36,2,6,17,6,1,0,39,23,36,26,32,5,33,1,17,14,0,0,17,3,5,5,46,29,15,21,25,3,11,5,34,26,2,3,21,6,4,5,43,23,14,15,25,3,30,5,31,28,0,0,31,4,3,1
ha,16,42,9,12,56,9,27,9,0,35,0,5,21,9,6,0,21,43,20,31,45,11,28,2,0,22,0,1,20,5,5,2,15,50,0,24,47,8,27,10,8,33,0,3,22,3,4,2,15,42,0,31,50,12,23,8,12,20,0,2,29,6,5,1
