class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ba,0,14,20,283,3,0,1623,6388,49,1511,0,4233,216,6538,4199,251073
ba,8,3,61,465,15,0,1936,5279,59,1896,97,5124,455,5331,5082,246151
ba,1,27,50,279,56,2,2939,6960,75,2945,73,5576,265,6943,5567,450572
ba,0,11,63,318,24,0,1032,3485,11,1018,3,2725,295,3574,2721,88082
ba,2,0,40,267,7,0,2671,7086,10,2759,5,6684,263,7032,6769,535675
ba,0,7,26,312,17,0,2915,10185,51,2839,33,8133,310,10238,8049,794110
ba,0,55,15,849,48,209,2009,5750,3,1955,0,5913,818,5847,5897,335448
ba,0,4,72,484,20,0,1892,5481,56,1965,55,4755,414,5494,4882,268732
ba,0,5,18,349,48,0,2656,6547,59,2666,26,5295,153,6692,5458,395132
ba,0,3,31,354,3,0,3210,7479,64,3200,51,5891,312,7498,5923,588502
ba,0,0,66,484,16,0,2726,6940,54,2800,58,6350,391,6971,6501,482885
ba,0,8,63,832,45,0,2245,6442,64,2329,40,6123,588,6601,6414,369528
ba,0,4,76,574,34,0,2769,7256,25,2896,12,6067,448,7306,6290,491868
ba,0,5,81,645,26,0,2619,6093,61,2727,80,5818,528,6122,6022,360423
ba,0,1,64,490,0,0,1141,5353,60,1033,9,3516,628,5327,3271,231111
ba,0,43,53,370,0,22,801,4103,46,726,29,2357,408,4147,2287,106409
ba,0,22,62,437,0,0,1046,4070,63,938,27,2430,489,4125,2292,123128
ba,0,36,60,363,0,2,772,4102,58,679,11,2233,466,4094,2073,102700
ba,0,21,48,426,4,0,1180,4266,66,1058,8,2587,355,4441,2553,132756
ba,0,29,45,679,0,1,924,4658,65,846,44,2723,727,4668,2626,151709
ba,0,21,31,460,0,0,685,4451,55,660,0,2662,514,4398,2604,130148
ba,0,23,61,765,1,0,722,4376,49,721,4,2527,882,4272,2431,131391
ba,4,4,50,330,5,0,1208,3980,51,1154,38,3103,257,4106,3121,128131
ba,0,24,31,548,6,0,807,4589,69,713,7,2626,599,4594,2499,134988
ba,0,9,94,852,2,0,645,4215,54,670,2,2635,998,4084,2521,126481
ba,0,19,68,677,0,0,1008,5674,62,946,17,3409,770,5649,3273,222958
ba,0,16,59,737,0,0,1063,4725,56,1051,21,2961,823,4654,2879,169745
ba,0,16,23,526,0,0,1272,5273,61,1119,53,3361,441,5473,3309,178882
ba,0,15,35,351,0,0,1382,5703,63,1232,11,3777,331,5845,3662,187815
ba,0,22,54,173,0,0,1473,5903,59,1382,52,4083,168,5994,4019,211843
ba,0,22,23,322,0,0,1122,5345,58,954,57,3734,252,5548,3658,162089
ba,1,11,32,313,0,0,1350,5570,61,1192,0,3687,284,5728,3569,191184
ba,0,20,21,354,11,0,1352,5818,62,1191,76,3937,304,5988,3835,203131
ba,9,0,66,407,8,0,1337,4511,58,1253,5,3662,377,4633,3600,161124
ba,0,22,16,279,12,0,1145,5393,60,956,75,3760,160,5657,3700,153907
ba,0,23,22,425,0,0,1535,5062,57,1407,3,3387,389,5191,3318,191702
ba,0,36,27,227,0,0,1503,5790,55,1290,30,3913,203,5999,3760,210939
ba,0,25,36,124,0,0,1811,5468,54,1607,8,3826,69,5709,3702,196117
ba,0,26,47,249,0,0,1589,5627,46,1449,0,3877,224,5793,3788,200541
ba,0,12,24,176,8,0,1748,5328,50,1576,58,3328,66,5584,3270,186252
ba,0,0,28,707,0,135,2296,7159,59,2209,1,4885,710,7212,4795,379404
ba,2,21,18,299,0,0,2341,7543,39,2188,0,4957,235,7739,4889,430770
ba,0,18,54,441,0,0,2282,7223,61,2238,6,4690,501,7200,4604,365694
ba,0,8,37,224,36,0,1931,7112,49,1795,15,5201,129,7331,5132,315569
ba,2,0,78,299,5,0,1357,3972,54,1289,24,3243,325,4038,3144,138986
ba,4,24,64,715,2,0,1709,5417,85,1535,16,4484,790,5495,4257,235503
ba,5,53,45,499,18,32,1531,5299,46,1366,2,4125,508,5454,3986,203131
ba,0,7,18,297,20,0,1986,6893,42,1876,0,5130,189,7087,5115,338576
ba,0,41,41,486,44,45,2160,8004,50,2021,7,5261,471,8149,5134,455988
ba,0,13,37,183,14,0,2331,6579,52,2264,0,4763,121,6693,4757,323842
ba,0,24,13,250,6,0,1985,6776,39,1817,0,4384,226,6942,4258,316090
ba,12,50,40,586,29,27,2077,5685,53,1949,2,4424,603,5783,4300,260605
ba,0,24,8,314,0,0,1993,6343,60,1804,5,4539,297,6497,4391,274029
ba,0,27,54,329,1,0,1005,4849,34,1080,0,2793,475,4648,2748,166857
ba,0,23,47,448,2,0,1305,5722,22,1351,0,3296,492,5657,3319,226320
ba,4,27,79,463,1,0,1192,4129,87,1101,27,3275,469,4206,3204,141736
ba,0,29,49,338,0,0,1586,5920,24,1618,0,3608,498,5753,3509,262224
ba,0,4,79,405,16,0,1926,6178,27,1952,0,4464,629,5980,4254,329898
ba,0,6,70,564,0,0,1264,4519,25,1302,0,2970,714,4376,2864,160678
ba,0,21,39,532,4,0,1543,4626,49,1457,1,3178,675,4559,2966,180159
ba,0,21,68,477,0,0,1615,5396,55,1613,1,3870,706,5182,3660,246697
ba,0,11,49,497,1,0,1697,4661,36,1649,0,3476,669,4550,3266,204114
ba,0,13,88,476,10,0,1348,5244,27,1405,0,3513,698,5026,3351,220865
ba,0,10,78,379,0,0,1244,4397,47,1306,3,3104,628,4117,2927,162810
ba,0,4,77,325,6,0,1697,5567,14,1665,2,4136,526,5461,3901,266601
ba,0,15,67,403,0,0,1144,4639,42,1203,0,3231,601,4407,3107,164753
ba,0,1,39,265,8,33,1108,3231,62,985,61,2489,181,3415,2443,82400
ba,0,0,64,400,5,0,1768,5767,47,1839,11,4354,406,5707,4414,284910
ba,0,23,35,510,9,0,1864,6967,65,1858,44,5220,431,7022,5307,405585
ba,0,0,35,386,0,0,2235,6640,58,2147,22,4819,416,6675,4701,412762
ba,0,1,54,356,12,0,2305,7081,57,2252,8,5874,406,7081,5760,451778
ba,0,1,2,553,47,48,1861,7735,66,1823,43,5469,444,7818,5494,406178
ba,0,8,44,305,20,0,1334,4970,56,1281,62,3701,300,5016,3641,185378
ba,0,6,52,164,1,0,2545,6245,54,2390,7,4913,212,6350,4715,383868
ba,0,4,18,323,0,0,2519,7423,45,2413,0,5183,240,7585,5164,505639
ba,4,6,86,497,13,0,2699,6736,59,2696,50,5826,500,6763,5813,459653
ba,0,0,31,398,8,0,2203,6442,56,2184,22,5413,385,6449,5399,383174
ba,0,6,44,259,0,0,1321,4204,49,1206,51,3221,245,4328,3126,139549
ba,2,3,82,663,22,0,2314,6017,57,2321,40,5047,617,6081,5081,364155
ba,0,6,64,406,18,0,1997,5788,63,1987,128,4648,326,5879,4706,301740
ba,0,0,106,170,6,0,2111,5551,32,2308,13,3915,301,5297,3975,297137
ba,0,7,113,395,0,0,2016,6308,25,2129,25,4711,636,6042,4590,369903
ba,0,0,106,204,0,0,2313,6253,46,2361,26,4970,396,6073,4826,374382
ba,0,4,80,355,0,0,1640,5597,35,1660,6,4445,571,5406,4253,275157
ba,0,0,113,373,0,0,1600,4816,32,1736,17,3876,554,4580,3831,221521
ba,0,0,124,308,0,0,2252,5548,35,2391,32,4710,429,5377,4728,319810
ba,0,0,103,228,6,0,2071,6863,7,2321,16,4972,364,6573,5080,407656
ba,0,0,105,430,4,0,1837,5741,46,2032,11,4212,510,5525,4323,309886
ba,6,1,61,323,12,0,1044,4214,56,1013,63,2969,238,4335,3012,130109
ba,0,4,103,388,5,0,1701,5886,18,1833,12,5168,583,5644,5104,305903
ba,0,0,102,638,0,0,1559,6255,15,1778,6,4248,775,5986,4330,347629
ba,0,11,127,341,0,0,1818,5022,39,1980,29,3994,454,4835,4054,249258
ba,0,0,110,479,0,0,2437,5878,20,2613,77,5539,687,5584,5507,375565
ba,1,23,35,672,0,0,1361,6419,73,1225,49,4144,651,6538,4052,236901
ba,0,17,29,427,0,0,1553,6368,74,1408,48,4228,357,6538,4170,255683
ba,2,24,20,357,0,0,1614,7282,66,1434,112,5052,313,7460,4940,304253
ba,0,30,25,378,0,0,1527,7128,72,1397,5,4628,321,7268,4585,287918
ba,0,11,6,617,16,0,2163,6856,42,2073,0,4925,494,7033,4953,339260
ba,0,22,13,627,0,0,2425,6516,54,2234,6,4673,499,6794,4632,359011
ba,0,5,80,433,0,0,1147,5174,56,1129,13,3775,575,5074,3620,202175
ba,0,6,28,363,19,0,1440,5675,49,1386,100,3525,268,5803,3553,186177
ba,1,7,23,219,38,3,1519,5677,54,1463,12,3816,98,5823,3850,188997
ba,3,32,35,278,0,0,1907,6979,55,1826,2,4382,264,7054,4347,276437
ba,0,7,5,289,7,166,1760,6873,69,1597,45,4388,201,7060,4313,287380
ba,0,29,35,201,0,0,1688,6607,52,1545,45,4371,159,6775,4299,260954
ba,0,8,49,481,19,36,1970,6181,51,1884,24,4663,491,6255,4556,281357
ba,1,15,27,405,0,0,1534,6468,68,1381,19,3894,338,6647,3823,234970
ba,0,16,32,324,0,0,1386,5714,49,1263,177,3430,252,5892,3395,189210
ba,0,13,29,203,0,0,1380,6044,55,1259,38,3866,134,6208,3827,199256
ba,0,16,33,278,0,0,1540,6154,52,1399,53,3854,196,6358,3811,215866
