class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
a,26,34,20,17,34,14,17,6,14,25,4,4,25,10,4,2,26,34,20,17,34,14,17,6,14,25,4,4,25,10,4,2,26,34,20,17,34,14,17,6,14,25,4,4,25,10,4,2,26,34,20,17,34,14,17,6,14,25,4,4,25,10,4,2,45,30,38,21,37,13,11,4,3,8,4,1,3,1,11,26,44,38,35,7,39,13,20,4,2,5,5,9,4,2,0,29,50,29,37,11,34,12,21,7,4,9,3,5,3,2,8,21,44,43,30,4,39,10,23,2,3,12,5,4,2,2,0,33,36,40,7,7,37,12,10,4,19,36,5,3,14,0,10,16,34,39,8,10,42,11,7,4,17,20,5,10,34,0,5,10,39,46,6,2,32,9,9,4,25,31,5,4,12,0,8,24,42,39,5,4,39,10,4,4,22,24,7,5,15,0,11,25,24,27,20,28,27,10,28,12,18,24,2,1,24,10,1,0,24,27,20,28,27,10,28,12,18,24,2,1,24,10,1,0,24,27,20,28,27,10,28,12,18,24,2,1,24,10,1,0,24,27,20,28,27,10,28,12,18,24,2,1,24,10,1,0
a,29,34,16,21,22,6,14,3,34,38,1,3,27,7,1,0,24,36,13,20,28,5,17,4,26,38,1,2,34,7,1,0,24,28,13,17,36,5,20,4,26,34,1,1,38,7,2,0,29,22,16,14,34,6,21,3,34,27,1,1,38,7,3,0,33,21,38,11,24,2,31,5,19,34,1,5,13,5,2,12,40,47,13,18,32,3,9,1,21,3,13,1,21,2,4,28,29,24,29,15,34,1,34,1,19,19,3,4,19,5,1,19,53,21,20,16,42,4,8,0,15,4,10,1,20,2,3,37,38,41,26,9,11,1,21,5,31,31,3,4,8,4,3,20,36,18,19,25,43,2,11,5,21,17,5,1,23,0,6,24,31,30,15,13,25,1,33,5,32,34,0,0,14,3,7,13,33,20,29,15,31,11,21,0,29,5,7,4,27,5,1,18,29,33,34,38,23,6,26,7,16,22,1,3,13,3,2,0,23,35,27,38,29,6,33,6,14,21,0,2,16,3,2,1,23,29,27,33,35,6,38,6,14,16,0,2,21,3,2,1,29,23,34,26,33,6,38,7,16,13,1,2,22,3,3,0
a,53,24,28,10,32,16,15,8,17,8,14,6,9,4,8,4,31,39,16,18,47,8,23,4,9,13,8,10,14,2,12,2,31,47,16,23,39,8,18,4,9,14,8,12,13,2,10,2,53,32,28,15,24,16,10,8,17,9,14,8,8,4,6,4,43,10,38,9,19,7,42,6,27,14,6,3,14,10,0,8,50,28,17,26,30,2,15,0,14,5,6,7,34,2,2,18,44,35,35,24,22,0,16,3,10,17,2,3,11,3,7,24,57,24,20,16,24,4,20,1,22,5,5,8,20,4,2,24,55,23,19,5,12,6,22,9,37,33,2,8,7,5,1,12,36,17,13,25,44,3,8,6,29,12,4,1,31,3,3,21,26,30,15,27,25,3,22,6,29,32,3,2,26,3,1,6,63,12,22,26,12,16,6,4,37,4,5,3,23,6,2,15,55,24,21,7,30,14,11,6,22,11,14,6,15,8,8,4,32,38,12,13,44,7,17,3,12,19,8,10,23,4,12,2,32,44,12,17,38,7,13,3,12,23,8,12,19,4,10,2,55,30,21,11,24,14,7,6,22,15,14,8,11,8,6,4
a,0,49,0,28,49,14,28,8,0,28,0,7,28,8,7,2,0,49,0,28,49,14,28,8,0,28,0,7,28,8,7,2,0,49,0,28,49,14,28,8,0,28,0,7,28,8,7,2,0,49,0,28,49,14,28,8,0,28,0,7,28,8,7,2,19,26,17,11,54,5,29,2,0,42,0,0,14,10,3,24,26,51,1,11,50,10,4,0,21,0,8,3,10,5,2,54,49,35,21,12,38,2,6,2,2,9,0,0,9,5,3,63,49,29,6,6,37,0,12,0,17,12,0,4,8,4,2,70,57,48,15,8,9,1,21,2,22,4,0,3,9,5,0,52,0,42,0,42,42,12,42,12,0,28,0,0,28,8,0,0,37,37,13,12,12,14,29,2,38,10,0,0,0,8,0,44,15,51,3,11,31,6,31,11,28,22,0,0,6,0,0,41,0,49,0,28,49,14,28,8,0,28,0,7,28,8,7,2,0,49,0,28,49,14,28,8,0,28,0,7,28,8,7,2,0,49,0,28,49,14,28,8,0,28,0,7,28,8,7,2,0,49,0,28,49,14,28,8,0,28,0,7,28,8,7,2
a,12,46,12,42,46,0,42,0,8,24,0,0,24,0,0,0,12,46,12,42,46,0,42,0,8,24,0,0,24,0,0,0,12,46,12,42,46,0,42,0,8,24,0,0,24,0,0,0,12,46,12,42,46,0,42,0,8,24,0,0,24,0,0,0,16,38,17,27,42,0,41,0,7,28,1,7,24,0,2,6,40,34,33,22,42,0,14,1,9,7,5,1,15,0,3,30,47,36,31,14,32,0,19,4,5,16,1,5,13,0,5,28,43,33,16,15,51,0,11,0,18,1,7,5,14,0,2,40,57,39,3,14,25,0,20,0,21,18,1,9,20,5,1,23,27,39,7,22,53,0,8,0,25,7,6,2,29,2,5,24,25,44,7,21,41,0,24,0,15,38,1,1,23,0,6,10,42,38,19,13,35,5,10,0,32,8,4,6,17,8,1,18,14,49,8,24,49,0,24,0,10,39,0,0,39,0,0,0,14,49,8,24,49,0,24,0,10,39,0,0,39,0,0,0,14,49,8,24,49,0,24,0,10,39,0,0,39,0,0,0,14,49,8,24,49,0,24,0,10,39,0,0,39,0,0,0
a,4,28,4,37,20,4,30,5,7,57,1,6,42,7,4,0,0,27,0,34,27,6,34,10,0,47,0,4,47,14,4,2,0,27,0,34,27,6,34,10,0,47,0,4,47,14,4,2,4,20,4,30,28,4,37,5,7,42,1,4,57,7,6,0,3,32,11,37,27,2,41,4,6,38,0,15,25,5,6,4,15,30,30,36,48,8,9,4,0,20,5,0,15,4,14,18,21,48,32,23,21,8,18,4,8,12,1,8,23,6,0,23,24,24,37,17,58,6,12,0,3,11,11,1,13,0,6,33,23,40,7,20,13,3,26,2,44,13,1,13,22,8,0,21,1,17,0,41,40,2,27,10,3,39,3,9,39,2,15,8,10,43,0,8,24,7,26,7,43,35,1,3,18,0,5,26,10,21,16,18,23,13,29,1,41,17,9,7,32,2,0,17,6,29,4,54,26,3,38,7,5,42,1,3,30,5,2,1,0,32,0,43,32,10,43,12,0,35,0,2,35,10,2,0,0,32,0,43,32,10,43,12,0,35,0,2,35,10,2,0,6,26,4,38,29,3,54,7,5,30,1,2,42,5,3,1
a,54,28,10,8,29,8,7,1,41,24,7,4,24,6,4,1,54,29,10,7,28,8,8,1,41,24,7,4,24,6,4,1,54,28,10,8,29,8,7,1,41,24,7,4,24,6,4,1,54,29,10,7,28,8,8,1,41,24,7,4,24,6,4,1,54,23,32,15,29,6,37,3,24,16,0,0,8,3,0,6,64,25,25,30,35,6,2,2,21,4,4,2,15,0,5,16,69,32,30,9,11,5,21,5,19,16,0,3,8,3,0,25,61,30,26,24,41,5,8,0,12,0,8,2,8,1,5,25,61,30,21,6,24,4,10,2,37,29,0,5,8,5,0,14,71,16,20,8,36,3,10,8,25,10,0,0,16,0,6,27,56,28,20,7,21,7,15,2,37,44,0,0,6,0,0,13,68,16,22,8,30,5,20,4,24,15,0,0,25,0,5,14,53,29,42,24,30,8,24,6,10,7,7,4,6,1,4,1,53,30,42,24,29,8,24,6,10,6,7,4,7,1,4,1,53,29,42,24,30,8,24,6,10,7,7,4,6,1,4,1,53,30,42,24,29,8,24,6,10,6,7,4,7,1,4,1
a,36,24,14,12,24,16,12,6,42,25,4,3,25,8,3,2,36,24,14,12,24,16,12,6,42,25,4,3,25,8,3,2,36,24,14,12,24,16,12,6,42,25,4,3,25,8,3,2,36,24,14,12,24,16,12,6,42,25,4,3,25,8,3,2,46,16,26,12,28,7,37,3,20,19,3,4,16,10,0,9,62,21,23,18,33,7,7,1,15,1,8,4,22,2,3,29,59,19,21,20,25,4,33,3,10,26,3,5,8,4,1,15,63,20,22,13,33,11,14,0,12,7,11,1,14,6,2,27,62,34,17,7,12,6,18,5,25,25,3,7,9,8,1,17,57,15,22,13,35,16,2,1,30,2,9,1,25,1,1,26,52,28,17,13,16,6,19,10,25,33,4,0,14,6,4,9,49,29,25,13,22,17,7,0,32,10,7,4,19,6,0,16,36,20,30,24,20,12,24,14,24,16,6,4,16,6,4,0,36,20,30,24,20,12,24,14,24,16,6,4,16,6,4,0,36,20,30,24,20,12,24,14,24,16,6,4,16,6,4,0,36,20,30,24,20,12,24,14,24,16,6,4,16,6,4,0
a,28,35,24,36,35,0,36,0,12,25,0,0,25,0,0,0,28,35,24,36,35,0,36,0,12,25,0,0,25,0,0,0,28,35,24,36,35,0,36,0,12,25,0,0,25,0,0,0,28,35,24,36,35,0,36,0,12,25,0,0,25,0,0,0,28,35,25,35,35,0,36,0,12,25,0,0,25,0,0,0,54,23,38,22,36,0,17,5,6,19,0,0,13,0,6,17,75,29,26,12,10,0,22,3,10,20,0,7,10,3,0,29,41,35,34,20,54,0,14,1,3,10,7,0,5,0,4,28,72,26,15,27,20,0,17,0,13,10,0,5,25,4,0,22,62,14,21,18,42,0,3,4,20,9,0,0,34,1,6,22,39,35,19,24,30,0,29,0,22,28,0,0,18,2,0,10,42,36,19,23,29,0,26,0,30,14,0,3,15,10,0,9,28,35,24,36,35,0,36,0,12,25,0,0,25,0,0,0,28,35,24,36,35,0,36,0,12,25,0,0,25,0,0,0,28,35,24,36,35,0,36,0,12,25,0,0,25,0,0,0,28,35,24,36,35,0,36,0,12,25,0,0,25,0,0,0
a,40,24,20,16,38,0,23,0,30,20,6,4,29,0,6,0,40,38,21,23,25,0,15,0,29,29,6,6,20,0,4,0,40,25,21,15,38,0,23,0,29,20,6,4,29,0,6,0,40,38,20,23,24,0,16,0,30,29,6,6,20,0,4,0,38,22,34,14,38,0,37,0,23,16,5,4,18,0,2,5,48,37,43,20,25,1,13,4,15,9,7,3,7,0,2,22,55,19,39,23,41,0,9,6,16,10,2,0,8,0,10,18,69,13,13,7,34,0,10,5,26,12,4,5,17,1,6,34,71,21,8,11,24,0,17,0,30,21,3,5,14,8,2,21,78,18,15,14,19,4,4,0,28,3,6,3,23,2,3,36,45,21,18,13,35,0,19,0,33,21,4,2,35,0,4,6,50,33,17,21,22,0,10,0,46,20,4,6,10,5,2,10,36,24,30,20,37,0,30,0,24,16,6,4,23,0,6,0,37,37,29,29,24,0,20,0,24,24,6,6,16,0,4,0,37,24,29,20,37,0,29,0,24,16,6,4,24,0,6,0,36,37,30,30,24,0,20,0,24,23,6,6,16,0,4,0
a,28,34,18,23,23,5,16,4,31,34,3,5,21,6,4,1,28,23,18,16,34,5,23,4,31,21,3,4,34,6,5,1,28,34,18,23,23,5,16,4,31,34,3,5,21,6,4,1,28,23,18,16,34,5,23,4,31,21,3,4,34,6,5,1,35,36,29,24,29,6,31,2,14,23,1,3,11,3,0,9,38,25,38,24,49,5,9,1,15,9,3,0,7,2,10,21,61,43,30,22,17,5,12,3,11,3,1,4,6,3,0,35,62,17,28,18,40,4,7,1,11,3,5,2,15,0,7,36,46,38,12,11,22,5,10,2,47,22,0,6,9,5,2,19,39,16,20,11,54,4,9,2,34,13,5,1,17,0,6,25,38,42,13,9,20,5,13,2,45,36,1,0,9,3,2,18,39,24,11,10,44,4,10,3,30,20,4,5,29,0,5,18,28,38,28,32,24,7,22,4,20,23,4,3,16,4,2,1,28,24,28,22,38,7,32,4,20,16,4,2,23,4,3,1,28,38,28,32,24,7,22,4,20,23,4,3,16,4,2,1,28,24,28,22,38,7,32,4,20,16,4,2,23,4,3,1
a,0,49,0,49,49,14,49,14,0,14,0,0,14,4,0,0,0,49,0,49,49,14,49,14,0,14,0,0,14,4,0,0,0,49,0,49,49,14,49,14,0,14,0,0,14,4,0,0,0,49,0,49,49,14,49,14,0,14,0,0,14,4,0,0,0,28,2,33,31,7,38,6,0,49,0,0,46,14,0,2,41,22,24,28,34,6,9,3,5,21,0,1,32,1,6,23,47,40,23,14,23,1,19,5,5,21,0,5,17,6,5,25,24,29,11,22,47,1,10,0,28,18,0,4,25,5,2,30,46,38,1,26,16,3,31,5,16,13,0,8,27,6,0,20,11,17,8,41,55,4,14,13,18,18,0,0,39,1,2,15,5,40,0,32,23,4,49,14,10,45,0,0,25,4,0,5,6,28,0,43,32,8,39,14,10,28,0,0,33,6,0,9,0,49,0,14,49,14,14,4,0,49,0,0,49,14,0,0,0,49,0,14,49,14,14,4,0,49,0,0,49,14,0,0,0,49,0,14,49,14,14,4,0,49,0,0,49,14,0,0,0,49,0,14,49,14,14,4,0,49,0,0,49,14,0,0
a,41,40,12,11,13,14,4,4,31,33,12,12,11,10,4,4,28,49,7,13,27,7,8,2,21,36,8,14,21,5,8,2,30,25,10,15,44,7,13,2,21,21,5,6,36,5,14,2,41,13,12,4,40,14,11,4,31,11,12,4,33,10,12,4,47,20,29,7,20,4,23,5,22,42,2,1,9,12,0,13,39,52,11,16,18,4,11,0,37,4,3,7,27,2,1,24,57,31,13,12,15,0,24,1,26,28,1,0,5,3,1,39,78,8,9,8,32,7,8,2,19,4,4,5,22,2,5,43,35,38,37,30,7,6,14,14,27,28,3,0,1,4,1,11,48,15,51,4,29,1,18,3,8,20,1,0,17,0,3,38,52,26,14,7,23,0,36,6,24,22,0,4,18,1,1,22,40,11,35,14,31,11,25,7,27,9,3,1,20,8,1,13,43,41,30,35,13,14,12,12,11,8,12,12,3,2,4,4,31,43,21,43,25,6,24,6,11,8,4,13,8,4,8,1,28,27,21,24,48,7,43,6,7,5,8,8,8,1,13,2,43,13,30,12,41,14,35,12,11,3,12,4,8,2,12,4
a,36,26,30,19,35,8,21,4,24,15,6,4,19,3,5,1,31,30,24,17,43,8,26,4,20,13,5,4,21,3,6,1,31,43,24,26,30,8,17,4,20,21,5,6,13,3,4,1,36,35,30,21,26,8,19,4,24,19,6,5,15,3,4,1,40,21,41,12,31,5,39,5,18,13,5,2,11,3,1,9,53,23,23,23,47,2,5,0,12,4,7,6,25,2,2,22,62,37,27,12,16,2,19,2,10,17,2,5,8,2,5,30,79,14,16,11,29,2,12,3,12,7,4,7,18,3,5,34,47,24,13,9,24,5,16,3,37,38,5,1,15,4,3,12,39,19,15,10,54,4,15,3,29,15,6,2,15,0,5,25,35,36,14,14,24,5,10,3,32,46,4,1,17,1,4,10,39,37,16,6,22,7,10,0,47,26,3,5,15,6,1,16,40,27,24,16,36,7,18,4,26,17,6,4,21,4,5,1,33,28,20,16,40,7,24,4,22,16,5,4,26,4,6,1,33,40,20,24,28,7,16,4,22,26,5,6,16,4,4,1,40,36,24,18,27,7,16,4,26,21,6,5,17,4,4,1
a,20,27,28,34,27,12,34,14,16,19,0,0,19,6,0,0,20,27,28,34,27,12,34,14,16,19,0,0,19,6,0,0,20,27,28,34,27,12,34,14,16,19,0,0,19,6,0,0,20,27,28,34,27,12,34,14,16,19,0,0,19,6,0,0,34,23,28,14,32,9,34,4,14,21,2,4,13,8,2,14,45,33,29,15,42,9,12,1,7,6,7,1,8,5,2,34,42,24,36,21,35,11,12,4,8,16,2,0,9,2,10,24,50,33,15,5,38,7,22,2,13,14,7,3,6,6,1,34,38,36,8,6,25,10,16,4,32,35,2,2,15,8,4,15,29,33,11,16,36,12,13,4,21,22,3,5,33,6,2,10,39,24,10,13,47,8,8,2,25,17,4,0,26,2,8,23,41,40,6,5,28,8,12,4,29,24,3,6,23,0,2,25,24,29,16,19,29,14,19,6,24,32,0,0,32,12,0,0,24,29,16,19,29,14,19,6,24,32,0,0,32,12,0,0,24,29,16,19,29,14,19,6,24,32,0,0,32,12,0,0,24,29,16,19,29,14,19,6,24,32,0,0,32,12,0,0
