class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
a,6,268,17,204,263,1601,406,1781,14,445,2,719,214,2021,700,7723
a,2059,403,436,115,395,2601,322,531,551,324,2445,487,115,531,478,4591
a,1574,439,506,211,472,2633,342,845,550,346,1928,450,218,877,522,4471
a,1154,519,422,215,512,2665,312,722,385,325,1507,711,225,762,705,5243
a,1864,520,816,251,516,2152,360,816,874,398,2071,594,286,758,593,3515
a,654,494,665,264,492,1027,391,434,483,388,1919,1313,260,496,1325,5779
a,1665,442,544,178,458,2463,305,761,554,350,2009,515,225,941,544,4430
a,16,532,18,389,537,2628,514,1611,12,533,5,789,412,1691,793,5904
a,1,20,7,90,17,160,215,3695,5,206,0,66,89,3700,68,8045
a,231,667,370,900,667,1149,1033,1433,376,1067,462,1215,933,1481,1213,3187
a,773,954,911,1201,954,722,1337,898,901,1348,685,876,1183,862,871,1908
a,1100,672,633,410,673,1926,507,985,609,492,1453,899,403,981,899,3742
a,20,1716,20,304,1706,3071,398,518,17,403,3,1675,324,510,1669,4030
a,3140,274,326,83,279,3228,170,302,309,178,3149,272,98,288,268,4020
a,580,577,369,442,593,2578,572,1765,362,575,584,642,439,1751,663,3892
a,662,297,381,236,306,1867,311,1133,387,312,1493,918,232,1010,920,5919
a,423,737,241,442,768,2434,606,1231,229,525,566,1042,407,1175,1091,4467
a,703,748,602,649,752,1760,754,1094,626,790,885,888,670,1182,892,3389
a,1697,738,756,385,734,1975,501,870,732,494,1753,743,369,838,741,3058
a,898,627,494,408,619,2523,524,1181,510,575,1188,677,442,1300,671,3747
a,578,268,877,759,262,657,894,1257,923,900,1397,1208,814,1177,1245,3168
a,897,618,498,424,611,2484,533,1170,512,568,1174,661,462,1302,653,3817
a,414,750,242,471,771,2365,641,1183,228,555,550,1055,422,1195,1081,4461
a,3727,35,47,77,31,3671,197,23,48,191,3633,13,77,21,17,4576
a,1069,68,595,93,75,3511,211,1922,557,205,1659,47,90,1729,52,4501
a,55,407,56,542,417,1140,588,1961,62,614,123,1172,576,2105,1176,5390
a,1595,641,758,381,643,2082,456,870,726,452,1745,715,376,848,713,3383
a,1428,1126,338,278,1113,2577,391,480,338,440,1544,1177,314,447,1168,3225
a,1126,840,379,341,832,1716,431,874,533,588,1635,1307,469,400,1310,3603
a,169,633,263,754,638,1219,801,1624,253,866,364,1098,810,1927,1110,3855
a,1054,1005,668,594,1018,1474,629,965,679,670,1240,1056,635,1028,1062,2607
a,432,442,605,790,440,1209,857,2034,697,860,692,787,788,1946,786,3019
a,1022,901,772,740,892,1451,796,1159,736,798,1094,964,679,1153,946,2281
a,999,580,653,472,565,1882,553,1263,607,545,1397,834,461,1266,809,3498
a,2396,671,689,278,662,2321,321,684,670,328,2290,639,271,657,635,2872
a,260,236,324,321,240,1880,453,1714,368,495,965,803,367,1324,801,5833
a,1133,746,511,427,757,1872,560,867,455,555,1287,1046,411,882,1062,3813
a,564,333,334,233,328,2951,389,2124,365,411,610,382,247,1910,373,4830
a,615,207,676,335,203,1228,422,1610,685,435,1529,692,340,1599,686,5122
a,745,667,652,595,639,1338,787,1064,629,764,1127,1028,594,1024,1006,3725
a,13,711,19,457,708,2244,524,1198,12,637,2,1374,547,1919,1362,4657
a,1396,549,633,357,546,2061,406,984,515,388,1788,772,319,916,773,3981
a,2108,579,585,220,589,2374,291,658,576,315,2262,619,224,612,621,3751
a,722,770,490,601,768,2226,651,1547,477,645,732,798,596,1409,793,3159
a,1584,657,683,324,651,2257,404,939,631,380,1845,739,296,802,729,3463
a,1412,727,685,436,720,1868,526,1043,762,518,1595,780,437,1012,781,3082
a,1650,760,723,420,746,1824,460,824,740,474,1791,797,420,826,790,3139
a,1086,898,586,474,905,1561,539,725,550,574,1518,1184,484,744,1200,3356
a,678,786,631,743,780,1192,758,1303,575,726,989,1110,724,1182,1103,3104
a,1187,593,613,272,587,2172,335,1072,406,355,1628,1027,298,875,1021,3943
a,940,653,657,501,656,1867,582,1505,589,567,1040,712,457,1359,712,3587
a,309,384,386,509,394,984,850,1304,393,850,988,1186,503,1373,1198,4773
a,953,590,634,351,578,1802,628,1337,527,639,1625,727,360,1192,718,3723
a,591,524,565,480,519,1309,788,1253,567,784,1167,1128,468,1275,1125,3841
a,1214,609,581,301,608,1995,609,888,570,603,1797,843,313,1084,848,3521
a,1894,527,690,197,542,2512,495,891,697,508,1891,493,224,963,515,3345
a,1013,738,759,583,741,1602,884,1095,702,818,1316,888,512,1349,887,2497
a,1061,876,584,397,884,1462,746,691,531,779,1436,1143,413,698,1135,3548
a,1054,638,675,365,641,1821,672,1102,633,652,1392,758,354,1165,773,3689
a,3689,34,52,20,35,3619,318,27,65,303,3569,9,20,33,17,4574
a,826,724,641,516,750,1703,803,1097,582,805,1212,916,512,1227,932,3138
a,280,550,458,790,546,1117,887,1561,394,855,735,1133,720,1409,1135,3814
a,2106,84,95,24,92,3893,338,579,95,345,3296,59,24,654,60,4640
a,1105,937,851,676,941,1647,958,719,728,774,1118,864,487,1313,872,2394
a,974,872,876,871,868,1109,975,1020,870,1105,1090,806,979,1023,810,2136
a,1782,525,906,357,517,1613,429,1001,1163,463,2179,583,373,1056,568,2869
a,1118,780,707,507,791,1742,596,843,733,645,1478,1011,542,916,1008,2967
a,3089,276,317,96,270,3167,190,291,311,196,3096,263,107,289,261,4165
a,1430,763,64,95,760,2708,188,553,525,428,1789,952,342,519,950,4318
a,1345,802,684,434,805,1936,570,860,682,565,1544,906,424,920,912,2995
a,856,674,723,528,667,1839,689,1032,704,686,1286,935,539,1131,925,3170
a,1411,518,258,353,522,1793,434,1188,747,431,1340,951,352,973,961,4152
a,2494,447,594,164,419,2524,259,577,597,305,2465,437,165,629,408,3900
a,2861,284,318,102,277,3226,191,301,307,199,3076,285,95,245,277,4340
a,267,352,354,505,351,1091,596,1344,342,606,954,1284,513,1377,1283,5165
a,560,525,509,523,524,1455,606,1221,507,606,1296,1182,523,1227,1181,3939
a,1267,635,516,252,650,2513,351,915,710,422,1522,701,318,897,715,4000
a,1134,861,415,360,857,2770,476,987,427,485,1090,822,385,1006,816,3493
a,932,747,770,609,737,1291,758,1107,747,781,1392,1047,616,1063,1036,2751
a,1113,769,716,521,777,1712,654,851,738,691,1475,996,542,915,998,2916
a,1680,764,779,432,759,1840,489,844,788,500,1764,833,442,840,828,2802
a,1195,529,452,327,519,1891,407,930,591,428,1645,1017,346,897,1008,4202
a,101,456,242,839,469,931,993,1551,230,1048,403,1397,898,1657,1407,3762
a,969,347,402,215,338,2087,335,860,372,346,1739,757,223,868,742,5784
a,2112,91,702,131,89,3412,201,1090,724,206,2046,57,134,1080,62,4247
a,1015,750,777,645,744,1644,769,1126,713,694,1340,897,576,1358,892,2444
a,381,811,235,597,814,1602,707,1033,225,703,659,1619,555,942,1582,3919
a,1126,511,779,397,515,2008,535,1423,918,585,1218,540,461,1487,549,3332
a,1319,604,500,323,612,1951,441,1175,503,482,1560,866,353,980,866,3849
a,765,820,596,664,818,1472,830,1170,624,896,911,1097,738,1248,1093,2642
a,469,467,612,605,469,1317,691,1309,654,688,1236,1054,616,1242,1056,3899
a,914,753,636,518,750,1304,587,794,650,653,1348,1185,598,1021,1177,3496
a,648,653,729,677,644,934,745,934,705,749,1678,1180,689,1028,1186,3205
a,1097,665,624,431,664,1913,486,961,607,480,1456,884,431,950,882,3853
ba,912,750,545,533,739,1497,677,973,579,769,1139,967,648,974,958,3724
ba,1223,533,525,281,554,2073,393,846,527,410,1757,701,305,865,722,4669
ba,592,778,509,650,758,1281,772,1106,557,831,856,1086,698,1139,1063,3708
ba,587,254,369,325,256,1208,496,1371,373,476,556,1155,312,1399,1161,6086
ba,14,935,23,1047,939,28,1184,1844,20,255,15,1808,132,1859,1802,4479
ba,1028,806,693,622,801,1679,738,875,747,740,1222,963,628,905,964,2973
ba,642,493,667,682,484,1204,825,1567,726,848,1039,774,716,1668,759,3290
ba,1833,636,714,275,635,2177,414,854,707,401,1941,675,270,828,663,3361
ba,564,378,860,518,379,1070,680,1293,877,606,1920,949,465,1242,961,3622
ba,1,110,3,31,107,7244,192,80,4,180,0,80,21,127,77,8127
ba,1738,179,1136,148,164,1953,302,1228,1131,297,2570,242,142,1281,229,3644
ba,1014,383,1207,542,381,1038,721,1413,1291,715,1602,631,532,1300,626,2988
ba,1466,862,389,215,868,2786,444,592,421,473,1563,880,251,762,880,3532
ba,1721,894,340,219,899,1883,357,329,357,360,1906,1012,232,344,1012,4519
ba,1017,1009,516,501,998,1986,677,965,446,600,1206,1182,401,776,1165,2939
ba,758,666,549,509,679,1781,685,1395,555,669,1109,1035,500,1314,1049,3131
ba,376,407,479,644,391,1063,804,1446,443,795,619,1411,650,1430,1405,4021
ba,496,340,1011,782,332,928,963,2104,1002,958,804,567,807,2174,555,2561
ba,1297,621,491,280,620,1946,511,1136,509,534,1553,878,308,975,869,3856
ba,719,467,439,255,457,1966,469,1031,437,475,1594,1005,267,1100,1001,4702
ba,1329,529,910,384,524,1481,581,937,964,619,1859,804,418,986,792,3267
ba,1009,446,985,501,458,1304,662,1496,1034,745,1502,621,573,1549,624,2875
ba,1034,860,697,623,873,1431,829,1055,726,810,1194,1033,630,1056,1056,2477
ba,755,794,593,686,792,1412,870,1166,618,936,899,1074,727,1247,1066,2749
ba,1,13,10,103,16,181,169,3722,6,163,0,69,112,3725,62,8032
ba,2317,477,499,161,464,2630,234,533,545,229,2352,478,154,576,452,4283
ba,571,767,553,726,777,1271,805,1239,586,853,838,1079,783,1232,1081,3223
ba,278,577,542,1111,583,652,1166,1347,527,1222,515,1130,1178,1464,1126,2966
ba,220,433,349,785,442,823,840,1362,388,873,703,1336,778,1528,1302,4222
ba,1311,671,489,391,662,1848,425,858,553,411,1588,910,407,908,900,4052
ba,1097,210,307,137,205,2805,171,761,346,179,1765,386,144,736,369,6766
ba,1165,574,559,359,562,2196,347,966,589,369,1635,734,372,1026,709,4222
ba,690,366,882,493,378,991,655,1288,893,635,1527,820,549,1306,831,4080
ba,16,514,14,1083,513,1488,1128,1671,20,922,3,1251,882,1784,1243,3852
ba,518,331,703,435,319,1252,413,1723,770,394,1635,598,425,1588,580,4700
ba,631,493,688,720,490,1193,769,1588,748,784,1045,785,769,1702,777,3202
ba,395,426,335,664,432,1125,708,1281,356,725,828,1434,681,1370,1402,4222
ba,1210,524,597,340,521,2017,427,867,633,383,1695,708,333,857,710,4562
ba,1243,352,1095,357,361,1552,474,1244,1146,486,1885,533,384,1315,524,3433
ba,1694,723,750,352,738,1980,518,844,726,495,1752,728,348,830,742,3164
ba,632,668,509,573,662,1423,683,1224,697,813,972,1015,724,1269,1021,3499
ba,928,436,562,382,440,2067,510,1481,615,499,1166,647,389,1533,651,4078
ba,1755,357,1038,238,360,2104,378,1326,975,350,1804,341,238,1260,340,3520
ba,893,631,639,503,632,1773,624,1469,622,577,990,682,484,1423,688,3754
ba,541,87,1525,644,80,667,741,2142,1501,724,1216,428,568,2009,399,3112
ba,926,758,686,591,768,1468,689,1109,702,655,1236,980,578,1084,989,3165
ba,880,809,392,345,810,2386,514,890,371,451,1184,1065,313,886,1056,4032
ba,742,610,629,543,621,1802,771,1562,640,771,853,679,564,1664,688,3245
ba,912,268,635,252,266,1873,408,754,618,419,2493,580,278,1081,597,4950
ba,1270,256,1542,318,256,1576,522,1974,1578,508,1179,226,299,2012,229,2639
ba,0,0,4,78,0,5,197,238,8,189,0,141,76,223,140,15085
ba,571,658,536,647,653,1190,801,1302,576,849,1009,1187,703,1300,1173,3229
ba,91,442,187,347,438,598,497,564,149,463,823,2215,319,587,2190,6474
ba,2134,725,735,265,700,2090,467,715,769,464,2055,688,251,757,667,2902
ba,4,64,14,564,64,142,736,1773,16,632,12,1335,522,1783,1333,7390
ba,4,277,8,274,268,1564,381,1808,13,387,1,749,297,2113,717,7523
ba,1748,374,1011,269,367,2074,370,1299,993,347,1801,354,269,1295,350,3463
ba,522,676,652,728,689,1204,923,1386,621,846,878,1112,717,1327,1142,2961
ba,1311,795,557,432,788,2161,534,922,608,532,1416,883,427,1103,869,3046
ba,1515,718,594,294,725,2019,516,828,578,510,1850,858,285,861,869,3364
ba,2216,858,481,199,860,2476,331,496,468,332,2107,822,213,530,822,3173
ba,425,480,466,570,489,1404,709,1538,446,693,1042,1104,573,1389,1105,3951
ba,978,797,734,577,800,1598,739,998,802,812,1278,988,650,872,978,2783
ba,379,485,481,624,483,1302,722,1179,485,728,1030,1268,631,1371,1269,3947
ba,1009,897,893,820,895,1148,943,988,865,923,1051,975,813,1028,977,2159
ba,1353,715,60,112,720,1695,218,928,918,616,1278,702,534,950,713,4872
ba,1202,900,803,690,910,1256,834,999,826,821,1233,981,693,1002,980,2254
ba,1100,763,493,446,764,1313,576,714,571,715,2157,1143,609,921,1147,2952
ba,8,539,16,397,544,2728,477,1614,15,500,3,797,421,1687,798,5840
ba,1193,530,623,322,531,1946,453,894,656,411,1689,729,323,893,725,4466
ba,784,463,408,371,473,1989,491,1046,455,505,1431,884,414,1636,893,4141
ba,1776,538,670,281,550,2281,409,798,728,390,1969,548,288,937,555,3666
ba,751,952,683,919,972,1115,1019,1091,770,934,906,994,857,1148,1006,2267
ba,943,641,680,499,657,1821,595,1498,624,574,1052,710,479,1426,709,3476
ba,1707,576,791,310,575,1975,450,968,906,459,1817,651,349,971,646,3233
ba,1163,385,905,416,400,1421,525,1658,867,447,1665,573,369,1229,589,3772
ba,1270,603,635,317,603,1735,467,879,603,428,1683,733,301,819,721,4587
ba,1358,767,495,285,767,2264,411,758,671,580,1497,845,446,704,848,3688
ba,1035,769,300,283,763,3125,385,927,367,370,1189,854,262,741,846,4168
ba,1229,896,758,584,897,1719,742,736,664,786,1259,950,628,1388,947,2201
ba,1000,594,588,386,602,1881,564,1121,608,590,1689,833,425,1198,846,3459
ba,513,1214,186,452,1207,2340,593,746,201,585,576,1469,450,824,1467,3561
ba,2078,410,404,152,415,2741,296,641,398,256,2477,468,122,719,474,4333
ba,191,424,122,507,432,645,743,1055,123,747,585,2498,547,868,2510,4387
ba,1815,527,910,314,530,1642,481,1013,1179,490,2220,584,320,1074,583,2702
ba,2391,596,598,186,595,2491,349,596,589,360,2414,589,196,613,594,3227
ba,97,594,290,1059,611,1051,1256,1627,271,1360,375,1145,1197,1800,1164,2487
ba,1590,590,650,302,591,1939,460,970,806,442,1729,697,291,774,699,3854
ba,779,658,792,635,670,1685,782,1330,766,739,1046,832,603,1428,843,2796
ba,1085,806,1037,853,813,1097,1018,1031,1004,962,1155,797,805,1019,796,2106
ba,1980,679,578,205,683,2494,400,658,459,393,1993,747,198,655,751,3511
ba,26,350,23,1567,343,915,1705,1629,19,1698,2,1259,1571,1526,1252,2499
ba,1431,637,642,310,655,2138,502,932,619,486,1878,811,308,889,819,3327
ba,957,795,673,680,805,1359,804,1125,792,736,1181,959,600,1104,956,2858
ba,1068,724,704,513,728,1684,647,1130,678,664,1358,925,537,1126,924,2974
ba,784,629,546,441,622,2006,612,1160,406,478,1382,974,306,1034,974,4030
ba,1177,478,728,260,477,2157,410,860,1051,471,2103,715,299,771,717,3710
ba,885,682,697,517,686,1881,658,982,714,686,1304,949,546,1160,953,3084
ba,0,1,4,44,2,0,143,218,4,139,3,153,41,233,154,15245
ba,808,16,62,47,15,1243,202,126,69,210,3088,692,67,115,688,8936
ba,1380,846,713,429,843,1900,513,914,706,528,1558,921,432,879,923,2899
ba,1014,388,1276,545,386,1067,690,1500,1322,697,1606,639,548,1339,642,2725
ba,1037,813,634,418,808,2079,572,898,715,610,1461,926,456,1231,927,2799
ba,1,1,4,92,0,0,159,257,5,146,0,156,92,261,151,15059
ba,0,5,6,94,3,19,222,1088,11,197,1,131,86,1109,129,13283
ba,1276,206,288,100,210,2705,241,609,322,220,2123,447,110,669,458,6400
ba,1291,677,709,364,674,2229,458,1067,704,449,1615,712,375,1071,710,3279
ba,1585,634,712,364,629,2109,478,961,683,453,1779,721,336,909,714,3317
ba,377,773,363,792,767,1194,942,1226,356,945,621,1409,806,1259,1415,3139
ba,897,264,624,257,264,1868,357,746,604,365,2519,573,296,1053,589,5108
ba,1572,1041,414,319,1061,1873,466,426,469,436,1732,1198,303,418,1224,3432
ba,1468,649,895,299,654,2010,494,907,894,490,1420,783,293,869,787,3472
ba,1247,418,725,227,416,2189,391,838,656,389,1635,643,220,872,644,4874
ba,1609,938,606,394,954,2099,521,830,83,263,2004,1111,135,751,1124,2962
ba,729,203,699,245,203,1701,423,1808,861,445,1510,438,265,1977,438,4439
ba,1185,649,622,390,639,1992,525,915,566,511,1646,867,374,982,860,3661
ba,8,565,6,202,551,4845,305,1118,10,295,1,542,197,1286,522,5931
ba,1818,794,506,232,796,2404,402,602,431,388,1873,790,229,594,780,3745
ba,570,587,372,421,583,2557,596,1786,368,578,564,629,417,1750,629,3977
ba,834,772,630,538,727,1768,692,1082,608,713,1228,957,541,1245,909,3140
ca,20,357,28,599,346,1554,695,2243,21,684,12,559,594,2219,586,5867
ca,1338,793,716,456,787,1366,633,810,730,688,1348,809,492,882,798,3738
ca,740,474,461,438,486,1580,622,1275,501,646,1022,904,457,1267,912,4599
ca,2559,585,364,167,595,2794,251,334,313,241,2482,574,179,319,574,4053
ca,24,143,37,1465,150,19,1560,1593,49,1782,25,1427,1697,1780,1441,3192
ca,220,178,374,792,197,270,948,1654,379,873,623,1198,852,1650,1304,4872
ca,973,587,717,554,595,1475,666,1122,744,684,1386,885,577,905,899,3615
ca,1247,257,1528,393,257,1525,493,1936,1539,497,1168,233,395,1937,226,2753
ca,31,1397,32,985,1391,1012,1064,730,34,940,29,2176,853,570,2140,3000
ca,1072,626,634,462,642,1735,578,949,660,586,1497,867,473,981,879,3743
ca,592,471,516,440,459,1453,515,1078,498,521,1086,1042,451,1091,1039,5132
ca,285,928,208,757,915,1616,1008,1374,189,932,315,1125,698,1352,1122,3560
ca,356,959,458,1179,948,521,1372,890,440,1400,467,1490,1192,884,1484,2344
ca,270,454,361,708,451,991,852,1370,373,833,569,1222,707,1358,1239,4626
ca,1541,646,676,311,644,2142,562,915,623,523,1742,700,280,766,692,3621
ca,427,482,468,561,494,1380,772,1523,441,729,1012,1057,555,1306,1077,4100
ca,1192,655,689,481,661,1771,655,1151,702,609,1557,729,416,1036,727,3353
ca,992,803,706,590,785,1589,750,959,798,801,1271,971,667,839,960,2903
ca,9,78,39,198,81,498,432,2318,45,450,180,659,248,2502,687,7960
ca,300,427,362,721,422,1030,949,1582,422,972,600,1357,720,1408,1338,3774
ca,944,359,418,207,361,2080,390,867,378,392,1672,755,207,889,761,5704
ca,977,608,525,386,629,1617,560,863,557,575,1559,995,397,882,1004,4250
ca,2323,519,560,168,543,2524,394,534,517,372,2312,505,181,512,522,3898
ca,739,521,570,563,520,1652,723,1135,586,580,1161,858,417,1738,856,3765
ca,948,384,481,262,378,1985,356,892,531,355,1545,790,253,920,794,5510
ca,888,697,626,599,690,1564,650,1064,671,626,1232,919,610,1076,919,3553
ca,650,542,479,582,544,1188,698,1178,510,722,1063,975,633,1195,978,4447
ca,1588,939,345,294,955,2157,403,460,350,371,1731,1017,298,489,1024,3963
ca,1576,692,677,408,700,1838,480,857,724,473,1742,724,414,868,727,3484
ca,29,1370,29,864,1367,1395,948,869,36,914,8,1695,839,909,1688,3424
ca,1914,531,589,225,534,2505,287,888,556,280,2303,635,213,800,633,3491
ca,126,564,7,86,585,6269,182,27,8,183,117,520,88,36,541,7045
ca,654,641,462,440,641,1472,592,798,449,567,1003,1166,421,825,1170,5083
ca,1006,452,362,244,442,2269,368,1029,440,373,1550,659,255,1026,644,5265
ca,939,446,563,408,459,2054,535,1476,601,523,1178,654,412,1467,669,4000
ca,1856,1144,323,314,1147,1885,404,414,382,399,1881,1194,306,416,1198,3121
ca,1106,692,795,527,685,1638,605,1046,824,612,1242,842,539,1082,826,3323
ca,43,401,102,445,404,1969,615,1515,52,659,84,928,513,1879,936,5839
ca,210,69,1325,449,69,571,576,1583,1376,574,2545,656,441,1626,672,3642
ca,892,748,640,540,742,1272,640,803,660,725,1294,1172,620,1051,1151,3434
ca,611,656,509,601,648,1360,707,1256,718,859,962,1030,767,1285,1023,3392
ca,826,619,498,541,621,1889,642,1010,539,632,1196,1054,532,1077,1046,3662
ca,1141,708,604,451,707,1742,566,883,539,541,1352,898,448,903,901,4000
ca,102,913,11,90,903,1802,279,3375,170,1866,69,834,1701,19,830,3420
ca,1533,546,562,282,534,2085,424,839,537,444,1950,643,272,750,624,4359
ca,617,691,189,298,681,1462,455,433,199,448,1312,1739,300,390,1758,5412
ca,1537,912,337,317,945,2097,427,427,350,397,1667,973,304,467,1011,4216
ca,1386,731,57,104,741,1729,225,954,928,662,1309,722,534,956,727,4619
ca,1615,445,501,242,454,2386,346,695,646,333,2021,535,251,696,549,4669
ca,42,1376,27,862,1367,1398,955,834,26,928,13,1700,840,879,1691,3446
ca,236,684,377,922,680,1126,1035,1401,372,1060,465,1189,933,1416,1186,3302
ca,785,653,767,655,659,1670,813,1316,745,745,1040,820,592,1397,829,2898
ca,1494,731,708,448,727,1899,564,941,713,524,1782,805,409,878,803,2958
ca,1588,636,684,373,626,2089,472,943,686,448,1777,704,352,898,702,3406
ca,928,454,544,394,443,1978,578,1419,592,587,1146,661,391,1453,633,4183
ca,10,565,7,194,557,4860,346,1065,5,344,2,544,181,1202,526,5976
ca,1169,843,413,380,847,2739,508,992,403,501,1107,803,365,942,809,3563
ca,976,301,1033,649,300,284,829,1645,469,502,1632,901,326,1358,901,4278
ca,1240,722,713,411,720,1957,545,928,743,519,1522,825,396,899,820,3424
ca,984,824,710,556,810,1585,725,958,791,811,1283,984,665,845,990,2863
ca,1127,934,585,516,944,1606,651,1107,610,671,1258,1064,552,903,1072,2784
ca,8,98,25,702,100,249,883,2205,19,1015,13,1381,844,2320,1383,5139
ca,1279,218,294,148,214,2630,242,581,307,241,2113,444,156,572,437,6508
ca,1105,548,638,458,545,1750,445,1035,618,449,1471,661,441,1034,661,4525
ca,1067,1073,212,250,1066,2370,404,389,250,442,1176,1213,260,375,1203,4634
ca,1089,730,587,409,735,1696,597,836,557,616,1268,867,427,856,888,4226
ca,989,645,565,526,636,1219,672,788,544,559,1752,1042,410,668,1018,4351
ca,670,646,543,629,654,1334,749,1202,535,721,929,963,582,1153,969,4105
ca,1184,656,724,536,641,1696,670,973,654,496,1463,748,395,930,763,3855
ca,1116,597,658,430,601,1791,528,1321,608,516,1259,676,397,1202,676,4008
ca,20,655,17,492,655,1975,607,1291,16,606,1,1083,499,1282,1087,6098
ca,359,146,149,226,165,1354,338,1155,264,328,1085,642,204,3223,657,6089
ca,321,474,415,654,468,1024,742,1369,380,773,678,1118,663,1310,1104,4891
ca,1157,557,537,337,572,2023,432,865,542,436,1713,722,356,866,744,4525
ca,23,408,25,1760,420,380,1865,1167,37,1997,2,1351,1913,1236,1359,2441
ca,665,625,684,692,627,1192,820,1266,767,786,1171,1015,714,1165,1020,3175
ca,964,648,555,532,630,1214,658,801,538,520,1777,1048,405,665,1024,4405
ca,1799,506,822,221,510,2066,452,812,923,494,1975,579,249,796,578,3602
ca,10,275,9,218,263,1550,459,1734,17,451,8,740,231,2060,698,7661
ca,2,17,19,335,23,24,531,1891,22,530,8,1415,343,2815,1419,6990
ca,658,391,843,560,370,992,755,1461,863,755,1494,880,548,1314,888,3612
ca,1175,692,650,447,710,1832,627,1115,597,532,1444,790,362,1106,801,3504
ca,995,822,718,583,811,1615,733,963,799,837,1299,1000,640,836,971,2762
ca,2,91,4,80,93,4589,296,2705,6,281,0,43,90,2887,42,5175
ca,0,4,4,64,8,10,306,1090,5,302,1,112,49,1120,120,13189
ca,1473,417,460,241,424,2417,415,861,539,390,2144,523,229,1038,532,4281
ca,827,765,676,675,764,1508,812,1114,640,820,1142,968,659,1078,970,2966
ca,1820,295,926,229,303,1904,378,1012,986,382,1896,269,250,979,275,4480
ca,925,755,727,585,754,1285,764,1054,731,788,1351,1032,625,1046,1032,2930
ca,727,218,691,289,215,1674,450,1769,840,486,1488,442,299,1917,435,4444
ca,784,661,542,511,644,1574,685,1133,489,632,1169,1015,475,1092,1001,3977
ca,2843,384,411,123,383,2831,282,417,439,282,2729,346,128,427,351,4008
ca,2320,583,570,226,583,2471,333,569,579,337,2308,556,226,579,569,3575
ca,3691,36,50,70,35,3624,228,24,50,226,3609,12,68,23,17,4621
ca,1255,598,598,364,607,2041,488,898,573,501,1851,828,386,1053,830,3513
ca,1147,353,953,357,351,1248,486,1131,956,483,2366,660,361,1148,648,3736
ca,548,338,342,292,338,2865,425,2091,376,430,591,371,294,1944,369,4770
ca,1736,756,395,256,770,2646,403,616,360,396,1693,751,252,665,758,3931
ca,2180,475,444,158,460,2446,339,431,547,344,2206,476,174,556,455,4693
ca,1832,833,645,370,828,2001,490,735,696,501,1833,830,386,763,828,2813
ca,419,96,656,414,93,437,569,1103,722,587,2830,1080,440,1285,1070,4583
ca,1048,642,668,471,638,1846,579,1060,637,533,1414,776,440,1105,783,3744
ca,664,717,254,356,708,2990,490,1197,233,459,766,822,338,1118,817,4455
ca,1332,813,734,499,805,1351,692,841,738,699,1329,822,513,887,808,3521
ca,2413,536,576,172,533,2404,375,548,542,368,2387,527,169,566,524,3744
ca,1249,1570,315,407,1572,1201,646,180,283,656,1414,1729,414,279,1734,2735
ca,1459,637,865,314,635,1990,549,890,835,519,1410,760,306,806,772,3637
ca,1481,720,576,282,665,2329,546,862,630,529,1510,767,270,914,697,3606
ca,824,404,486,280,416,2415,468,1418,431,458,1137,623,283,1380,641,4720
ca,610,404,663,411,395,1557,604,1209,666,681,1208,725,492,1678,718,4363
