class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
a,2259,425,514,54,427,3167,174,505,530,152,2543,477,49,616,488,4004
a,3810,411,553,43,430,2880,135,406,554,140,2724,360,55,384,353,3146
a,802,865,860,989,891,965,1076,1290,527,1025,601,1087,936,1309,1067,2094
a,1235,681,835,373,679,1844,420,1193,800,537,1187,857,486,1230,870,3157
a,1752,919,918,432,903,1767,509,1019,858,513,1485,834,440,821,864,2350
a,1812,887,894,382,962,1890,491,954,821,464,1486,803,355,690,831,2662
a,0,0,160,125,23,89,319,1493,7,537,36,938,305,1253,953,10146
a,616,869,489,627,853,1626,744,1452,426,768,676,1118,679,1287,1099,3055
a,637,912,596,805,929,1171,938,1001,571,947,766,1424,779,1048,1410,2450
a,1708,409,371,77,425,3611,140,777,308,242,1568,475,110,556,518,5089
a,2355,500,1259,204,478,2201,335,989,1209,434,1747,323,209,823,326,2992
a,1356,807,835,372,824,1900,449,904,780,568,1533,832,435,984,846,2959
a,1028,874,938,747,839,1207,796,1118,879,864,855,1050,808,1178,1014,2189
a,309,604,600,1297,602,699,1389,1281,560,1495,411,1210,1403,1371,1211,1942
a,1240,850,796,473,865,1744,589,1362,584,576,1010,883,451,1082,891,2988
a,1162,1003,805,632,1023,1768,698,1123,844,813,817,766,742,1262,785,2141
a,1043,1431,485,558,1458,1871,672,833,448,695,662,1143,563,763,1163,2596
a,1743,885,982,450,918,1650,539,1046,918,555,1443,779,457,886,791,2342
a,1880,965,1014,497,957,1567,519,834,1000,588,1395,805,552,929,807,2075
a,71,486,85,217,495,3969,289,1971,1,420,29,496,330,2106,501,4918
a,802,935,833,900,916,1077,1061,1065,753,1112,684,974,932,1089,987,2264
a,936,683,784,579,671,1235,813,1237,730,861,880,980,679,1181,929,3206
a,2509,453,788,158,448,3109,190,1029,708,242,1707,309,207,875,319,3333
a,1865,570,716,166,560,2735,260,1028,632,274,1987,598,175,767,584,3467
a,1335,465,1576,490,467,1036,567,1339,1610,636,1441,580,569,1481,591,2201
a,245,1232,158,381,1252,2920,525,1055,95,565,137,1197,377,934,1213,4098
a,1239,815,860,638,829,1439,741,1270,727,611,1073,894,544,1202,908,2594
a,1221,741,880,510,762,1626,619,1240,846,611,1206,866,514,1153,845,2744
a,483,474,646,543,474,1108,695,1563,601,819,825,997,633,1550,974,3999
a,2378,793,680,257,822,2288,324,625,563,362,1793,655,307,764,677,3096
a,1180,451,1357,441,481,1119,526,1258,1292,655,1675,631,544,1294,635,2845
a,740,824,682,722,825,1144,779,1428,623,801,764,958,721,1227,993,3153
ba,1727,1101,1122,669,1106,1064,904,719,1122,849,965,640,665,716,641,2374
ba,1793,980,833,411,926,1639,622,635,879,603,1314,732,422,716,655,3224
ba,1579,963,867,514,949,1388,751,910,874,698,1144,740,517,856,694,2940
ba,951,238,133,96,212,1691,465,1103,177,308,750,769,74,1203,694,7520
ba,0,48,0,158,20,82,501,1520,55,339,240,972,137,1637,881,9794
ba,903,1150,869,1140,1162,770,1276,779,784,1275,551,877,1135,993,859,1861
ba,1292,1228,572,583,1170,1656,756,835,625,692,955,1081,583,911,1012,2433
ba,367,886,408,943,898,945,1165,1616,381,1055,374,971,910,1723,1012,2730
ba,1247,1213,662,550,1193,1421,699,817,635,649,1097,1266,559,687,1247,2442
ba,0,46,0,182,32,42,576,1738,45,458,177,910,120,1866,887,9305
ba,1171,734,989,517,710,1734,614,1233,1021,566,1298,819,424,1244,700,2610
ba,856,970,663,739,1009,999,898,983,700,928,924,1252,780,1031,1217,2435
ba,1307,898,1063,624,880,1448,734,1199,1111,748,1090,739,723,1294,702,1824
ba,585,1199,300,505,1198,1594,841,851,283,684,506,1219,461,686,1229,4243
ba,1218,1334,551,537,1310,1797,637,852,599,657,1022,1138,566,866,1152,2148
ba,1348,747,739,389,760,1860,467,1121,753,456,1507,913,396,1021,956,2951
ba,798,630,510,792,639,1203,822,1244,557,783,736,1298,712,1339,1332,2989
ba,1978,1197,568,309,1187,2114,428,684,645,429,1416,939,329,680,908,2573
ba,1225,821,848,628,836,1445,788,1203,753,602,1060,934,492,1270,961,2518
ba,1196,769,826,511,753,1810,649,1254,781,526,1314,907,379,1087,891,2731
ba,980,1076,645,615,1089,1596,775,1139,647,756,802,1062,690,1195,1057,2260
ba,1334,895,989,699,902,1220,720,1046,987,754,1181,960,663,1095,920,2019
ba,1733,1079,951,537,1125,1475,706,883,912,590,1270,898,534,821,929,1941
ba,1220,821,825,544,843,1549,657,1175,823,611,1242,885,469,1170,889,2661
ba,0,6,58,178,0,0,416,1437,82,334,61,883,213,1447,788,10481
ba,1843,957,1040,567,919,1442,708,885,984,602,1180,653,534,834,640,2596
ba,1380,930,974,591,926,1355,744,1085,1028,740,993,743,644,1068,715,2468
ba,524,841,663,1043,810,940,1173,1383,665,1047,512,895,1003,1250,854,2781
ba,1130,857,666,549,768,1772,752,1338,847,680,1015,731,503,1065,686,3025
ba,1257,904,903,706,886,1292,759,1076,920,741,901,761,740,1111,726,2701
ba,755,1019,827,1089,994,963,1185,1208,735,1192,548,908,1057,1030,762,2112
ba,688,579,573,486,533,2105,517,1498,602,514,900,738,621,1465,682,3883
ba,1474,649,1134,480,587,893,696,756,1234,670,1814,817,435,831,762,3152
ba,2412,641,573,219,664,2550,298,635,797,301,1900,493,298,758,498,3347
ba,1137,987,736,696,927,1402,704,992,1007,857,660,683,960,1395,656,2585
ba,1259,1243,600,603,1231,1714,667,798,628,672,919,1073,620,861,1068,2428
ba,578,789,520,847,774,1214,911,1193,540,893,604,1217,869,1221,1183,3031
ba,555,563,536,518,551,1166,744,1489,506,592,755,988,514,1551,969,4387
ba,1485,1234,565,410,1244,1914,583,661,537,522,1225,1082,411,674,1077,2760
ba,1842,924,937,386,888,1665,580,926,991,512,1401,756,392,953,750,2481
ba,408,888,522,1273,883,800,1448,1275,515,1275,359,1019,1151,1209,1009,2350
ba,1157,598,896,461,620,1558,670,1281,909,611,1237,821,480,1258,847,2980
ba,1999,393,1562,275,380,1532,417,1347,1596,357,1497,387,260,1391,362,2629
ba,1410,1231,554,473,1319,1744,723,768,545,683,875,859,551,802,899,2948
ba,1188,807,1082,677,744,1255,861,898,1054,742,1145,889,613,923,797,2709
ba,961,858,735,558,820,1450,817,1130,687,753,1021,986,583,1123,982,2920
ba,1202,653,890,409,692,1500,588,1051,865,610,1484,932,484,1174,960,2890
ba,2489,644,938,143,610,2294,407,790,866,303,1837,524,159,850,454,3076
ba,1385,666,696,134,634,2104,379,445,670,309,3043,946,166,501,898,3408
ba,2158,248,2112,144,254,1604,349,1709,2078,323,1141,207,150,1655,168,2084
ba,0,6,21,199,0,14,555,1377,60,460,64,1018,153,1468,978,10011
ba,1463,987,1021,647,980,1277,780,980,995,755,1134,893,637,1017,879,1939
ba,658,302,908,325,318,785,558,857,926,512,2757,1370,375,911,1258,3564
ba,1539,1126,876,611,1078,1257,756,954,970,794,1029,925,675,1017,869,1908
ba,1155,822,802,431,876,1550,707,781,840,802,1210,806,540,994,867,3201
ba,154,321,228,1841,560,157,1750,1310,302,2122,131,1190,1570,1733,1122,1893
ba,2012,433,1525,308,454,1495,436,1315,1565,384,1498,395,281,1316,404,2563
ba,1470,1077,993,736,1086,1187,827,983,952,799,981,853,705,1035,875,1825
ba,1302,1048,577,420,1044,2619,541,1218,568,493,892,778,391,1156,771,2566
ba,1463,960,775,447,955,1656,587,990,762,583,1290,973,435,1014,929,2565
ba,2456,1078,754,270,1082,1965,422,572,758,419,1718,818,297,644,819,2312
ba,2086,549,597,139,563,2645,327,671,605,278,2236,570,114,815,531,3658
ba,792,874,510,804,894,1232,989,1243,562,966,666,1212,781,1186,1202,2471
ba,330,484,483,626,451,1122,823,1758,477,758,799,1124,668,1526,1103,3852
ba,1269,651,802,329,640,2066,458,1057,735,439,1395,744,354,1287,721,3437
ba,7,46,98,187,15,8,639,1374,121,529,54,927,206,1433,862,9878
ba,2167,588,711,177,560,2575,303,724,890,299,1794,525,210,990,534,3337
ba,1343,798,1133,600,797,1294,763,1187,1204,799,1151,735,714,1234,725,1907
ba,593,510,366,273,483,2792,501,1740,437,432,550,363,314,2155,288,4587
ba,582,621,521,522,549,1215,810,1377,461,679,823,979,549,1383,922,4391
ba,1688,1153,985,613,1122,1445,727,791,967,683,1137,847,583,765,846,2032
ba,2184,950,937,352,935,1730,529,744,901,525,1489,725,412,769,703,2499
ba,1482,875,817,287,880,2155,410,815,637,571,1310,837,468,1024,815,3001
ba,1305,1265,593,481,1224,1783,686,868,646,723,864,899,613,879,868,2687
ba,1208,879,938,644,862,1235,813,1160,927,791,1004,928,659,1167,893,2276
ba,864,586,1048,670,561,1151,794,1574,958,840,893,635,660,1720,589,2841
ba,1840,786,738,281,807,1791,557,679,726,475,1567,627,236,677,627,3970
ba,1146,900,633,414,929,1817,614,1457,550,563,992,826,373,1162,904,3104
ba,621,1329,328,605,1322,2065,720,1277,306,702,519,1151,626,1005,1142,2666
ba,3879,353,496,37,358,3115,131,332,496,115,2921,287,44,343,292,3185
ba,1419,904,915,591,924,1572,638,1070,917,595,1362,901,516,984,877,2199
ba,1210,864,787,587,852,1697,646,1229,762,654,1131,918,549,1188,926,2384
ba,1226,1018,947,644,997,1347,777,998,955,831,970,880,711,1019,829,2235
ba,478,865,393,855,841,1175,1069,1590,488,1110,431,1052,920,1730,1022,2365
ba,1209,667,814,388,682,1835,498,1186,803,551,1258,849,453,1230,847,3114
ba,1101,889,818,596,880,1464,712,1159,850,727,1173,900,604,1219,910,2382
ba,316,627,453,982,651,936,1144,1748,539,1092,533,1128,938,1688,1118,2491
ba,928,970,694,645,953,1340,931,884,623,949,749,876,704,1316,827,2995
ba,1395,871,881,423,879,1488,538,895,1018,623,1569,936,505,971,927,2465
ba,1374,618,1224,400,628,1201,559,1130,1431,689,1375,626,541,1442,621,2525
ba,1628,1196,915,580,1189,1417,733,803,856,721,1045,971,578,857,989,1906
ba,875,955,775,892,964,1228,1001,1184,794,1050,787,975,886,1100,1016,1902
ba,1419,981,966,638,995,1376,769,1021,947,807,1067,835,642,1015,867,2039
ba,2142,817,956,296,828,1965,409,830,899,437,1659,659,311,896,672,2608
ba,1215,883,817,536,896,1653,675,1105,849,695,1042,835,544,1172,848,2619
ba,1153,994,813,579,996,1705,707,1011,665,622,1083,991,481,1047,1016,2521
ba,902,648,822,654,653,997,773,1225,1207,912,1241,986,794,1326,960,2284
ba,605,908,587,772,940,1152,921,983,568,958,802,1456,769,1098,1465,2400
ba,7,15,60,194,13,0,580,1421,95,493,42,871,141,1531,849,10072
ba,0,0,404,260,0,0,472,953,406,472,1830,1761,292,916,1736,6882
ba,1358,1111,909,721,1096,1390,790,935,885,728,1031,930,693,913,924,1970
ba,848,992,666,759,975,1030,891,1020,698,978,866,1225,794,1077,1242,2323
ba,2421,530,640,160,547,2622,271,1241,509,241,2290,464,126,742,491,3089
ba,0,42,4,196,0,4,443,1653,55,298,179,1024,200,1736,935,9615
ba,15,134,0,129,121,1165,472,1395,51,346,146,937,124,1589,862,8898
ba,649,406,475,368,450,1369,564,1415,486,515,1003,1197,432,1510,1141,4404
ba,861,679,759,641,684,1289,765,1178,785,728,1241,1208,616,1227,1179,2544
ba,707,678,701,584,680,1731,740,1495,627,681,964,955,527,1464,917,2933
ba,357,773,351,651,747,1202,890,1385,334,830,540,1362,668,1473,1332,3489
ba,1329,642,710,167,678,2099,320,388,659,296,3085,913,210,408,906,3574
ba,2807,1266,450,159,1238,2105,314,319,430,285,1922,985,170,321,941,2672
ba,1334,815,1058,563,833,1520,740,1177,890,711,991,726,570,1180,746,2530
ba,2011,652,743,194,641,2223,356,855,821,311,1839,712,191,927,671,3237
ba,12,30,326,344,2,3,659,808,344,537,1544,2428,366,885,2350,5746
ba,1490,425,467,111,413,3547,270,1064,460,208,1511,449,93,1096,426,4354
ba,1002,844,809,672,861,1592,814,1040,765,694,1096,931,553,1015,885,2811
ba,201,1707,80,1050,1689,1393,1194,749,218,1297,88,1367,942,941,1239,2229
ba,1406,883,913,571,873,1717,730,1094,862,623,997,761,546,1072,733,2603
ba,732,485,390,193,465,3328,407,2187,361,324,527,441,172,2090,400,3882
ba,1694,845,799,329,790,1857,493,890,816,446,1626,934,334,937,838,2756
ca,545,1374,388,969,1437,529,1076,303,455,1134,332,1350,1007,444,1382,3659
ca,1203,940,724,594,902,987,874,696,906,878,1062,864,487,963,818,3486
ca,1412,1120,616,413,1110,1812,710,671,657,695,993,925,419,696,932,3203
ca,1261,1263,622,661,1297,1351,694,717,671,733,986,1100,679,761,1129,2459
ca,1000,554,361,292,629,2749,276,563,390,245,2021,607,196,690,644,5167
ca,1711,1069,575,389,976,1865,536,684,561,453,1311,914,445,574,705,3616
ca,1426,1202,903,813,1238,1131,888,787,891,889,752,687,805,789,692,2491
ca,2111,281,2072,270,303,1421,346,1632,2080,336,1157,150,299,1608,164,2154
ca,817,980,533,625,962,1406,702,795,475,580,1103,1379,551,701,1305,3470
ca,1238,971,843,631,968,1272,699,828,855,723,1138,942,651,909,949,2767
ca,1139,777,799,684,836,1224,643,1073,769,631,1041,942,653,1085,967,3121
ca,994,1059,654,787,1064,958,1040,1026,798,1137,683,932,856,1090,956,2350
ca,1123,387,1728,400,390,661,636,1275,1717,676,1700,645,392,1321,614,2719
ca,1367,812,806,498,810,1609,632,775,887,636,1170,759,424,897,774,3528
ca,838,1003,641,776,1007,1185,961,1199,718,963,686,995,735,1039,1044,2594
ca,2080,553,643,175,582,2530,343,763,534,332,2207,486,167,670,523,3796
ca,1529,817,830,450,809,1649,652,1032,879,675,1426,672,432,1089,642,2801
ca,830,926,529,783,981,1191,924,1122,598,933,676,1178,818,1049,1176,2670
ca,885,805,705,446,856,1402,652,1555,721,717,932,583,600,827,820,3878
ca,1551,639,619,283,683,2055,481,1020,585,462,1793,775,225,784,817,3612
ca,869,768,673,627,789,1247,823,1199,709,870,848,1044,617,1140,1045,3116
ca,1603,1769,294,273,1793,2028,431,316,284,424,1030,1274,243,294,1306,3022
ca,1445,1037,913,567,1087,1446,726,849,898,756,1065,823,571,797,895,2509
ca,1096,896,747,493,920,1306,659,1065,714,623,1098,985,460,1248,972,3102
ca,1151,720,665,448,709,1525,649,1009,765,600,1170,905,480,1019,877,3692
ca,923,868,853,838,859,1252,942,1123,786,898,757,849,825,1059,783,2769
ca,816,646,654,531,643,1414,765,1110,662,686,1097,779,480,1070,767,4264
ca,982,1468,521,823,1503,1180,1029,675,576,1033,543,986,842,680,1035,2508
ca,2163,1000,885,469,986,1533,617,594,1064,626,1346,600,514,710,611,2666
ca,1135,414,926,338,402,2218,499,2032,880,515,787,233,366,1921,235,3483
ca,1373,1094,612,464,1074,1726,519,942,561,532,1352,1137,486,732,1144,2636
ca,234,165,666,392,230,483,619,1391,632,592,1549,1448,525,1168,1620,4670
ca,57,86,480,362,100,18,658,494,495,624,2227,1754,289,554,1751,6435
ca,771,899,573,612,920,1483,802,1068,611,853,733,876,654,1052,953,3524
ca,1145,611,995,551,613,1437,744,1289,958,707,1165,777,512,1159,794,2927
ca,1142,753,1029,658,769,1317,816,1281,1029,841,891,669,672,1402,658,2457
ca,967,843,712,713,846,1357,853,1201,706,841,811,861,703,1131,881,2958
ca,1284,1098,1116,1034,1087,795,1190,807,1105,1124,729,578,910,796,550,2181
ca,1587,1106,517,376,1137,2065,586,655,497,558,1245,926,345,585,968,3231
ca,2387,846,652,238,902,2297,413,577,544,429,1767,643,258,672,695,3064
ca,398,855,568,1327,845,626,1551,1264,544,1456,302,973,1305,1244,984,2142
ca,1061,970,881,819,949,1147,923,1173,855,881,806,919,794,1015,904,2287
ca,1260,994,652,680,1028,1410,796,985,694,782,870,798,645,938,820,3032
ca,0,40,80,298,90,239,741,1052,96,754,73,1122,189,1107,1202,9301
ca,1051,771,695,558,762,1233,746,858,740,741,1182,918,519,949,916,3745
ca,855,722,647,612,728,1240,881,1189,682,869,925,978,588,1154,997,3317
ca,1061,1500,546,796,1543,1059,962,583,580,945,591,1018,815,570,1058,2757
ca,0,0,41,281,6,21,706,1322,86,639,64,988,235,1402,977,9616
ca,1974,814,857,378,827,1841,533,789,887,466,1593,665,377,711,644,3028
ca,1130,483,886,384,523,2132,531,1856,868,530,826,267,347,1847,276,3498
ca,950,970,741,684,1011,1487,899,1089,728,883,795,901,690,1109,885,2562
ca,1415,891,906,423,898,1436,579,918,1033,654,1481,911,505,923,893,2518
ca,1021,1025,898,800,1020,1170,978,982,932,929,900,927,791,949,959,2103
ca,697,675,719,628,712,1662,736,1477,635,751,903,898,670,1414,896,2911
ca,1230,671,917,502,687,1344,778,1139,951,754,1214,763,469,1068,782,3115
ca,260,1736,229,976,1649,1366,1125,826,191,1185,106,1440,997,852,1217,2229
ca,1271,1068,776,578,1089,1689,740,1078,850,835,820,759,671,1169,745,2246
ca,38,13,734,365,31,51,711,724,719,688,2550,1825,373,752,1854,4956
ca,1202,1205,817,687,1213,1138,823,990,771,857,910,931,728,1002,934,2176
ca,826,945,517,800,927,1184,986,1209,594,993,669,1159,815,1126,1158,2476
ca,911,785,696,641,798,1360,850,1424,690,812,882,935,611,1354,928,2707
ca,3627,465,664,57,502,2624,179,514,676,212,2441,326,86,472,336,3203
ca,719,518,549,392,501,1367,589,1184,477,598,953,1139,495,1256,1030,4617
ca,1159,922,818,758,949,1236,751,890,844,767,794,697,768,916,659,3456
ca,1760,1081,892,489,1102,1334,766,590,861,791,1122,755,528,629,790,2894
ca,1528,1272,659,463,1296,1081,802,488,658,756,1114,1055,496,499,1074,3143
ca,1435,1075,528,345,1118,1501,603,365,541,623,1430,1018,294,363,1121,4024
ca,1757,965,1003,592,958,1273,812,799,997,790,1065,640,566,773,606,2788
ca,2304,982,1014,458,955,1414,660,648,1113,674,1276,561,471,666,538,2650
ca,36,621,32,366,643,3284,637,1837,65,636,7,393,331,2050,399,5047
ca,1307,327,1187,311,317,1465,546,1702,1309,529,1139,166,285,1761,164,3869
ca,3700,421,575,109,407,2820,307,326,614,275,2572,239,92,370,231,3326
ca,2145,693,829,275,681,2053,490,675,795,485,1655,557,292,675,506,3578
ca,1809,1014,871,480,972,1543,710,652,915,614,1266,629,470,690,692,3057
ca,750,818,734,902,805,962,1173,1133,709,1177,585,865,942,1222,833,2774
ca,1051,1403,564,655,1378,1734,882,894,554,807,661,910,668,861,939,2423
ca,1454,1052,468,364,1065,1507,562,360,518,563,1471,1059,316,404,1159,4062
ca,1442,1106,926,613,1139,1005,928,711,1011,994,1014,946,656,719,910,2264
ca,183,348,339,1579,394,99,2142,1319,222,2129,89,1239,1526,1743,956,2077
ca,0,17,24,185,98,181,547,1204,48,559,102,1063,133,1196,1092,9935
ca,1185,861,757,600,888,1160,768,862,784,809,1219,1077,527,860,1141,2886
ca,1596,825,792,384,880,2014,579,810,681,463,1359,726,291,783,752,3449
ca,797,901,522,820,952,1239,904,1193,591,957,679,1208,831,1103,1208,2479
ca,66,824,19,87,840,5794,319,728,28,311,47,583,104,720,569,5345
ca,14,153,29,105,166,1089,652,1309,62,607,73,913,102,1459,878,8773
ca,2320,793,924,260,846,2025,469,790,843,456,1655,669,251,795,664,2624
ca,950,1072,626,803,1093,1317,951,1139,521,883,703,1160,689,1063,1139,2275
ca,667,571,1102,853,616,453,1066,780,1016,1024,1171,980,745,780,972,3588
ca,1052,1424,470,505,1442,1855,790,764,474,874,562,1073,532,779,1115,2673
ca,1521,505,514,156,523,3331,341,985,444,329,1414,469,158,881,444,4369
ca,614,637,527,554,650,1384,735,1216,544,692,916,932,447,1326,949,4261
ca,752,610,487,326,619,2026,582,1256,534,604,835,763,356,1298,776,4560
ca,892,768,613,492,777,1826,626,1206,574,579,1123,911,502,1203,927,3365
ca,27,158,50,317,199,608,576,1518,53,627,149,1203,325,1616,1238,7720
ca,1025,884,830,670,887,1341,824,1105,871,828,1011,982,694,1133,960,2339
ca,909,404,1552,756,432,587,921,1409,1573,908,1258,688,732,1460,662,2133
ca,2570,344,1521,184,338,1787,329,1075,1479,342,1911,213,212,1179,211,2689
ca,1022,934,791,696,946,1561,827,1427,795,840,664,682,669,1397,663,2470
ca,1976,982,960,516,1026,1264,713,639,936,705,1221,661,495,593,659,3038
ca,1186,972,1025,869,973,1055,985,1156,978,968,810,806,855,1105,766,1875
ca,21,36,505,468,52,12,666,686,479,743,1882,2529,490,616,2559,4640
ca,1530,730,809,318,725,1993,480,1078,790,491,1366,716,369,1212,684,3093
ca,1278,511,837,326,551,2528,369,1915,852,421,890,294,286,2029,338,2959
ca,1302,975,727,646,944,1201,997,779,862,895,890,766,526,846,762,3266
ca,1973,1083,751,434,1095,1308,652,769,820,644,1370,824,437,854,844,2526
ca,1300,1260,977,842,1296,743,1068,586,921,1018,956,1063,817,526,1058,1953
