class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
a,0,0,27,235,0,0,377,2485,8,439,9,1528,283,2394,1542,125362
a,0,0,41,171,0,0,513,2583,3,601,7,1583,198,2506,1644,141471
a,0,0,34,287,3,0,840,2399,22,968,7,2038,268,2302,2182,160046
a,0,3,45,402,0,0,830,2971,9,838,53,2296,492,2909,2217,246525
a,0,8,43,351,3,1,665,2172,10,754,35,1747,412,2055,1780,126494
a,0,0,44,471,1,0,597,2247,20,611,148,2200,522,2206,2162,142043
a,2,7,51,444,0,0,786,2782,16,847,82,2304,509,2691,2307,205728
a,0,4,44,426,0,0,717,2697,23,748,73,2141,467,2646,2135,193541
a,0,3,45,354,1,0,687,3437,26,696,96,2382,397,3404,2350,272882
a,0,9,46,461,0,0,751,3182,23,737,35,2281,540,3140,2197,251823
a,0,8,47,480,2,0,640,3007,24,640,42,2170,511,2999,2145,228857
a,7,4,37,147,2,0,1414,3328,18,1438,16,2692,166,3304,2699,275249
a,30,14,29,102,0,0,2022,4051,17,1990,36,3158,99,4098,3143,394660
a,0,5,45,342,0,0,828,2367,6,892,102,2164,414,2270,2161,167756
a,8,8,27,88,11,0,1905,3543,26,1937,15,2694,101,3499,2710,296468
a,12,10,21,104,12,0,1897,3746,23,1919,19,2793,134,3692,2783,325060
a,32,6,40,109,2,0,2020,3965,20,2032,62,2926,143,3939,2908,378066
a,8,10,18,66,9,0,2141,3711,19,2121,6,2808,89,3707,2766,327677
a,15,4,41,70,18,0,2703,4285,19,2809,12,3020,81,4190,3101,425856
a,11,16,29,90,10,0,1905,3596,23,1895,3,3110,72,3630,3124,340688
a,26,6,22,38,14,0,1708,3634,23,1775,41,2522,57,3547,2562,286525
a,7,4,51,94,11,0,2238,3813,19,2316,41,3077,117,3744,3125,390303
a,8,1,33,79,4,0,2205,3339,28,2228,12,3037,83,3317,3053,283974
a,17,1,45,105,8,0,2003,3754,22,2065,20,3075,95,3725,3140,338334
a,0,0,49,368,6,0,1056,3561,27,1115,17,2489,359,3533,2551,293449
a,4,16,43,274,12,1,1053,3301,30,1084,19,2133,280,3277,2162,251536
a,0,4,32,201,5,0,1160,3347,22,1211,19,2167,159,3348,2259,246166
a,10,2,45,158,9,0,1043,2988,20,1049,16,1955,146,3019,1966,195510
a,7,10,38,272,13,6,709,2886,8,739,20,1742,260,2898,1781,159180
a,4,15,38,258,12,11,665,2853,6,757,4,1800,301,2750,1852,167180
a,0,0,43,278,0,0,755,3052,0,804,3,1933,328,2996,1932,219718
a,5,17,38,269,13,21,719,3212,6,739,16,1834,304,3189,1823,203555
a,0,0,40,202,0,0,676,2726,12,795,48,1776,222,2615,1875,166675
a,9,9,46,281,17,0,774,2749,18,841,1,1786,326,2665,1800,168030
a,12,0,31,251,3,0,763,3267,18,709,6,1975,267,3318,1902,233494
a,20,11,39,256,19,7,805,3354,25,796,10,1983,245,3388,1977,236066
a,0,10,33,234,15,3,926,2973,24,926,13,1863,257,2959,1835,194954
a,0,8,44,258,4,0,718,2901,11,756,26,1948,276,2878,1972,204425
a,0,2,42,267,5,0,640,3086,15,708,46,1970,286,3026,2016,217811
a,0,0,44,273,2,0,742,3317,7,826,16,2192,324,3219,2223,260344
a,0,0,46,181,0,0,738,3067,14,844,11,1996,197,2977,2086,210155
a,0,0,41,318,0,0,777,3520,12,851,31,2286,342,3451,2336,297399
a,7,0,48,208,0,0,781,3363,4,869,24,2280,242,3285,2334,253327
a,0,6,45,306,0,0,829,2491,18,893,40,2011,312,2448,2075,171282
a,0,0,42,265,1,0,874,2919,21,947,38,2049,290,2842,2096,222841
a,0,0,42,203,2,0,850,3223,3,935,7,2205,268,3112,2223,255769
a,0,3,45,353,2,0,812,3076,2,897,80,2207,368,3019,2278,244414
a,0,0,48,292,0,0,925,3135,16,949,37,2315,313,3122,2318,255372
a,0,8,45,291,5,0,933,3194,16,1035,28,2269,284,3128,2381,253155
a,0,0,48,338,2,0,961,3149,21,1026,27,2253,340,3109,2314,249581
a,0,0,39,381,4,0,1414,4690,26,1345,29,3688,492,4661,3504,593599
a,6,0,44,538,0,0,997,4825,0,1061,29,3315,619,4724,3298,567300
a,0,0,48,545,0,0,1143,4244,0,1209,37,3315,590,4181,3336,495441
a,0,0,42,351,3,0,1214,4453,0,1325,32,3218,386,4349,3291,503342
a,0,0,30,312,0,0,812,2506,17,964,25,2065,315,2364,2214,175432
a,0,7,45,561,7,0,1124,4818,3,1191,34,3558,629,4725,3557,589702
a,4,0,54,669,0,0,1071,4438,1,1116,30,3423,758,4357,3379,509229
a,7,4,46,631,0,0,1041,3981,10,1113,35,3113,635,3941,3185,429150
a,4,3,45,501,3,0,1137,4406,2,1222,39,3313,517,4348,3382,505978
a,2,9,49,497,0,0,1118,4552,10,1171,44,3397,618,4417,3338,523947
a,0,0,44,480,4,0,998,4462,5,1100,19,3209,534,4345,3253,492772
a,1,0,48,417,0,0,1290,4048,12,1386,82,3342,427,3978,3428,460405
a,5,7,54,427,0,0,1480,3633,12,1580,74,3318,431,3571,3421,410357
a,3,0,41,256,4,0,891,3000,3,994,34,2071,282,2909,2144,225024
a,0,0,39,311,0,0,687,2787,16,781,28,1875,309,2718,1971,193234
