class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
a,0,0,102,450,6,0,1635,4968,44,1783,106,3779,516,4812,3855,284860
a,0,13,97,850,2,0,1397,5283,4,1544,103,4190,1012,5067,4186,350796
a,0,16,102,795,6,0,1657,6037,17,1806,133,4621,904,5864,4671,446027
a,3,0,111,400,2,0,1633,4465,55,1778,97,3657,468,4308,3732,236340
a,0,5,94,417,0,0,1338,3851,42,1408,78,3240,527,3723,3205,187281
a,0,10,103,957,1,0,1379,4948,6,1525,404,4728,1070,4786,4770,315785
a,0,4,100,473,1,0,1497,5333,32,1591,40,3684,592,5188,3662,325903
a,0,0,106,527,8,0,1831,5634,47,1995,73,4224,586,5470,4321,391848
a,0,0,107,531,1,0,1809,5166,42,1982,83,3865,612,4977,3956,325559
a,0,3,102,484,8,0,1790,5817,36,1948,51,4317,530,5679,4424,399915
a,8,1,100,364,7,0,1971,5535,39,2138,62,4155,444,5349,4236,366841
a,0,0,101,559,0,0,1173,3663,8,1309,84,2913,723,3456,2885,168456
a,0,0,100,650,0,0,1166,4108,39,1229,89,3133,799,3957,3047,201175
a,0,17,103,632,2,0,1118,4095,41,1155,96,3072,769,3983,2987,199552
a,0,0,101,674,4,0,1077,4004,25,1187,95,3166,788,3856,3158,198090
ba,0,6,39,182,6,0,1040,3330,46,988,14,2723,184,3373,2669,125276
ba,14,6,42,314,5,0,920,3284,42,889,32,2603,254,3375,2633,114468
ba,12,5,49,292,4,0,937,3411,42,840,79,2876,285,3522,2787,123988
ba,0,7,15,214,1,0,1286,5136,44,1152,168,3271,121,5334,3236,202799
ba,0,19,6,268,0,0,1166,5049,62,995,47,3560,245,5187,3431,210365
ba,0,38,16,417,0,0,1176,4409,49,1077,44,3092,414,4478,3034,177120
ba,0,22,19,194,0,0,1317,5279,47,1182,27,3400,175,5405,3306,224157
ba,4,15,6,245,31,2,1361,5688,42,1266,14,3663,179,5813,3618,257894
ba,1,7,26,251,3,0,1390,5661,24,1304,0,3544,143,5857,3570,246025
ba,4,7,14,221,15,0,1422,5412,29,1363,0,3532,115,5562,3571,240365
ba,0,9,13,235,3,0,1379,5503,36,1291,0,3656,180,5623,3629,254593
ba,7,3,46,391,10,0,1656,4546,47,1618,78,4438,377,4597,4407,249741
ba,1,21,37,230,38,1,2518,5999,54,2521,56,4829,224,5985,4821,454995
ba,0,7,51,267,19,0,874,3013,1,867,4,2365,253,3084,2360,90197
ba,2,0,31,220,5,0,2283,6094,6,2351,4,5762,215,6056,5830,540411
ba,0,5,21,259,15,0,2481,8760,38,2423,26,7009,257,8803,6943,800185
ba,0,40,13,723,36,175,1710,4987,2,1673,0,5085,695,5063,5080,339534
ba,0,2,56,409,16,0,1617,4718,43,1678,38,4121,348,4731,4229,272300
ba,0,3,14,289,38,0,2267,5641,44,2276,17,4579,130,5761,4712,399333
ba,0,3,24,295,3,0,2740,6433,47,2732,39,5093,262,6451,5118,593281
ba,0,0,46,410,14,0,2335,5967,39,2394,41,5489,330,5995,5614,487568
ba,0,6,42,713,32,1,1929,5539,49,1992,34,5282,506,5676,5526,373995
ba,0,2,57,487,27,0,2372,6240,17,2467,10,5242,380,6292,5419,496613
ba,0,4,58,546,19,0,2245,5246,43,2333,63,5038,451,5268,5206,364730
ba,0,0,52,415,0,0,970,4605,46,881,6,3046,532,4583,2840,234028
ba,0,33,40,315,0,17,677,3545,29,616,11,2067,345,3587,2009,108510
ba,0,15,47,372,0,0,887,3512,46,803,17,2117,414,3555,2006,125338
ba,0,26,44,311,0,2,655,3537,44,582,12,1939,394,3527,1809,104767
ba,0,14,35,359,4,0,1002,3683,53,901,7,2252,298,3827,2222,135112
ba,0,22,35,577,0,0,782,4017,50,723,34,2368,613,4025,2295,154203
ba,0,14,23,392,0,0,578,3835,42,565,0,2303,432,3789,2264,132452
ba,0,16,47,654,1,0,613,3769,35,617,3,2192,748,3683,2117,133730
ba,3,2,40,275,4,0,1024,3436,36,984,25,2702,217,3538,2718,130538
ba,0,16,21,467,2,0,686,3956,53,608,8,2278,508,3961,2173,137363
ba,0,6,76,728,2,0,543,3632,43,564,4,2290,847,3525,2196,128806
ba,0,13,49,579,0,0,863,4879,47,805,16,2957,648,4870,2843,225961
ba,0,10,43,632,0,0,903,4070,41,900,14,2569,700,4007,2508,172393
ba,0,12,15,445,0,0,1080,4543,45,957,37,2919,374,4707,2879,181796
ba,0,12,27,293,0,0,1172,4914,45,1055,7,3268,281,5025,3175,190948
ba,0,16,45,139,0,0,1248,5089,46,1183,38,3537,138,5154,3489,215103
ba,0,16,18,266,0,0,947,4612,45,815,38,3243,210,4773,3183,165018
ba,1,7,22,263,0,0,1145,4800,41,1019,0,3190,244,4926,3090,194234
ba,0,16,14,294,9,0,1146,5017,47,1015,57,3419,257,5152,3332,206325
ba,6,0,49,345,8,0,1136,3890,41,1067,2,3177,323,3989,3122,163895
ba,0,16,14,229,9,0,966,4654,43,820,42,3273,136,4864,3227,156849
ba,0,19,16,355,0,0,1302,4367,41,1203,1,2933,330,4466,2878,194610
ba,0,27,23,183,0,0,1272,4997,42,1103,18,3392,168,5162,3265,214120
ba,0,17,29,98,0,0,1538,4717,39,1376,5,3311,56,4911,3208,199251
ba,0,18,43,204,0,0,1347,4851,34,1238,0,3352,186,4987,3279,203717
ba,0,12,22,134,6,0,1484,4598,37,1345,43,2894,52,4804,2843,189206
ba,0,0,18,602,0,84,1962,6184,46,1884,2,4216,604,6232,4136,383630
ba,2,14,15,245,0,0,1990,6499,24,1873,0,4279,199,6653,4222,435026
ba,0,12,41,372,0,0,1947,6216,46,1912,6,4055,425,6193,3979,369808
ba,0,6,30,181,29,1,1641,6129,35,1535,8,4493,110,6301,4435,319635
ba,1,0,55,257,4,0,1162,3418,39,1099,17,2816,275,3479,2731,141463
ba,4,20,50,609,1,0,1455,4665,64,1314,12,3876,677,4724,3686,238943
ba,3,41,32,433,13,34,1300,4566,31,1168,1,3560,438,4694,3451,206335
ba,0,5,13,241,14,0,1693,5939,29,1603,0,4429,161,6093,4410,342606
ba,0,32,29,410,34,47,1846,6889,39,1726,8,4540,402,7007,4426,460467
ba,0,10,28,151,10,0,1986,5666,35,1941,0,4108,104,5751,4110,327749
ba,0,19,13,202,4,0,1681,5843,28,1550,0,3787,190,5971,3683,319839
ba,9,39,27,505,22,27,1770,4901,36,1664,0,3824,522,4981,3718,264180
ba,0,18,4,260,0,0,1693,5468,46,1539,1,3925,250,5590,3799,277711
ba,0,20,42,279,1,0,857,4173,25,919,1,2421,397,4010,2384,169371
ba,0,17,39,375,2,0,1108,4930,18,1151,0,2852,407,4876,2878,229351
ba,4,19,59,399,1,0,1016,3557,61,948,21,2840,404,3618,2785,144268
ba,0,25,38,282,0,0,1353,5095,17,1376,0,3123,412,4963,3041,265431
ba,0,2,59,348,10,0,1649,5311,23,1659,0,3857,526,5159,3681,333528
ba,0,4,57,477,0,0,1078,3890,19,1103,0,2579,602,3778,2483,163282
ba,0,16,32,449,4,0,1313,3987,44,1236,2,2753,563,3938,2574,182898
ba,0,17,51,407,0,0,1379,4642,43,1373,1,3349,595,4468,3172,249864
ba,0,8,39,421,1,0,1445,4015,30,1399,0,3010,563,3928,2829,206988
ba,0,9,71,405,7,0,1154,4509,25,1193,0,3040,587,4334,2899,223831
ba,0,8,61,322,0,0,1062,3783,37,1107,3,2694,528,3556,2541,165348
ba,0,4,61,274,4,0,1449,4788,12,1411,2,3577,439,4710,3374,269877
ba,0,10,52,345,0,0,976,3990,36,1019,0,2799,499,3809,2698,167379
ba,0,1,31,216,1,0,945,2822,45,841,48,2173,158,2970,2127,84343
ba,0,0,48,338,3,0,1512,4960,37,1568,8,3765,340,4913,3816,288384
ba,0,15,26,429,7,0,1585,6003,48,1592,32,4514,366,6037,4592,409694
ba,0,0,26,324,0,0,1902,5716,45,1829,13,4171,350,5744,4072,416704
ba,0,0,39,298,10,0,1971,6091,44,1925,6,5068,339,6091,4971,456172
ba,0,0,1,463,33,40,1587,6665,51,1559,35,4720,384,6722,4738,410584
ba,0,6,34,254,14,0,1136,4284,41,1092,54,3208,255,4320,3155,188263
ba,0,4,38,139,1,0,2172,5372,39,2033,9,4249,177,5472,4075,387742
ba,0,4,12,263,0,0,2139,6400,36,2053,1,4481,198,6527,4464,509978
ba,3,6,60,429,11,0,2306,5794,43,2308,36,5035,426,5812,5035,464097
ba,0,0,23,334,6,0,1879,5543,41,1868,15,4671,321,5549,4667,387247
ba,0,4,36,211,0,0,1121,3629,36,1027,33,2807,204,3730,2724,142047
ba,0,3,64,565,18,0,1975,5179,42,1985,35,4360,525,5231,4395,368125
ba,0,4,44,343,13,0,1712,4981,46,1702,96,4038,279,5053,4083,305362
ba,0,0,77,149,6,0,1814,4764,25,1966,12,3390,243,4570,3442,300464
ba,0,5,82,345,0,0,1732,5413,18,1813,21,4074,534,5207,3971,373685
ba,0,0,79,178,0,0,1978,5373,33,2010,20,4301,329,5236,4182,378237
ba,0,4,61,301,0,0,1402,4812,26,1415,5,3840,478,4657,3680,278528
ba,0,0,85,321,0,0,1376,4134,20,1481,12,3360,467,3948,3319,224526
ba,0,0,90,267,0,0,1934,4765,26,2039,25,4079,356,4635,4095,323433
ba,0,0,78,193,4,0,1777,5895,5,1967,16,4305,299,5672,4385,411664
ba,0,0,78,370,4,0,1578,4928,35,1732,11,3645,426,4761,3739,313355
ba,4,1,47,272,12,0,883,3635,41,862,52,2583,200,3734,2623,132507
ba,0,4,78,333,5,0,1462,5051,15,1559,9,4463,484,4866,4408,309615
ba,0,0,77,547,0,0,1340,5368,11,1509,6,3676,650,5162,3742,351233
ba,0,11,91,296,0,0,1566,4311,26,1685,27,3465,382,4171,3509,252422
ba,0,0,79,413,0,0,2092,5048,17,2223,58,4798,575,4817,4767,379609
ba,1,16,30,565,0,0,1154,5530,56,1043,32,3601,550,5630,3521,240415
ba,0,13,21,357,0,0,1318,5487,55,1208,32,3663,304,5616,3619,259207
ba,2,17,14,296,0,0,1373,6270,49,1229,81,4381,265,6410,4285,308257
ba,0,20,18,319,0,0,1295,6139,53,1200,1,3996,274,6244,3966,291757
ba,0,8,4,517,14,0,1839,5908,33,1769,0,4250,417,6049,4274,343367
ba,0,17,9,527,0,0,2063,5617,39,1912,0,4039,423,5842,4009,363009
ba,0,3,64,368,0,0,975,4452,41,965,8,3268,488,4365,3141,205118
ba,0,6,24,298,17,0,1221,4892,36,1184,80,3062,225,4990,3087,189270
ba,1,5,19,172,31,4,1290,4900,40,1249,7,3308,83,5009,3330,192152
ba,1,27,26,227,0,0,1628,6008,38,1561,0,3793,220,6070,3760,280242
ba,0,0,2,245,0,126,1499,5934,52,1367,31,3795,176,6085,3732,291116
ba,0,21,28,162,0,0,1436,5692,37,1326,26,3788,132,5823,3729,264560
ba,0,7,36,402,17,35,1678,5327,38,1608,20,4034,417,5380,3939,285087
ba,1,11,19,338,0,0,1302,5573,52,1179,11,3376,286,5715,3316,238411
ba,0,14,24,265,0,0,1177,4926,36,1078,140,2997,210,5068,2967,192238
ba,0,9,25,160,0,0,1169,5211,40,1077,29,3351,110,5338,3318,202475
ba,0,14,26,225,0,0,1308,5304,39,1194,34,3347,162,5468,3310,219179
ca,0,49,37,491,48,70,776,1687,57,717,70,2405,412,1805,2426,56810
ca,0,36,32,336,46,58,1160,2234,56,1147,27,2768,281,2278,2800,97630
ca,0,0,25,354,0,0,1591,3364,44,1583,16,3012,371,3336,2987,151007
ca,0,0,27,676,6,0,1052,3958,36,997,47,3360,642,4038,3333,178520
ca,0,27,12,763,47,10,832,2888,37,771,224,3550,644,3043,3588,124940
ca,3,33,33,758,40,4,1139,3033,67,1086,213,2911,703,3107,2906,135674
ca,0,0,38,662,53,236,958,3214,57,978,47,3237,704,3133,3162,123771
ca,0,0,18,751,0,0,1151,3762,54,1125,52,3896,716,3787,3905,188263
ca,0,2,20,651,2,0,930,4105,44,877,232,3419,678,4107,3339,155900
ca,0,14,10,562,47,49,776,3380,12,799,32,4197,534,3383,4215,144399
ca,0,23,17,807,48,34,766,3197,57,732,106,4034,726,3272,4056,150225
ca,0,31,36,283,13,14,2370,4653,41,2270,21,3503,301,4730,3403,234873
ca,0,0,14,373,0,0,2452,5045,62,2387,49,3307,369,5066,3246,270852
ca,0,0,31,528,0,0,1265,3414,44,1275,57,2889,511,3408,2916,134983
ca,0,20,23,244,10,50,2105,4823,59,2107,20,3755,204,4825,3807,224957
ca,9,60,52,394,44,39,2133,4424,56,2051,317,4154,398,4498,4084,263512
ca,0,36,14,304,16,132,2076,3800,39,1949,67,3363,323,3883,3237,201661
ca,0,0,19,581,0,0,1947,5367,51,1848,118,3905,606,5409,3781,276672
ca,0,0,32,512,32,1,2043,4778,38,2109,37,3559,478,4740,3627,242210
ca,0,38,9,257,43,81,1940,3817,6,1899,0,4433,243,3875,4401,229959
ca,0,0,42,416,9,0,1639,4509,42,1680,73,2782,406,4478,2824,186309
ca,12,15,28,437,86,445,1612,3993,59,1597,44,3189,322,4092,3218,174891
ca,5,61,15,432,67,178,2190,4762,50,2121,77,3355,442,4786,3270,237270
ca,0,6,6,651,36,327,1990,4620,51,1960,73,4020,588,4668,4023,260005
ca,0,0,13,529,0,0,1254,3898,34,1233,0,2499,509,3918,2498,162544
ca,0,19,36,671,0,0,988,3513,37,936,0,2244,753,3482,2129,122833
ca,0,0,23,452,0,0,1085,3078,36,1058,21,2258,447,3097,2236,98434
ca,0,0,33,454,0,0,1241,3054,38,1225,11,2177,507,3012,2108,108290
ca,0,0,15,554,4,0,897,3070,50,869,63,2137,538,3079,2121,107012
ca,0,2,39,557,12,0,1127,3307,50,1081,22,2461,584,3315,2378,126065
ca,0,10,29,563,0,0,1366,5926,2,1392,2,4536,685,5805,4450,474376
ca,0,0,28,617,0,0,1417,4316,38,1411,15,3196,630,4299,3177,244538
ca,0,36,37,449,41,56,1140,2163,58,1153,51,3085,408,2170,3134,98579
ca,0,2,28,640,14,0,1440,3437,45,1420,67,2690,709,3371,2589,144349
ca,0,6,37,517,18,0,1475,4055,43,1493,27,3005,559,3989,2969,194789
ca,0,1,38,522,0,0,1362,3520,48,1341,55,2869,570,3483,2801,180970
ca,0,3,32,662,0,0,1275,3401,68,1223,8,2568,670,3409,2511,156395
ca,0,0,32,427,0,0,1210,3611,42,1215,89,2890,420,3603,2902,134103
ca,0,0,38,435,0,0,1174,3429,37,1139,33,2871,442,3458,2829,136605
ca,0,0,36,605,0,0,1590,4003,40,1564,84,3209,600,4030,3188,200543
ca,0,0,41,600,0,0,1401,3412,48,1353,56,2724,578,3475,2698,166798
ca,0,0,36,733,0,0,1502,4101,46,1440,44,3726,710,4176,3687,224824
ca,0,0,36,577,0,0,1080,3131,36,1047,51,2724,558,3183,2710,115911
ca,0,4,45,446,0,0,1546,3579,43,1539,36,3471,468,3566,3446,154867
ca,0,36,38,520,43,26,1058,2507,36,1067,60,3127,467,2553,3182,109889
ca,0,0,36,338,0,0,1191,3331,36,1181,38,2673,340,3339,2661,129616
ca,0,0,46,696,12,68,1183,2669,49,1159,45,2805,684,2702,2781,107251
ca,0,0,27,469,0,0,1199,3429,39,1162,34,2846,428,3495,2850,144022
ca,0,0,27,628,0,0,1245,3644,42,1178,15,3167,614,3710,3114,160700
ca,0,0,25,661,3,0,1279,3069,43,1217,5,2760,677,3097,2679,125485
ca,0,0,31,550,0,0,1750,5001,45,1713,31,3303,555,5019,3261,227742
ca,0,0,36,671,0,0,2199,5650,37,2203,17,4104,674,5642,4105,367164
ca,0,0,37,647,0,0,1904,4702,29,1890,1,3576,623,4748,3586,267701
ca,0,0,46,837,0,0,1810,5635,41,1829,36,4097,858,5600,4095,343565
ca,0,0,25,518,0,0,1968,3561,49,1960,10,3562,515,3548,3557,193709
ca,0,0,26,351,0,0,1519,4956,32,1554,7,3853,367,4899,3872,238154
ca,0,0,45,752,0,0,2171,4958,36,2193,18,3856,751,4946,3879,321551
ca,0,0,47,485,0,0,1735,4783,37,1760,41,3442,504,4749,3448,209849
ca,0,0,44,405,0,0,1456,5247,37,1462,25,3645,387,5266,3669,246681
ca,0,0,54,597,0,0,1834,5051,24,1865,17,3832,622,5025,3838,277545
ca,0,0,37,533,0,0,2037,5223,33,2036,0,3831,551,5210,3812,310781
ca,0,0,44,617,0,0,1809,4934,36,1827,31,3750,595,4946,3790,248021
ca,0,0,38,860,0,0,1888,4960,36,1938,23,3638,888,4884,3660,310116
ca,0,1,40,742,7,0,729,3000,64,734,51,1865,726,2987,1880,82964
ca,0,0,40,371,4,0,1354,3325,60,1382,87,2464,352,3296,2507,117618
ca,0,1,46,372,33,335,1353,2582,44,1430,44,2969,341,2538,3045,111247
ca,0,0,42,436,0,0,1271,2775,49,1277,2,2015,452,2746,2005,84586
ca,0,0,41,494,0,0,1312,3139,70,1306,7,2476,502,3108,2462,116852
ca,0,0,36,592,2,0,1466,3124,46,1453,0,2458,555,3164,2480,130548
ca,0,6,17,569,0,0,1388,3366,31,1360,0,2529,565,3384,2511,143874
ca,0,0,24,555,7,0,1278,2987,28,1315,1,1965,557,2944,1993,102968
ca,0,0,39,605,0,0,1621,4191,33,1651,1,2895,582,4190,2948,219388
ca,0,0,36,561,0,0,1331,3376,34,1383,0,2502,547,3340,2568,138771
ca,0,0,14,606,0,0,1203,2995,32,1206,1,2415,595,2985,2429,114400
ca,0,0,16,600,0,0,1500,3548,46,1458,1,2600,626,3534,2532,158263
ca,0,34,55,597,4,6,1409,4530,25,1430,25,3267,628,4508,3287,235725
ca,0,0,37,404,0,0,1083,2802,37,1101,24,2208,433,2755,2197,84575
ca,0,11,27,165,15,0,2324,4676,52,2170,29,2917,126,4844,2798,211688
ca,1,93,0,211,38,29,2400,4626,44,2163,0,3809,278,4752,3560,238096
ca,0,0,15,391,32,3,1616,4484,38,1650,83,3053,331,4487,3115,195998
ca,0,0,47,363,13,0,1541,3939,40,1651,27,2660,318,3881,2802,144724
ca,9,48,53,455,44,104,1672,3708,52,1648,61,2805,484,3704,2756,158797
ca,0,0,59,409,6,0,1932,5374,64,1928,28,3789,430,5352,3758,277175
ca,0,34,20,557,25,5,2331,5611,50,2196,60,3715,559,5714,3587,336136
ca,0,0,29,276,0,0,2138,4985,36,2082,54,3134,208,5102,3146,259710
ca,0,0,34,387,30,9,1780,4644,36,1794,43,2666,357,4658,2680,204611
ca,0,0,16,538,20,0,1693,4756,49,1719,52,3375,422,4813,3497,235086
ca,0,0,27,524,29,265,1195,2598,43,1209,14,2698,514,2578,2693,89619
ca,0,3,33,429,46,6,2257,5604,70,2183,85,3190,394,5676,3108,276672
ca,0,0,41,669,38,7,2117,4855,37,2189,45,3255,646,4810,3312,264739
ca,0,0,27,492,12,142,1339,3814,42,1316,99,3315,463,3851,3309,167540
ca,0,3,42,519,0,0,1519,3740,40,1459,156,3428,516,3805,3374,183449
ca,0,0,42,688,0,0,1309,3805,39,1251,84,3599,672,3882,3557,195441
ca,0,0,46,539,0,0,1544,4687,40,1536,77,4061,527,4713,4065,241334
ca,0,0,38,838,0,0,2031,4515,37,2015,9,3793,848,4522,3767,293431
ca,0,0,39,638,0,0,1990,4695,36,1999,47,3850,666,4661,3831,297338
