class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
a,49,17,60,19,10,0,26,0,35,28,0,0,8,0,0,4,55,10,58,15,29,0,26,0,30,8,0,0,16,0,0,9,41,22,48,23,4,0,14,0,55,39,0,0,7,0,0,3,45,8,42,10,20,0,25,0,54,17,0,0,29,0,0,6
a,52,27,35,20,40,0,34,0,19,18,0,0,5,0,0,6,46,42,49,18,37,0,20,0,13,3,0,0,8,0,0,20,49,40,23,5,30,0,18,0,36,34,0,0,15,0,0,6,55,33,10,12,37,0,9,0,44,19,0,0,25,0,0,12
a,29,56,20,23,59,0,28,0,4,16,0,0,13,0,0,8,35,55,31,23,54,0,25,0,2,10,0,0,11,0,0,10,29,56,8,15,53,0,18,0,17,29,0,0,25,0,0,6,32,58,0,11,49,0,20,0,25,33,0,0,19,0,0,9
a,25,57,16,23,62,0,32,0,4,20,0,0,15,0,0,2,27,57,34,16,60,0,26,0,2,15,0,0,12,0,0,7,25,63,7,18,56,0,25,0,19,27,0,0,15,0,0,1,29,61,2,17,54,0,24,0,19,26,0,0,18,0,0,6
a,69,44,24,9,25,0,8,0,36,23,0,0,14,0,0,4,74,21,35,14,43,0,22,0,22,11,0,0,6,0,0,8,70,42,37,16,24,0,13,0,26,13,0,0,14,0,0,1,84,27,19,10,25,0,22,0,29,26,0,0,8,0,0,6
a,21,37,38,19,42,0,26,0,11,35,0,0,19,0,0,8,25,35,46,17,51,0,25,0,9,22,0,0,15,0,0,11,14,45,20,26,27,0,33,0,33,32,0,0,21,0,0,5,27,35,3,26,33,0,37,0,35,31,0,0,22,0,0,7
a,90,37,23,13,17,0,18,0,30,17,0,0,6,0,0,5,93,16,26,19,35,0,17,0,23,4,0,0,15,0,0,8,87,45,39,16,12,0,10,0,18,25,0,0,2,0,0,2,83,17,36,8,44,0,16,0,25,8,0,0,16,0,0,3
a,33,54,17,23,57,0,26,0,4,20,0,0,17,0,0,5,40,51,20,26,53,0,30,0,3,15,0,0,13,0,0,5,40,54,10,22,50,0,26,0,4,25,0,0,21,0,0,4,27,54,7,32,63,0,23,0,10,14,0,0,24,0,0,2
a,65,34,40,17,38,0,24,0,14,7,0,0,14,0,0,3,68,39,42,21,31,0,24,0,11,11,0,0,7,0,0,2,70,29,16,11,31,0,18,0,33,29,0,0,17,0,0,2,56,41,20,16,30,0,15,0,35,26,0,0,16,0,0,1
a,50,39,39,18,39,0,31,0,14,12,0,0,13,0,0,1,56,35,41,26,37,0,28,0,12,10,0,0,8,0,0,3,53,39,15,10,36,0,11,0,40,29,0,0,17,0,0,6,53,39,12,10,36,0,13,0,37,29,0,0,23,0,0,4
a,49,30,39,25,33,0,33,0,17,16,0,0,14,0,0,0,50,34,43,26,31,0,26,0,16,12,0,0,17,0,0,1,46,32,23,18,24,0,25,0,34,36,0,0,18,0,0,0,44,29,19,22,32,0,17,0,38,28,0,0,26,0,0,1
a,30,23,42,21,35,0,35,0,21,25,0,0,23,0,0,1,32,36,49,27,28,0,26,0,17,21,0,0,20,0,0,0,22,29,28,21,23,0,36,0,40,34,0,0,23,0,0,0,32,35,17,25,25,0,24,0,43,30,0,0,19,0,0,6
a,74,31,40,15,34,0,21,0,17,11,0,0,6,0,0,7,78,30,44,11,33,0,21,0,11,6,0,0,5,0,0,17,62,33,27,7,24,0,16,0,42,28,0,0,13,0,0,4,64,30,23,10,30,0,10,0,47,16,0,0,13,0,0,13
a,54,29,33,22,36,0,32,0,18,20,0,0,12,0,0,0,57,32,48,16,38,0,23,0,9,15,0,0,10,0,0,8,56,42,22,8,30,0,19,0,31,34,0,0,12,0,0,2,48,42,22,13,37,0,18,0,29,25,0,0,18,0,0,4
a,75,29,38,14,34,0,23,0,21,13,0,0,8,0,0,1,74,33,43,17,34,0,20,0,16,8,0,0,7,0,0,4,68,34,29,10,32,0,16,0,31,27,0,0,9,0,0,0,68,32,28,15,32,0,14,0,35,15,0,0,14,0,0,3
a,21,53,31,15,52,0,21,0,8,26,0,0,27,0,0,2,27,49,35,19,55,0,23,0,7,22,0,0,16,0,0,3,26,59,10,22,46,0,35,0,14,29,0,0,13,0,0,2,22,55,7,25,60,0,20,0,20,16,0,0,25,0,0,6
a,72,30,39,13,36,0,24,0,21,13,0,0,7,0,0,1,77,32,38,16,33,0,20,0,16,9,0,0,7,0,0,8,69,33,29,10,33,0,14,0,34,24,0,0,9,0,0,1,67,33,27,13,33,0,13,0,38,8,0,0,20,0,0,4
a,30,25,46,20,38,0,32,0,21,23,0,0,19,0,0,2,31,35,52,28,29,0,24,0,16,21,0,0,18,0,0,2,25,31,27,17,26,0,31,0,40,34,0,0,22,0,0,3,27,32,23,26,29,0,20,0,42,22,0,0,30,0,0,5
a,22,36,30,20,46,0,29,0,8,36,0,0,26,0,0,3,19,42,34,22,44,0,25,0,8,31,0,0,29,0,0,2,8,36,10,27,35,0,28,0,40,37,0,0,34,0,0,1,12,33,6,30,38,0,25,0,33,34,0,0,41,0,0,4
a,26,59,12,9,59,0,9,0,10,36,0,0,36,0,0,0,40,50,13,16,54,0,20,0,9,29,0,0,25,0,0,0,36,53,12,31,55,0,29,0,10,13,0,0,17,0,0,0,22,63,8,38,59,0,42,0,7,11,0,0,5,0,0,1
a,48,38,38,19,37,0,25,0,19,15,0,0,17,0,0,0,55,34,37,26,35,0,27,0,17,12,0,0,13,0,0,0,45,38,28,17,36,0,19,0,29,26,0,0,18,0,0,0,47,40,23,16,35,0,20,0,32,24,0,0,18,0,0,1
a,52,45,27,12,25,0,18,0,28,38,0,0,11,0,0,0,60,20,28,19,50,0,18,0,23,12,0,0,26,0,0,0,44,49,41,35,14,0,19,0,20,26,0,0,8,0,0,0,42,17,35,19,49,0,38,0,24,7,0,0,23,0,0,2
a,51,22,31,16,47,0,27,0,24,19,0,0,19,0,0,0,51,44,41,24,31,0,22,0,16,17,0,0,10,0,0,0,45,32,23,11,44,0,20,0,34,30,0,0,17,0,0,0,44,46,22,20,31,0,13,0,37,21,0,0,19,0,0,3
a,50,15,51,14,30,0,29,0,18,21,0,0,15,0,0,13,51,24,54,19,25,0,22,0,14,21,0,0,11,0,0,15,43,23,29,13,10,0,35,0,48,27,0,0,22,0,0,6,47,20,25,25,21,0,15,0,43,26,0,0,24,0,0,10
a,88,24,41,19,32,0,26,0,15,4,0,0,7,0,0,0,89,31,41,21,24,0,24,0,14,6,0,0,6,0,0,0,92,23,16,8,29,0,12,0,36,22,0,0,18,0,0,0,87,36,13,5,21,0,9,0,42,29,0,0,11,0,0,3
a,45,23,46,24,38,0,35,0,15,13,0,0,17,0,0,0,48,42,47,29,30,0,27,0,14,13,0,0,6,0,0,0,45,30,18,9,41,0,16,0,42,30,0,0,25,0,0,0,47,43,12,14,28,0,12,0,36,32,0,0,29,0,0,3
a,59,14,44,13,44,0,32,0,29,6,0,0,15,0,0,0,67,39,43,28,12,0,19,0,23,17,0,0,8,0,0,0,67,12,24,8,36,0,24,0,39,21,0,0,25,0,0,0,56,42,29,22,14,0,8,0,44,27,0,0,11,0,0,3
a,73,25,34,12,43,0,21,0,25,8,0,0,15,0,0,0,76,39,37,18,25,0,22,0,18,14,0,0,7,0,0,0,74,26,23,11,36,0,18,0,32,26,0,0,10,0,0,0,69,43,27,16,25,0,6,0,38,21,0,0,11,0,0,0
a,84,24,37,12,36,0,20,0,23,9,0,0,11,0,0,0,87,32,43,23,25,0,22,0,14,6,0,0,4,0,0,0,83,27,25,6,34,0,12,0,36,20,0,0,12,0,0,1,81,36,25,12,27,0,9,0,37,13,0,0,15,0,0,1
a,85,33,35,16,26,0,18,0,24,10,0,0,9,0,0,0,93,21,36,19,30,0,26,0,15,6,0,0,10,0,0,0,91,33,26,13,20,0,12,0,27,24,0,0,10,0,0,0,82,26,29,12,36,0,10,0,33,11,0,0,15,0,0,2
a,12,33,41,24,40,0,31,0,8,37,0,0,30,0,0,0,11,45,50,24,44,0,22,0,9,25,0,0,26,0,0,0,6,33,12,30,21,0,42,0,29,49,0,0,34,0,0,0,13,28,5,35,27,0,36,0,29,42,0,0,39,0,0,2
a,62,31,37,13,43,0,23,0,20,14,0,0,13,0,0,0,69,34,38,17,33,0,26,0,13,16,0,0,8,0,0,2,68,31,19,11,33,0,20,0,32,28,0,0,13,0,0,1,64,40,16,15,30,0,12,0,38,26,0,0,13,0,0,2
a,48,39,55,18,44,0,37,0,6,6,0,0,1,0,0,2,50,43,60,20,44,0,23,0,4,2,0,0,1,0,0,9,43,39,12,7,35,0,11,0,52,32,0,0,22,0,0,3,48,33,12,12,36,0,9,0,41,26,0,0,36,0,0,3
a,43,31,52,21,19,0,23,0,23,27,0,0,10,0,0,7,43,20,53,19,40,0,23,0,24,8,0,0,16,0,0,10,30,35,38,21,9,0,18,0,54,35,0,0,11,0,0,5,28,11,40,18,33,0,24,0,46,17,0,0,34,0,0,5
a,58,20,49,11,46,0,35,0,14,7,0,0,8,0,0,8,60,48,55,14,28,0,17,0,7,5,0,0,2,0,0,20,62,26,12,4,37,0,16,0,45,29,0,0,16,0,0,9,60,45,7,10,23,0,5,0,50,22,0,0,18,0,0,16
a,57,41,30,16,44,0,18,0,14,17,0,0,14,0,0,5,55,38,42,19,42,0,17,0,13,13,0,0,10,0,0,7,57,42,18,11,43,0,12,0,33,18,0,0,17,0,0,5,58,40,12,17,42,0,13,0,28,17,0,0,25,0,0,4
a,26,46,27,20,53,0,30,0,9,20,0,0,22,0,0,3,35,54,35,19,50,0,15,0,7,19,0,0,14,0,0,8,30,46,9,15,56,0,14,0,30,23,0,0,30,0,0,3,24,57,11,20,48,0,20,0,21,32,0,0,21,0,0,2
a,30,35,48,21,51,0,28,0,8,11,0,0,14,0,0,10,31,48,48,23,38,0,22,0,6,17,0,0,8,0,0,15,34,33,11,14,47,0,20,0,32,25,0,0,34,0,0,6,33,48,8,21,35,0,16,0,24,37,0,0,30,0,0,4
a,54,27,41,21,35,0,25,0,21,14,0,0,17,0,0,1,62,33,38,26,26,0,23,0,18,15,0,0,12,0,0,3,55,30,22,11,37,0,13,0,42,22,0,0,21,0,0,3,55,35,24,18,29,0,14,0,35,24,0,0,19,0,0,3
a,55,38,33,12,41,0,17,0,16,20,0,0,18,0,0,6,59,36,38,18,40,0,21,0,11,16,0,0,11,0,0,6,46,38,27,17,35,0,22,0,33,19,0,0,16,0,0,3,45,35,23,23,33,0,24,0,30,24,0,0,17,0,0,2
a,75,37,21,7,25,0,15,0,34,24,0,0,14,0,0,4,82,19,32,14,41,0,17,0,19,12,0,0,12,0,0,8,73,44,35,10,26,0,11,0,23,20,0,0,8,0,0,6,75,25,25,13,43,0,20,0,26,9,0,0,17,0,0,3
a,57,39,32,14,32,0,14,0,28,21,0,0,16,0,0,3,65,32,36,14,37,0,13,0,21,14,0,0,18,0,0,6,57,39,28,19,34,0,13,0,34,10,0,0,15,0,0,7,58,29,26,19,35,0,22,0,29,22,0,0,12,0,0,4
a,64,28,49,13,32,0,25,0,17,12,0,0,6,0,0,10,66,30,53,19,32,0,23,0,12,6,0,0,5,0,0,10,59,33,21,5,29,0,10,0,51,27,0,0,18,0,0,3,60,28,20,12,28,0,12,0,46,28,0,0,19,0,0,3
a,72,36,42,16,36,0,13,0,16,8,0,0,8,0,0,9,73,36,42,13,35,0,14,0,16,8,0,0,9,0,0,10,74,35,30,15,35,0,14,0,25,12,0,0,13,0,0,3,74,34,25,15,36,0,14,0,29,9,0,0,17,0,0,3
a,25,56,18,11,63,0,18,0,7,31,0,0,24,0,0,3,35,52,24,23,57,0,23,0,3,22,0,0,17,0,0,0,31,60,10,22,53,0,29,0,14,22,0,0,13,0,0,2,24,62,6,28,58,0,32,0,12,20,0,0,12,0,0,2
a,74,24,42,10,34,0,25,0,16,16,0,0,7,0,0,8,74,31,45,13,34,0,15,0,8,10,0,0,7,0,0,19,65,34,24,12,29,0,13,0,42,25,0,0,6,0,0,6,63,33,23,13,31,0,13,0,40,22,0,0,10,0,0,8
a,14,31,54,18,46,0,30,0,7,29,0,0,17,0,0,10,14,45,58,18,46,0,23,0,6,18,0,0,15,0,0,13,4,23,14,40,39,0,24,0,44,23,0,0,37,0,0,8,12,19,7,43,36,0,27,0,40,27,0,0,41,0,0,4
a,81,27,32,7,36,0,33,0,19,14,0,0,5,0,0,2,84,29,37,21,31,0,26,0,13,7,0,0,6,0,0,2,74,35,16,7,35,0,7,0,40,19,0,0,19,0,0,4,77,32,18,11,35,0,7,0,35,14,0,0,27,0,0,0
a,10,29,31,23,41,0,42,0,10,41,0,0,29,0,0,0,13,45,45,25,49,0,25,0,7,25,0,0,21,0,0,1,9,37,9,26,34,0,29,0,37,38,0,0,37,0,0,0,10,31,8,32,33,0,30,0,33,37,0,0,42,0,0,0
a,27,27,33,17,41,0,40,0,20,33,0,0,18,0,0,0,33,47,50,28,41,0,22,0,14,7,0,0,13,0,0,1,28,40,16,18,31,0,28,0,38,31,0,0,24,0,0,2,31,27,14,30,36,0,23,0,38,20,0,0,36,0,0,1
a,55,16,40,9,41,0,32,0,36,16,0,0,11,0,0,0,66,39,47,31,20,0,15,0,20,8,0,0,8,0,0,2,60,23,28,8,31,0,22,0,44,27,0,0,13,0,0,0,56,34,27,21,20,0,10,0,45,18,0,0,25,0,0,0
a,75,27,36,11,33,0,33,0,20,15,0,0,6,0,0,0,81,29,47,20,30,0,27,0,4,8,0,0,8,0,0,2,80,31,13,6,27,0,15,0,39,25,0,0,20,0,0,0,73,31,15,11,31,0,5,0,42,24,0,0,23,0,0,1
a,62,27,49,15,32,0,31,0,20,12,0,0,6,0,0,2,65,34,58,25,32,0,13,0,12,2,0,0,4,0,0,11,63,32,15,5,28,0,8,0,53,26,0,0,19,0,0,7,63,32,14,4,28,0,8,0,55,33,0,0,17,0,0,2
a,82,17,49,8,45,0,32,0,13,3,0,0,7,0,0,0,83,43,50,18,18,0,21,0,11,8,0,0,2,0,0,2,84,17,13,3,43,0,7,0,47,18,0,0,23,0,0,1,83,45,12,5,16,0,4,0,49,29,0,0,13,0,0,0
a,22,32,28,16,47,0,30,0,9,43,0,0,28,0,0,1,24,49,42,26,45,0,17,0,9,18,0,0,22,0,0,4,8,38,10,25,31,0,32,0,37,42,0,0,32,0,0,1,10,43,8,20,42,0,21,0,49,34,0,0,28,0,0,1
a,62,37,23,10,45,0,28,0,19,20,0,0,11,0,0,1,59,42,41,22,43,0,15,0,13,8,0,0,7,0,0,6,65,42,17,11,37,0,17,0,26,27,0,0,12,0,0,2,62,44,12,8,38,0,14,0,35,25,0,0,14,0,0,4
a,58,33,28,12,40,0,27,0,23,19,0,0,9,0,0,7,52,41,39,15,41,0,17,0,18,6,0,0,8,0,0,19,49,43,22,8,37,0,17,0,33,30,0,0,13,0,0,4,55,39,15,14,39,0,15,0,33,17,0,0,19,0,0,10
a,7,16,33,32,31,0,47,0,11,47,0,0,32,0,0,0,7,42,50,30,40,0,30,0,11,21,0,0,23,0,0,2,6,33,12,30,23,0,40,0,41,40,0,0,30,0,0,1,12,44,6,19,28,0,35,0,44,44,0,0,23,0,0,1
a,54,35,30,14,45,0,30,0,20,19,0,0,9,0,0,0,55,37,37,13,45,0,30,0,15,16,0,0,8,0,0,0,55,42,18,12,39,0,14,0,37,21,0,0,17,0,0,1,53,39,20,15,39,0,14,0,34,26,0,0,16,0,0,0
a,10,25,41,27,40,0,38,0,8,38,0,0,23,0,0,6,15,34,48,28,40,0,31,0,6,26,0,0,23,0,0,5,5,33,14,30,18,0,44,0,36,44,0,0,32,0,0,0,7,14,11,49,17,0,46,0,17,46,0,0,49,0,0,0
a,61,37,32,13,44,0,29,0,15,15,0,0,9,0,0,1,67,36,32,20,40,0,29,0,10,11,0,0,10,0,0,1,60,44,17,10,36,0,18,0,23,34,0,0,14,0,0,0,56,40,18,18,43,0,15,0,24,19,0,0,23,0,0,0
a,76,32,38,16,34,0,26,0,19,7,0,0,6,0,0,2,81,30,37,21,33,0,22,0,13,9,0,0,8,0,0,2,80,33,18,10,28,0,12,0,32,26,0,0,16,0,0,1,74,30,20,14,36,0,9,0,34,13,0,0,22,0,0,4
a,60,34,45,10,42,0,30,0,14,7,0,0,11,0,0,3,67,39,43,18,35,0,23,0,10,11,0,0,3,0,0,7,63,32,18,9,36,0,14,0,38,32,0,0,12,0,0,2,61,36,21,18,33,0,12,0,33,18,0,0,22,0,0,2
a,25,56,24,16,63,0,32,0,4,20,0,0,13,0,0,3,28,58,35,25,58,0,29,0,2,8,0,0,8,0,0,5,25,61,7,17,58,0,20,0,24,29,0,0,13,0,0,2,20,61,6,27,63,0,25,0,11,18,0,0,23,0,0,2
a,73,25,40,9,45,0,28,0,17,8,0,0,10,0,0,1,78,39,50,22,26,0,22,0,5,9,0,0,3,0,0,2,72,26,16,4,41,0,11,0,43,25,0,0,16,0,0,2,67,41,21,14,25,0,8,0,41,19,0,0,16,0,0,4
a,66,41,43,8,36,0,28,0,15,12,0,0,4,0,0,3,73,31,35,16,40,0,24,0,16,6,0,0,11,0,0,4,67,43,16,8,33,0,9,0,32,30,0,0,17,0,0,1,67,31,22,14,44,0,13,0,27,14,0,0,23,0,0,1
a,9,29,47,25,43,0,37,0,9,34,0,0,20,0,0,3,11,31,52,20,48,0,33,0,7,32,0,0,15,0,0,7,4,32,14,31,19,0,44,0,33,46,0,0,32,0,0,1,4,14,14,49,16,0,47,0,16,47,0,0,49,0,0,0
a,82,29,42,10,26,0,20,0,19,13,0,0,5,0,0,10,89,22,38,21,28,0,12,0,15,5,0,0,10,0,0,16,81,36,29,8,17,0,12,0,34,28,0,0,5,0,0,6,76,26,24,9,30,0,14,0,42,18,0,0,8,0,0,9
a,51,39,34,10,42,0,23,0,21,20,0,0,16,0,0,0,60,36,41,19,41,0,29,0,8,7,0,0,5,0,0,10,50,43,24,10,35,0,21,0,34,24,0,0,13,0,0,2,46,39,24,21,39,0,21,0,26,20,0,0,20,0,0,0
a,47,26,44,14,49,0,32,0,14,14,0,0,12,0,0,4,49,44,50,24,31,0,27,0,12,10,0,0,5,0,0,4,46,31,17,8,41,0,19,0,41,31,0,0,21,0,0,1,46,40,16,22,25,0,15,0,34,28,0,0,28,0,0,2
a,12,30,33,25,40,0,35,0,8,40,0,0,30,0,0,3,18,35,42,28,39,0,33,0,6,28,0,0,24,0,0,3,4,33,14,30,16,0,47,0,34,47,0,0,31,0,0,0,9,15,9,48,24,0,39,0,23,39,0,0,46,0,0,4
a,53,29,36,13,37,0,33,0,18,21,0,0,13,0,0,3,57,32,39,20,36,0,30,0,15,13,0,0,9,0,0,5,48,39,23,12,31,0,23,0,35,34,0,0,10,0,0,1,43,33,25,25,35,0,23,0,30,18,0,0,22,0,0,2
a,76,28,32,17,30,0,20,0,26,15,0,0,12,0,0,0,83,24,32,18,31,0,26,0,19,12,0,0,7,0,0,4,72,35,33,11,30,0,17,0,25,24,0,0,8,0,0,1,67,34,31,15,35,0,14,0,30,11,0,0,17,0,0,2
a,59,29,36,18,38,0,35,0,13,19,0,0,9,0,0,0,59,35,46,20,30,0,24,0,12,8,0,0,19,0,0,3,52,40,15,16,28,0,20,0,40,30,0,0,14,0,0,1,46,35,20,20,36,0,19,0,31,24,0,0,24,0,0,1
